ecg_ts,ecg,bpm,leadOff
2379,4095,0,0
2385,4095,0,0
2391,0,0,1
2397,4095,0,0
2410,529,0,0
2417,0,0,1
2425,4095,0,0
2431,0,0,0
2437,0,0,1
2443,4095,0,0
2449,955,0,0
2455,0,0,1
2465,4095,0,0
2478,4095,0,0
2485,4095,0,0
2491,0,0,0
2497,0,0,1
2503,4095,0,0
2509,0,0,0
2516,4095,0,0
2533,0,0,0
2540,4095,0,0
2546,4095,0,0
2552,0,0,1
2558,4095,0,0
2564,4095,0,0
2570,0,0,0
2585,4095,116,0
2592,0,0,1
2599,4095,0,0
2605,4095,0,0
2611,0,0,0
2621,4095,0,0
2627,4095,0,0
2638,0,0,1
2647,1034,0,0
2654,0,0,1
2660,4095,0,0
2666,4095,0,0
2672,0,0,1
2678,4095,0,0
2684,4095,0,0
2694,0,0,1
2710,0,0,0
2717,4095,0,0
2724,4095,0,0
2731,0,0,0
2737,4095,0,0
2743,4095,0,0
2749,1118,0,0
2760,4095,0,0
2773,0,0,1
2781,4095,0,0
2787,4095,0,0
2793,0,0,1
2799,4095,0,0
2805,4095,0,0
2818,4095,0,0
2825,4095,0,0
2832,0,0,1
2838,4095,0,0
2844,4095,0,0
2850,0,0,0
2856,0,0,1
2862,4095,0,0
2874,0,0,1
2898,4095,0,0
2904,4095,0,0
2910,0,0,0
2916,3966,0,0
2922,4095,0,0
2928,4095,0,0
2940,4095,0,0
2960,4095,0,0
2967,4095,0,0
2973,0,0,1
2979,4095,0,0
2985,4095,0,0
2991,0,0,0
2997,0,0,1
3008,1293,0,0
3015,0,0,1
3030,1215,0,0
3039,4095,0,0
3046,4095,0,0
3052,0,0,1
3058,4095,0,0
3064,4095,0,0
3070,1435,0,0
3076,3467,0,0
3086,4095,0,0
3093,0,0,1
3099,4095,116,0
3105,4095,116,0
3114,0,0,1
3121,4095,0,0
3127,1603,0,0
3145,4095,0,0
3152,0,0,0
3158,4095,0,0
3164,4095,0,0
3170,0,0,0
3176,3676,0,0
3182,4095,0,0
3188,1599,0,0
3201,4095,0,0
3208,1647,0,0
3215,0,0,1
3221,4095,0,0
3227,4095,0,0
3235,0,0,1
3241,4095,0,0
3252,0,0,1
3270,0,0,0
3278,4095,0,0
3285,4095,0,0
3291,0,0,0
3297,3829,0,0
3303,4095,0,0
3309,1522,0,0
3322,4095,0,0
3330,0,0,0
3339,3312,0,0
3346,4095,0,0
3352,0,0,1
3358,4095,0,0
3364,4095,0,0
3370,0,0,0
3385,4095,0,0
3393,0,0,1
3400,4095,0,0
3406,4095,0,0
3412,0,0,1
3418,3440,0,0
3424,4095,0,0
3430,0,0,0
3442,4095,0,0
3449,1690,0,0
3455,0,0,1
3461,4095,0,0
3467,4095,0,0
3473,0,0,1
3479,4095,0,0
3490,1717,0,0
3503,4095,0,0
3510,0,0,0
3516,3556,0,0
3522,4095,0,0
3528,1747,0,0
3534,0,0,1
3547,4095,0,0
3557,3957,0,0
3563,4095,0,0
3569,1555,0,0
3575,0,0,1
3581,4095,0,0
3587,4095,0,0
3593,0,0,1
3607,4095,117,0
3614,0,0,1
3621,4095,0,0
3627,4095,0,0
3634,0,0,1
3644,4095,0,0
3651,0,0,0
3662,4095,0,0
3670,0,0,0
3678,4095,0,0
3684,4095,0,0
3690,0,0,0
3696,0,0,1
3702,4095,0,0
3708,4095,0,0
3721,4095,0,0
3729,0,0,0
3736,0,0,1
3742,4095,0,0
3750,1645,0,0
3757,3046,0,0
3763,4095,0,0
3772,0,0,0
3779,4095,0,0
3785,4095,0,0
3791,0,0,0
3797,3070,0,0
3803,4095,0,0
3809,1908,0,0
3815,0,0,1
3828,4095,0,0
3834,0,0,1
3840,4095,0,0
3849,1763,0,0
3856,0,0,1
3862,4095,0,0
3870,0,0,0
3877,0,0,1
3884,4095,0,0
3890,0,0,0
3896,0,0,1
3902,4095,0,0
3908,2082,0,0
3914,0,0,1
3925,4095,0,0
3932,0,0,1
3938,4095,0,0
3944,4095,0,0
3951,0,0,0
3958,4095,0,0
3964,4095,0,0
3977,0,0,1
3984,4095,0,0
3990,0,0,0
3996,0,0,1
4002,4095,0,0
4008,2062,0,0
4014,0,0,1
4020,4095,0,0
4033,0,0,1
4040,4095,0,0
4046,4095,0,0
4055,0,0,1
4062,4095,0,0
4068,4095,0,0
4079,4095,0,0
4087,2256,0,0
4094,0,0,1
4100,4095,0,0
4106,4095,0,0
4112,0,0,1
4118,4095,117,0
4124,4095,117,0
4136,0,0,1
4143,4095,0,0
4150,2015,0,0
4158,0,0,1
4165,4095,0,0
4171,0,0,0
4177,0,0,0
4188,4095,0,0
4196,0,0,1
4202,4095,0,0
4208,2192,0,0
4214,0,0,1
4220,4095,0,0
4226,4095,0,0
4232,0,0,1
4245,4095,0,0
4253,0,0,1
4261,4095,0,0
4268,2165,0,0
4274,0,0,1
4280,4095,0,0
4286,4095,0,0
4292,0,0,0
4305,0,0,1
4312,0,0,0
4318,0,0,1
4324,4095,0,0
4330,0,0,0
4336,0,0,1
4342,4095,0,0
4356,0,0,1
4363,4095,0,0
4370,0,0,0
4376,0,0,1
4382,4095,0,0
4388,2478,0,0
4394,0,0,1
4406,4095,0,0
4413,0,0,1
4419,4095,0,0
4425,4095,0,0
4431,0,0,0
4437,0,0,1
4443,4095,0,0
4449,2377,0,0
4465,4095,0,0
4472,0,0,1
4478,4095,0,0
4484,4095,0,0
4490,2286,0,0
4496,0,0,1
4502,4095,0,0
4514,0,0,1
4521,4095,0,0
4527,4095,0,0
4533,0,0,1
4539,4095,0,0
4545,4095,0,0
4551,0,0,0
4557,4095,0,0
4572,0,0,1
4579,4095,0,0
4585,4095,0,0
4591,0,0,0
4597,0,0,1
4603,4095,0,0
4609,2192,0,0
4621,4095,0,0
4628,4095,0,0
4635,0,0,1
4642,4095,117,0
4648,2258,117,0
4654,0,0,1
4660,4095,0,0
4668,2521,0,0
4681,4095,0,0
5901,4095,0,0
5909,3109,0,0
5915,0,0,1
5921,4095,0,0
5927,4095,0,0
5933,0,0,1
5939,4095,0,0
5950,0,0,0
5957,0,0,0
5963,4095,0,0
5969,3278,0,0
5975,0,0,1
5981,4095,0,0
5987,4095,0,0
5999,4095,0,0
6006,4095,0,0
6013,0,0,1
6019,4095,0,0
6025,4095,0,0
6031,0,0,0
6037,0,0,0
6050,0,0,0
6057,0,0,0
6063,4095,0,0
6069,3299,0,0
6075,0,0,1
6081,4095,0,0
6087,4095,0,0
6102,4095,0,0
6110,0,0,0
6116,0,0,1
6122,4095,0,0
6128,3426,0,0
6134,0,0,1
6140,4095,0,0
6146,4095,0,0
6157,4095,0,0
6193,0,0,1
6204,4095,0,0
6212,0,0,1
6219,4095,114,0
6225,4095,114,0
6231,0,114,0
6237,0,0,1
6243,4095,0,0
6249,3855,0,0
6261,4095,0,0
6268,3563,0,0
6275,0,0,1
6281,4095,0,0
6287,4095,0,0
6293,0,0,1
6299,4095,0,0
6313,0,0,1
6320,4095,0,0
6326,4095,0,0
6332,0,0,0
6338,4095,0,0
6344,4095,0,0
6350,3765,0,0
6356,0,0,1
6369,3487,0,0
6377,4095,0,0
6383,4095,0,0
6389,3696,0,0
6396,0,0,1
6402,4095,0,0
6409,3634,0,0
6420,4095,0,0
6428,4095,0,0
6434,0,0,1
6440,4095,0,0
6446,4095,0,0
6452,0,0,1
6458,4095,0,0
6468,4095,0,0
6475,0,0,1
6481,4095,0,0
6487,4095,0,0
6493,0,0,1
6499,4095,0,0
6505,4095,0,0
6518,0,0,0
6526,4095,0,0
6532,0,0,1
6538,4095,0,0
6544,4095,0,0
6550,0,0,0
6556,0,0,1
6562,4095,0,0
6574,0,0,1
6581,4095,0,0
6587,4095,0,0
6593,0,0,1
6599,4095,0,0
6605,4095,0,0
6612,0,0,1
6626,4095,0,0
6633,0,0,1
6639,4095,0,0
6645,4095,0,0
6651,0,0,0
6657,0,0,1
6663,4095,0,0
6669,4095,0,0
6680,4095,0,0
6688,4095,0,0
6694,0,0,1
6700,4095,0,0
6706,4095,0,0
6712,0,0,1
6721,4095,0,0
6734,0,0,1
6741,4095,0,0
6747,4095,0,0
6753,0,0,1
6759,4095,0,0
6765,4095,0,0
6771,0,0,0
6777,0,0,1
6788,4065,112,0
6797,4095,0,0
6804,4095,0,0
6810,0,0,0
6819,4095,0,0
6827,4095,0,0
6834,0,0,1
6846,4095,0,0
6853,0,0,1
6859,4095,0,0
6865,4095,0,0
6871,991,0,0
6877,0,0,0
6883,4095,0,0
6889,4095,0,0
6901,4095,0,0
6909,0,0,0
6915,0,0,1
6923,4095,0,0
6930,4095,0,0
6936,0,0,1
6942,4095,0,0
6955,0,0,1
6962,4095,0,0
6968,4095,0,0
6974,0,0,1
6980,4095,0,0
6986,4095,0,0
6992,0,0,1
6998,4095,0,0
7012,0,0,1
7019,4095,0,0
7026,4095,0,0
7033,0,0,1
7039,4095,0,0
7045,4095,0,0
7056,0,0,1
7064,4095,0,0
7071,0,0,0
7077,0,0,1
7083,4095,0,0
7089,4095,0,0
7095,0,0,1
7101,4095,0,0
7112,0,0,1
7120,4095,0,0
7127,4095,0,0
7134,0,0,1
7141,4095,0,0
7147,4095,0,0
7153,0,0,1
7159,4095,0,0
7172,0,0,1
7179,0,0,0
7185,4095,0,0
7191,0,0,0
7197,0,0,1
7203,4095,0,0
7209,4095,0,0
7222,4095,0,0
7230,4095,0,0
7237,0,0,1
7243,4095,0,0
7249,4095,0,0
7255,0,0,1
7261,4095,0,0
7273,0,0,1
7281,4095,113,0
7287,4095,113,0
7293,0,0,1
7299,4095,0,0
7305,4095,0,0
7311,0,0,1
7317,0,0,1
7331,176,0,0
7338,4095,0,0
7344,4095,0,0
7350,4095,0,0
7356,0,0,1
7362,4095,0,0
7368,4095,0,0
7381,4095,0,0
7388,4095,0,0
7395,0,0,1
7401,4095,0,0
7407,4095,0,0
7413,0,0,1
7419,4095,0,0
7425,4095,0,0
7441,4095,0,0
7448,4095,0,0
7454,0,0,1
7460,4095,0,0
7466,4095,0,0
7472,0,0,1
7478,4095,0,0
7492,0,0,0
7499,4095,0,0
7505,4095,0,0
7511,0,0,0
7517,0,0,1
7523,4095,0,0
7529,233,0,0
7541,4095,0,0
7549,4095,0,0
7555,0,0,1
7561,4095,0,0
7567,4095,0,0
7573,0,0,1
7579,4095,0,0
7585,4095,0,0
7597,0,0,1
7604,4095,0,0
7611,46,0,0
7617,0,0,0
7623,4095,0,0
7629,76,0,0
7639,4095,0,0
7651,0,0,1
7658,4095,0,0
7664,4095,0,0
7670,4095,0,0
7676,0,0,1
7682,4095,0,0
7688,4095,0,0
7694,0,0,1
7707,4095,0,0
7714,0,0,1
7721,4095,0,0
7727,4095,0,0
7733,0,0,1
7741,4095,0,0
7748,4095,0,0
7760,4095,0,0
7767,4095,0,0
7773,0,0,1
7779,4095,0,0
7785,4095,0,0
7791,256,0,0
7797,0,0,0
7803,4095,113,0
7818,0,0,1
7825,4095,0,0
7832,291,0,0
7838,4095,0,0
7847,4095,0,0
7854,0,0,1
7860,4095,0,0
7868,4095,0,0
7875,0,0,1
7881,4095,0,0
7887,4095,0,0
7894,0,0,1
7900,4095,0,0
7906,4095,0,0
7917,4095,0,0
7925,4095,0,0
7931,541,0,0
7937,0,0,0
7945,4095,0,0
7952,0,0,1
7958,4095,0,0
7968,4095,0,0
7975,0,0,1
7981,4095,0,0
7987,4095,0,0
7993,0,0,1
7999,4095,0,0
8005,4095,0,0
8011,607,0,0
8023,4095,0,0
8030,4095,0,0
8036,0,0,1
8042,4095,0,0
8049,4095,0,0
8056,0,0,1
8062,4095,0,0
8068,4095,0,0
8081,4095,0,0
8088,4095,0,0
8094,0,0,1
8100,4095,0,0
8106,4095,0,0
8112,609,0,0
8118,4095,0,0
8129,4095,0,0
8136,0,0,1
8143,4095,0,0
8151,433,0,0
8158,4095,0,0
8164,4095,0,0
8170,697,0,0
8180,4095,0,0
8188,4095,0,0
8194,0,0,1
8200,4095,0,0
8206,4095,0,0
8212,0,0,1
8218,4095,0,0
8224,4095,0,0
8236,0,0,1
8243,4095,0,0
8252,0,0,1
8259,4095,0,0
8265,4095,0,0
8271,825,0,0
8281,4095,0,0
8289,4095,0,0
8295,0,0,1
8301,4095,114,0
8307,4095,114,0
8313,0,0,1
8319,4095,0,0
8330,4095,0,0
8338,4095,0,0
8345,4095,0,0
8352,831,0,0
8361,4095,0,0
8368,4095,0,0
8374,0,0,0
8384,4095,0,0
8392,0,0,0
8398,4095,0,0
8404,4095,0,0
8410,900,0,0
8416,0,0,1
8422,4095,0,0
8428,4095,0,0
8439,4095,0,0
8447,4095,0,0
8457,0,0,1
8464,4095,0,0
8471,4095,0,0
8477,0,0,1
8483,4095,0,0
8493,0,0,0
8500,4095,0,0
8507,4095,0,0
8513,0,0,0
8519,4095,0,0
8525,4095,0,0
8531,1097,0,0
8537,0,0,1
8550,4095,0,0
8557,0,0,0
8563,4095,0,0
8570,1134,0,0
8576,0,0,1
8582,4095,0,0
8588,4095,0,0
8601,0,0,1
8608,4095,0,0
8615,0,0,1
8621,4095,0,0
8627,4095,0,0
8633,0,0,0
8639,4095,0,0
8648,4095,0,0
8656,0,0,1
8663,4095,0,0
8671,1190,0,0
8677,0,0,0
8683,4095,0,0
8689,4095,0,0
8695,0,0,1
8706,4095,0,0
8713,0,0,1
8719,0,0,1
8725,4095,0,0
8731,1182,0,0
8737,0,0,1
8748,4095,0,0
8756,0,0,1
8765,4095,0,0
8773,0,0,0
8779,0,0,1
8785,4095,0,0
8791,1312,0,0
8797,0,0,1
8809,1202,0,0
8817,0,0,1
8869,4095,0,0
8877,0,0,1
8883,4095,0,0
8889,1648,0,0
8896,0,0,1
8905,4095,0,0
8984,4095,0,0
8991,1680,0,0
8997,0,0,1
9003,4095,0,0
9009,4095,0,0
9016,0,0,1
9022,4095,0,0
9035,0,0,0
9042,4095,0,0
9048,4095,0,0
9054,0,0,1
9060,0,0,1
9066,4095,0,0
9079,0,0,0
9086,4095,0,0
9092,0,0,0
9098,0,0,1
9104,4095,0,0
9110,1632,0,0
9116,0,0,1
9122,4095,0,0
9132,1337,0,0
9139,4095,0,0
9146,4095,0,0
9152,1648,0,0
9158,0,0,1
9164,4095,0,0
9171,1642,0,0
9187,4095,0,0
9194,0,0,1
9200,4095,0,0
9206,4095,0,0
9212,0,0,0
9218,0,0,1
9224,4095,0,0
9233,0,0,0
9240,4095,0,0
9247,4095,0,0
9253,0,0,1
9259,3248,0,0
9265,4095,0,0
9271,4095,0,0
9278,0,0,1
9291,1919,0,0
9297,0,0,1
9303,4095,0,0
9309,4095,0,0
9315,0,0,1
9321,4095,0,0
9327,4095,0,0
9338,0,0,1
9345,4095,117,0
9351,1838,117,0
9357,0,0,1
9363,4095,0,0
9369,4095,0,0
9379,0,0,1
9386,4095,0,0
9401,4095,0,0
9408,4095,0,0
9414,0,0,1
9420,4095,0,0
9426,4095,0,0
9432,0,0,0
9438,0,0,1
9447,4095,0,0
9482,4095,0,0
9489,4095,0,0
9500,4095,0,0
9508,4095,0,0
9514,0,0,1
9520,4095,0,0
9526,4095,0,0
9532,2035,0,0
9538,0,0,1
9544,4095,0,0
9557,0,0,1
9564,4095,0,0
9570,1984,0,0
9576,0,0,1
9584,4095,0,0
9592,0,0,0
9598,0,0,1
9604,4095,0,0
9620,4095,0,0
9627,4095,0,0
9633,0,0,0
9639,0,0,1
9645,4095,0,0
9651,2163,0,0
9657,0,0,1
9667,4095,0,0
9688,4095,0,0
9695,0,0,1
9701,4095,0,0
9707,4095,0,0
9717,0,0,1
9724,4095,0,0
9730,3339,0,0
9736,0,0,1
9742,4095,0,0
9748,4095,0,0
9754,0,0,1
9765,4095,0,0
9773,0,0,1
9780,4095,0,0
9790,4095,0,0
9797,0,0,1
9803,4095,0,0
9809,4095,0,0
9823,4095,0,0
9829,4095,0,0
9835,0,0,1
9841,4095,0,0
9847,4095,0,0
9853,0,0,1
9859,0,0,0
9872,0,116,0
9879,0,0,1
9885,4095,0,0
9892,0,0,0
9899,0,0,1
9905,4095,0,0
9917,0,0,1
9924,4095,0,0
9931,2339,0,0
9937,0,0,1
9943,4095,0,0
9949,4095,0,0
9955,0,0,1
9967,4095,0,0
9974,0,0,1
9981,4095,0,0
9987,4095,0,0
9994,0,0,1
10001,4095,0,0
10007,0,0,0
10019,0,0,1
10026,4095,0,0
10032,0,0,0
10038,0,0,1
10044,4095,0,0
10050,2515,0,0
10056,0,0,1
10068,4095,0,0
10075,0,0,1
10081,4095,0,0
10087,4095,0,0
10096,0,0,1
10104,4095,0,0
10110,2596,0,0
10121,4095,0,0
10129,4095,0,0
10135,0,0,1
10142,4095,0,0
10148,4095,0,0
10154,0,0,1
10160,4095,0,0
10170,4095,0,0
10178,0,0,1
10184,4095,0,0
10190,2672,0,0
10198,0,0,1
10205,4095,0,0
10211,2592,0,0
10219,0,0,0
10226,4095,0,0
10232,2559,0,0
10238,0,0,1
10244,4095,0,0
10250,2663,0,0
10256,0,0,1
10262,4095,0,0
10274,0,0,0
10282,4095,0,0
10289,4095,0,0
10295,0,0,1
10303,4095,0,0
10310,4095,0,0
10316,0,0,1
10322,4095,0,0
10335,0,0,1
10341,4095,0,0
10347,4095,0,0
10353,0,0,0
10359,0,0,1
10365,4095,0,0
10371,2896,0,0
10383,4095,116,0
10390,2669,116,0
10397,0,0,1
10404,4095,0,0
10412,0,0,0
10418,0,0,1
10424,4095,0,0
10434,0,0,1
10441,4095,0,0
10447,4095,0,0
10453,0,0,0
10459,0,0,1
10465,4095,0,0
10471,2875,0,0
10477,0,0,1
10490,2704,0,0
10497,0,0,1
10505,4095,0,0
10512,0,0,0
10518,0,0,1
10524,4095,0,0
10535,0,0,1
10543,4095,0,0
10549,4095,0,0
10555,0,0,1
10561,4095,0,0
10567,4095,0,0
10573,0,0,0
10579,0,0,0
10592,0,0,0
10599,0,0,0
10607,4095,0,0
10614,0,0,0
10620,4095,0,0
10626,4095,0,0
10632,0,0,0
10645,4095,0,0
10652,0,0,0
10658,0,0,1
10664,4095,0,0
10670,2945,0,0
10676,0,0,1
10682,4095,0,0
10694,0,0,0
10702,4095,0,0
10711,2768,0,0
10718,0,0,1
10724,4095,0,0
10730,2973,0,0
10736,0,0,1
10742,4095,0,0
10754,0,0,1
10761,4095,0,0
10767,4095,0,0
10773,0,0,0
10779,0,0,0
10785,4095,0,0
10791,3063,0,0
10801,4095,0,0
10820,4095,0,0
10827,4095,0,0
10833,0,0,0
10839,0,0,1
10845,4095,0,0
10851,3314,0,0
10864,4095,0,0
10871,3116,0,0
10877,0,0,1
10883,4095,0,0
10889,4095,0,0
10895,0,0,1
10901,4095,0,0
10907,4095,0,0
10919,0,0,1
10926,4095,0,0
10932,0,0,0
10938,0,0,1
10944,4095,113,0
10950,3280,113,0
10956,0,0,1
10966,4095,0,0
10978,0,0,1
10984,4095,0,0
10990,3219,0,0
10996,0,0,1
11002,4095,0,0
11009,4095,0,0
11021,4095,0,0
11029,4095,0,0
11035,0,0,1
11041,4095,0,0
11047,4095,0,0
11053,0,0,0
11059,0,0,1
11067,4095,0,0
11074,0,0,1
11080,4095,0,0
11086,4095,0,0
11092,0,0,0
11098,0,0,1
11104,4095,0,0
11110,3563,0,0
11125,4095,0,0
11132,0,0,0
11138,0,0,1
11144,4095,0,0
11150,3458,0,0
11156,0,0,1
11162,4095,0,0
11176,0,0,1
11183,4095,0,0
11190,3416,0,0
11196,0,0,1
11202,4095,0,0
11208,4095,0,0
11214,0,0,1
11222,4095,0,0
11235,0,0,0
11242,4095,0,0
11248,4095,0,0
11254,0,0,1
11260,4095,0,0
11266,4095,0,0
11272,0,0,0
11285,4095,0,0
11292,0,0,0
11298,0,0,1
11304,4095,0,0
11310,3522,0,0
11316,0,0,1
11325,4095,0,0
11339,0,0,1
11346,4095,0,0
11352,3613,0,0
11358,0,0,1
11364,4095,0,0
11370,3686,0,0
11376,0,0,1
11386,4095,0,0
11393,0,0,1
11400,4095,0,0
11406,4095,0,0
11412,0,0,0
11418,0,0,1
11426,4095,0,0
11438,0,0,1
11445,4095,0,0
11452,0,0,0
11458,0,0,1
11464,4095,113,0
11470,3757,113,0
11476,0,0,1
11482,4095,0,0
11495,0,0,0
11501,4095,0,0
11507,4095,0,0
11513,0,0,0
11519,0,0,1
11529,4095,0,0
11538,0,0,1
11545,4095,0,0
11551,3817,0,0
11557,0,0,1
11563,4095,0,0
11569,4095,0,0
11575,0,0,1
11581,4095,0,0
11594,0,0,1
11601,4095,0,0
11607,4095,0,0
11613,0,0,0
11619,0,0,1
11625,4095,0,0
11638,0,0,1
11646,4095,0,0
11652,0,0,0
11658,0,0,1
11664,4095,0,0
11670,4095,0,0
11676,0,0,1
11687,4095,0,0
11695,0,0,1
11702,4095,0,0
11708,4095,0,0
11714,0,0,0
11720,4095,0,0
11726,4095,0,0
11739,0,0,1
11747,4095,0,0
11754,0,0,1
11760,4095,0,0
11766,4095,0,0
11772,0,0,0
11778,0,0,1
11784,4095,0,0
11795,0,0,1
11803,4095,0,0
11809,4095,0,0
11815,0,0,1
11821,4095,0,0
11827,4095,0,0
11836,0,0,1
11843,4095,0,0
11856,0,0,1
11863,4095,0,0
11869,4095,0,0
11875,0,0,1
11881,4095,0,0
11887,4095,0,0
11894,0,0,1
11952,0,0,0
11959,0,0,1
11965,4095,0,0
11971,4095,0,0
11977,0,0,1
11983,4095,113,0
11995,0,0,1
12002,4095,0,0
12009,4095,0,0
12016,0,0,1
12022,4095,0,0
12028,4095,0,0
12034,0,0,1
12042,4095,0,0
12056,0,0,1
13908,4095,0,0
13915,0,0,1
13921,0,0,1
13927,4095,0,0
13933,1901,0,0
13939,0,0,1
13945,4095,0,0
13957,0,0,0
13964,4095,0,0
13970,4095,0,0
13976,0,0,0
13982,4095,0,0
13991,2003,0,0
13998,0,0,1
14012,1394,0,0
14019,2974,0,0
14026,4095,0,0
14032,1787,0,0
14038,0,0,1
14044,4095,0,0
14050,4095,0,0
14061,4095,115,0
14068,4095,115,0
14074,0,115,0
14080,0,0,1
14089,4095,0,0
14096,0,0,1
14108,4095,0,0
14116,0,0,1
14122,4095,0,0
14128,4095,0,0
14134,0,0,0
14140,0,0,1
14146,4095,0,0
14153,1914,0,0
14166,4095,0,0
14173,1934,0,0
14179,0,0,1
14185,4095,0,0
14193,2079,0,0
14200,0,0,1
14206,4095,0,0
14212,2014,0,0
14227,4095,0,0
14234,0,0,0
14240,0,0,1
14246,4095,0,0
14252,2112,0,0
14258,0,0,1
14264,4095,0,0
14275,0,0,0
14310,4095,0,0
14316,0,0,0
14329,4095,0,0
14335,0,0,0
14341,0,0,0
14347,4095,0,0
14353,2204,0,0
14359,0,0,1
14365,4095,0,0
14378,0,0,1
14385,4095,0,0
14391,4095,0,0
14397,0,0,1
14404,4095,0,0
14410,4095,0,0
14422,0,0,1
14429,4095,0,0
14435,0,0,1
14441,0,0,1
14447,4095,0,0
14453,2288,0,0
14459,0,0,1
14465,4095,0,0
14478,0,0,1
14484,4095,0,0
14490,4095,0,0
14498,0,0,1
14505,4095,0,0
14511,4095,0,0
14523,4095,0,0
14530,4095,0,0
14537,0,0,1
14543,4095,0,0
14549,4095,0,0
14555,0,0,0
14561,0,0,1
14567,4095,0,0
14580,0,0,1
14586,4095,115,0
14592,4095,0,0
14599,0,0,1
14608,4095,0,0
14615,0,0,0
14621,0,0,0
14633,4095,0,0
15921,0,0,1
15928,4095,0,0
15935,0,0,1
15942,4095,0,0
15948,4095,0,0
15954,4095,0,0
15964,4095,0,0
15972,4095,0,0
15979,0,0,1
15985,4095,0,0
15991,4095,0,0
15997,4095,0,0
16003,4095,0,0
16009,4095,0,0
16022,0,0,1
16030,4095,0,0
16039,0,0,1
16046,4095,0,0
16052,4095,0,0
16058,0,0,1
16064,4095,0,0
16070,4095,0,0
16083,0,0,1
16090,4095,0,0
16096,4095,0,0
16102,4095,0,0
16108,4095,0,0
16114,4095,0,0
16120,0,0,1
16131,4095,0,0
16160,0,0,1
16166,4095,0,0
16172,4095,0,0
16182,4095,0,0
16189,4095,0,0
16195,4095,0,0
16201,0,0,0
16207,4095,0,0
16213,4095,0,0
16219,0,0,1
16225,4095,0,0
16237,0,0,1
16246,4095,0,0
16253,4095,0,0
16259,0,0,1
16265,4095,0,0
16271,4095,0,0
16277,4095,0,0
16290,4095,0,0
16297,0,0,1
16303,4095,0,0
16309,4095,0,0
16315,4095,0,0
16321,4095,0,0
16328,4095,0,0
16334,4095,0,0
16344,4095,0,0
16352,4095,0,0
16359,0,0,1
16366,4095,0,0
16372,4095,0,0
16381,0,0,1
16395,4095,0,0
16402,4095,0,0
16408,4095,0,0
16414,4095,0,0
16420,0,0,1
16426,4095,0,0
16432,4095,0,0
16451,4095,0,0
16459,0,0,1
16465,4095,0,0
16471,4095,0,0
16477,4095,0,0
16483,4095,0,0
16489,4095,0,0
16495,4095,0,0
16506,4095,0,0
16513,4095,0,0
16519,0,0,1
16525,4095,0,0
16531,4095,0,0
16537,4095,0,0
16546,4095,0,0
16560,0,0,1
16566,4095,0,0
16572,4095,0,0
16578,0,0,1
16584,4095,0,0
16590,4095,0,0
16596,4095,0,0
16611,4095,0,0
