ts,red_raw,ir_raw
34845,1149213,1422576
34885,1149269,1422732
34928,1149276,1422719
34970,1149330,1422879
35012,1149268,1422859
35055,1149294,1422839
35097,1149262,1422846
35139,1149279,1422855
35182,1149324,1422987
35224,1149336,1423003
35266,1149358,1423151
35315,1149365,1423140
35358,1149377,1423246
35400,1149392,1423218
35444,1149412,1423334
35486,1149223,1422758
35529,1149202,1422737
35571,1149114,1422532
35615,1149101,1422560
35658,1149168,1422549
35699,1149202,1422697
35741,1149203,1422720
35784,1149250,1422886
35826,1149257,1422861
35869,1149248,1422875
35910,1149230,1422834
35952,1149241,1422922
35994,1149251,1422942
36036,1149291,1423055
36079,1149308,1423062
36121,1149322,1423142
36164,1149332,1423025
36206,1149360,1423187
36248,1149348,1423206
36291,1149360,1423261
36338,1149369,1423257
36381,1149229,1422901
36422,1149210,1422895
36464,1149028,1422420
36506,1149047,1422405
36548,1149124,1422598
36591,1149126,1422613
36632,1149170,1422778
36674,1149179,1422775
36717,1149180,1422834
36759,1149186,1422818
36802,1149194,1422846
36851,1149175,1422868
36894,1149218,1422996
36935,1149235,1422977
36977,1149267,1423106
37020,1149273,1423126
37062,1149298,1423162
37104,1149276,1423193
37150,1149316,1423249
37193,1149304,1423235
37234,1149289,1423197
37276,1149302,1423192
37319,1148983,1422400
37365,1148989,1422410
37406,1149029,1422584
37448,1149006,1422581
37492,1149092,1422685
37535,1149123,1422725
37577,1149123,1422860
37619,1149154,1422838
37663,1149136,1422810
37704,1149117,1422804
37745,1149167,1422961
37788,1149165,1422976
37830,1149211,1423093
37872,1149227,1423097
37914,1149248,1423161
37956,1149238,1423167
37998,1149234,1423229
38040,1149226,1423231
38083,1149239,1423227
38125,1149216,1423135
38168,1148950,1422442
38210,1148941,1422437
38253,1149007,1422649
38295,1149036,1422682
38338,1149065,1422802
38380,1149070,1422847
38421,1149137,1422913
38462,1149104,1422923
38505,1149082,1422921
38548,1149052,1422886
38590,1149124,1423033
38633,1149130,1423061
38674,1149138,1423039
38715,1149175,1423118
38758,1149150,1423143
38800,1149160,1423183
38843,1149189,1423175
38885,1149207,1423229
38927,1149041,1422762
38970,1149016,1422751
39013,1148904,1422484
39055,1148915,1422505
39097,1148990,1422663
39139,1149001,1422670
39180,1148988,1422760
39222,1149020,1422808
39265,1149043,1422806
39309,1149035,1422838
39351,1149035,1422857
39393,1149057,1422877
39434,1149070,1422886
39476,1149114,1423044
39519,1149093,1423048
39561,1149131,1423136
39603,1149124,1423119
39648,1149149,1423204
39689,1149199,1423247
39731,1149173,1423269
39775,1149146,1423256
39817,1149053,1422962
39860,1149057,1422938
39900,1148855,1422426
39942,1148872,1422442
39985,1148906,1422634
40027,1148922,1422653
40070,1149009,1422806
40111,1148983,1422769
40155,1148995,1422834
40197,1148992,1422867
40239,1148999,1422843
40282,1149027,1422816
40334,1149045,1422977
40377,1149083,1423115
40418,1149022,1423074
40462,1149082,1423093
40503,1149087,1423151
40546,1149106,1423134
40589,1149100,1423197
40633,1149117,1423218
40675,1149009,1422983
40716,1148999,1423007
40757,1148769,1422297
40800,1148754,1422294
40843,1148842,1422486
40885,1148907,1422634
40926,1148909,1422636
40968,1148923,1422694
41011,1148948,1422689
41054,1148904,1422660
41096,1148888,1422573
41138,1148889,1422565
41180,1148894,1422601
41223,1148898,1422595
41266,1148978,1422697
41308,1148964,1422680
41351,1148970,1422763
41394,1148962,1422770
41434,1149000,1422888
41477,1149001,1422883
41519,1148906,1422609
41562,1148883,1422570
41604,1148617,1421858
41644,1148580,1421850
41686,1148728,1422191
41729,1148715,1422187
41771,1148812,1422461
41814,1148806,1422446
41855,1148821,1422438
41897,1148768,1422458
41939,1148786,1422451
41982,1148801,1422470
42024,1148858,1422621
42066,1148859,1422624
42108,1148877,1422737
42149,1148886,1422713
42191,1148883,1422776
42233,1148955,1422791
42275,1148897,1422819
42318,1148854,1422730
42359,1148854,1422722
42400,1148591,1422050
42443,1148687,1422259
42486,1148657,1422287
42528,1148725,1422414
42571,1148742,1422403
42613,1148755,1422500
42656,1148756,1422511
42699,1148747,1422482
42741,1148749,1422461
42785,1148743,1422476
42826,1148808,1422630
42868,1148807,1422636
42910,1148841,1422746
42953,1148828,1422747
42995,1148844,1422780
43038,1148824,1422773
43078,1148874,1422883
43121,1148864,1422888
43164,1148753,1422586
43206,1148504,1421909
43248,1148498,1421908
43290,1148616,1422189
43340,1148653,1422211
43383,1148622,1422212
43425,1148644,1422288
43467,1148648,1422290
43509,1148678,1422398
43552,1148673,1422379
43595,1148680,1422387
43637,1148675,1422397
43678,1148727,1422561
43721,1148732,1422574
43763,1148770,1422670
43808,1148804,1422767
43850,1148799,1422789
43890,1148821,1422826
43933,1148826,1422856
43976,1148804,1422876
44019,1148717,1422569
44060,1148709,1422540
44102,1148457,1421886
44144,1148471,1421902
44186,1148592,1422201
44228,1148580,1422220
44271,1148614,1422309
44312,1148601,1422316
44354,1148634,1422401
44397,1148654,1422402
44439,1148646,1422382
44482,1148630,1422372
44525,1148686,1422492
44568,1148697,1422649
44611,1148744,1422696
44653,1148716,1422679
44696,1148758,1422747
44740,1148744,1422734
44783,1148777,1422836
44825,1148777,1422818
44870,1148560,1422158
44912,1148521,1422129
44953,1148424,1421911
44996,1148434,1421926
45037,1148551,1422174
45080,1148563,1422210
45128,1148603,1422370
45171,1148567,1422353
45213,1148574,1422302
45260,1148584,1422347
45303,1148601,1422416
45344,1148593,1422393
45387,1148644,1422550
45428,1148666,1422547
45470,1148686,1422664
45512,1148703,1422667
45553,1148720,1422712
45596,1148699,1422741
45637,1148734,1422827
