timestamp_ms,raw_adc,clean_val,envelope_val
536457,0,0.0,0.0
536471,0,0.0,0.0
536485,0,0.0,0.0
536500,0,0.0,0.0
536514,0,0.0,0.0
536528,0,0.0,0.0
536543,0,0.0,0.0
536557,0,0.0,0.0
536576,0,0.0,0.0
536591,0,0.0,0.0
536606,0,0.0,0.0
536620,0,0.0,0.0
536635,0,0.0,0.0
536649,0,0.0,0.0
536663,0,0.0,0.0
536677,0,0.0,0.0
536691,0,0.0,0.0
536710,0,0.0,0.0
536953,0,0.0,0.0
536968,0,0.0,0.0
536982,0,0.0,0.0
536997,0,0.0,0.0
537011,0,0.0,0.0
537025,0,0.0,0.0
537039,0,0.0,0.0
537054,0,0.0,0.0
537068,0,0.0,0.0
537088,0,0.0,0.0
537103,0,0.0,0.0
537117,0,0.0,0.0
537131,0,0.0,0.0
537145,0,0.0,0.0
537160,0,0.0,0.0
537175,0,0.0,0.0
537189,0,0.0,0.0
537203,0,0.0,0.0
537222,0,0.0,0.0
537363,0,0.0,0.0
537378,0,0.0,0.0
537392,0,0.0,0.0
537407,0,0.0,0.0
537421,0,0.0,0.0
537435,0,0.0,0.0
537449,0,0.0,0.0
537464,0,0.0,0.0
537478,0,0.0,0.0
537497,0,0.0,0.0
537512,0,0.0,0.0
537527,0,0.0,0.0
537541,0,0.0,0.0
537555,0,0.0,0.0
537570,0,0.0,0.0
537585,0,0.0,0.0
537599,0,0.0,0.0
537613,0,0.0,0.0
537632,0,0.0,0.0
537978,0,0.0,0.0
537993,0,0.0,0.0
538007,0,0.0,0.0
538021,0,0.0,0.0
538036,0,0.0,0.0
538050,0,0.0,0.0
538064,0,0.0,0.0
538079,0,0.0,0.0
538093,0,0.0,0.0
538113,0,0.0,0.0
538128,0,0.0,0.0
538142,0,0.0,0.0
538156,0,0.0,0.0
538171,0,0.0,0.0
538185,0,0.0,0.0
538199,0,0.0,0.0
538213,0,0.0,0.0
538227,0,0.0,0.0
538246,0,0.0,0.0
538389,0,0.0,0.0
538404,0,0.0,0.0
538418,0,0.0,0.0
538432,0,0.0,0.0
538447,0,0.0,0.0
538461,0,0.0,0.0
538476,0,0.0,0.0
538491,0,0.0,0.0
538505,0,0.0,0.0
538524,0,0.0,0.0
538539,0,0.0,0.0
538554,0,0.0,0.0
538568,0,0.0,0.0
538582,0,0.0,0.0
538597,0,0.0,0.0
538612,0,0.0,0.0
538626,0,0.0,0.0
538640,0,0.0,0.0
538659,0,0.0,0.0
538900,0,0.0,0.0
538915,0,0.0,0.0
538929,0,0.0,0.0
538944,0,0.0,0.0
538958,0,0.0,0.0
538972,0,0.0,0.0
538986,0,0.0,0.0
539001,0,0.0,0.0
539015,0,0.0,0.0
539031,0,0.0,0.0
539046,0,0.0,0.0
539060,0,0.0,0.0
539075,0,0.0,0.0
539089,0,0.0,0.0
539104,0,0.0,0.0
539119,0,0.0,0.0
539133,0,0.0,0.0
539147,0,0.0,0.0
539166,0,0.0,0.0
539310,0,0.0,0.0
539325,0,0.0,0.0
539339,0,0.0,0.0
539354,0,0.0,0.0
539368,0,0.0,0.0
539382,0,0.0,0.0
539396,0,0.0,0.0
539411,0,0.0,0.0
539425,0,0.0,0.0
539444,0,0.0,0.0
539459,0,0.0,0.0
539476,0,0.0,0.0
539490,0,0.0,0.0
539506,0,0.0,0.0
539520,0,0.0,0.0
539535,0,0.0,0.0
539549,0,0.0,0.0
539563,0,0.0,0.0
539581,0,0.0,0.0
539723,0,0.0,0.0
539738,0,0.0,0.0
539752,0,0.0,0.0
539767,0,0.0,0.0
539781,0,0.0,0.0
539795,0,0.0,0.0
539809,0,0.0,0.0
539824,0,0.0,0.0
539838,0,0.0,0.0
539856,0,0.0,0.0
539873,0,0.0,0.0
539887,0,0.0,0.0
539901,0,0.0,0.0
539917,0,0.0,0.0
539931,0,0.0,0.0
539946,0,0.0,0.0
539960,0,0.0,0.0
539974,0,0.0,0.0
539992,0,0.0,0.0
540129,0,0.0,0.0
540144,0,0.0,0.0
540158,0,0.0,0.0
540172,0,0.0,0.0
540187,0,0.0,0.0
540201,0,0.0,0.0
540215,0,0.0,0.0
540230,0,0.0,0.0
540244,0,0.0,0.0
540263,0,0.0,0.0
540278,0,0.0,0.0
540292,0,0.0,0.0
540307,0,0.0,0.0
540321,0,0.0,0.0
540336,0,0.0,0.0
540351,0,0.0,0.0
540365,0,0.0,0.0
540379,0,0.0,0.0
540398,0,0.0,0.0
542799,0,0.0,0.0
542814,0,0.0,0.0
542828,0,0.0,0.0
542842,0,0.0,0.0
542857,0,0.0,0.0
542873,0,0.0,0.0
542887,0,0.0,0.0
542901,0,0.0,0.0
542915,0,0.0,0.0
542937,0,0.0,0.0
542952,0,0.0,0.0
542966,0,0.0,0.0
542980,0,0.0,0.0
542996,0,0.0,0.0
543010,0,0.0,0.0
543024,0,0.0,0.0
543038,0,0.0,0.0
543052,0,0.0,0.0
543071,0,0.0,0.0
544308,0,0.0,0.0
544323,0,0.0,0.0
544337,0,0.0,0.0
544351,0,0.0,0.0
544366,0,0.0,0.0
544380,0,0.0,0.0
544394,0,0.0,0.0
544411,0,0.0,0.0
544431,0,0.0,0.0
544445,0,0.0,0.0
544459,0,0.0,0.0
544473,0,0.0,0.0
544488,0,0.0,0.0
544502,0,0.0,0.0
544516,0,0.0,0.0
544531,0,0.0,0.0
544545,0,0.0,0.0
544564,0,0.0,0.0
544579,0,0.0,0.0
544593,0,0.0,0.0
544607,0,0.0,0.0
544621,0,0.0,0.0
544636,0,0.0,0.0
544650,0,0.0,0.0
544664,0,0.0,0.0
544678,0,0.0,0.0
544693,0,0.0,0.0
544707,0,0.0,0.0
544723,0,0.0,0.0
544738,0,0.0,0.0
544752,0,0.0,0.0
544766,0,0.0,0.0
544780,0,0.0,0.0
544795,0,0.0,0.0
544809,0,0.0,0.0
544823,0,0.0,0.0
544838,0,0.0,0.0
544853,0,0.0,0.0
544867,0,0.0,0.0
544881,0,0.0,0.0
544895,0,0.0,0.0
544909,0,0.0,0.0
544927,0,0.0,0.0
544942,0,0.0,0.0
544956,0,0.0,0.0
544970,0,0.0,0.0
544990,0,0.0,0.0
545004,0,0.0,0.0
545018,0,0.0,0.0
545032,0,0.0,0.0
545047,0,0.0,0.0
545061,0,0.0,0.0
545075,0,0.0,0.0
545089,0,0.0,0.0
545103,0,0.0,0.0
545121,0,0.0,0.0
545136,0,0.0,0.0
545151,0,0.0,0.0
545165,0,0.0,0.0
545180,0,0.0,0.0
545194,0,0.0,0.0
545209,0,0.0,0.0
545224,0,0.0,0.0
545238,0,0.0,0.0
545256,0,0.0,0.0
545272,0,0.0,0.0
545286,0,0.0,0.0
545300,0,0.0,0.0
545314,0,0.0,0.0
545332,0,0.0,0.0
545347,0,0.0,0.0
545361,0,0.0,0.0
545375,0,0.0,0.0
545389,0,0.0,0.0
545411,0,0.0,0.0
545426,0,0.0,0.0
545440,0,0.0,0.0
545456,0,0.0,0.0
545470,0,0.0,0.0
545484,0,0.0,0.0
545498,0,0.0,0.0
545512,0,0.0,0.0
545526,0,0.0,0.0
545545,0,0.0,0.0
545560,0,0.0,0.0
545574,0,0.0,0.0
545588,0,0.0,0.0
545605,0,0.0,0.0
545619,0,0.0,0.0
545633,0,0.0,0.0
545647,0,0.0,0.0
545662,0,0.0,0.0
545676,0,0.0,0.0
545692,0,0.0,0.0
545744,0,0.0,0.0
545759,0,0.0,0.0
545773,0,0.0,0.0
545787,0,0.0,0.0
545801,0,0.0,0.0
545816,0,0.0,0.0
545830,0,0.0,0.0
545845,0,0.0,0.0
545865,0,0.0,0.0
545879,0,0.0,0.0
545893,0,0.0,0.0
545907,0,0.0,0.0
545922,0,0.0,0.0
545936,0,0.0,0.0
545952,0,0.0,0.0
545967,0,0.0,0.0
545981,0,0.0,0.0
545999,0,0.0,0.0
546013,0,0.0,0.0
546028,0,0.0,0.0
546042,0,0.0,0.0
546056,0,0.0,0.0
546071,0,0.0,0.0
546086,0,0.0,0.0
546099,0,0.0,0.0
546113,0,0.0,0.0
546127,0,0.0,0.0
546147,0,0.0,0.0
546165,0,0.0,0.0
546179,0,0.0,0.0
546193,0,0.0,0.0
546207,0,0.0,0.0
546222,0,0.0,0.0
546236,0,0.0,0.0
546250,0,0.0,0.0
546269,0,0.0,0.0
546283,0,0.0,0.0
546297,0,0.0,0.0
546311,0,0.0,0.0
546325,0,0.0,0.0
546339,0,0.0,0.0
546357,0,0.0,0.0
546372,0,0.0,0.0
546386,0,0.0,0.0
546400,0,0.0,0.0
546418,0,0.0,0.0
546433,0,0.0,0.0
546447,0,0.0,0.0
546461,0,0.0,0.0
546476,0,0.0,0.0
546490,0,0.0,0.0
546504,0,0.0,0.0
546518,0,0.0,0.0
546532,0,0.0,0.0
546546,0,0.0,0.0
546568,0,0.0,0.0
546583,0,0.0,0.0
546597,0,0.0,0.0
546611,0,0.0,0.0
546626,0,0.0,0.0
546640,0,0.0,0.0
546654,0,0.0,0.0
546668,0,0.0,0.0
546683,0,0.0,0.0
546697,0,0.0,0.0
546711,0,0.0,0.0
546725,0,0.0,0.0
546739,0,0.0,0.0
546759,0,0.0,0.0
546776,0,0.0,0.0
546790,0,0.0,0.0
546804,0,0.0,0.0
546819,0,0.0,0.0
546833,0,0.0,0.0
546850,0,0.0,0.0
546865,0,0.0,0.0
546882,0,0.0,0.0
546896,0,0.0,0.0
546915,0,0.0,0.0
546930,0,0.0,0.0
546944,0,0.0,0.0
546958,0,0.0,0.0
546974,0,0.0,0.0
546989,0,0.0,0.0
547003,0,0.0,0.0
547018,0,0.0,0.0
547032,0,0.0,0.0
547046,0,0.0,0.0
547060,0,0.0,0.0
547075,0,0.0,0.0
547090,0,0.0,0.0
547104,0,0.0,0.0
547118,0,0.0,0.0
547132,0,0.0,0.0
547151,0,0.0,0.0
547166,0,0.0,0.0
547180,0,0.0,0.0
547195,0,0.0,0.0
547210,0,0.0,0.0
547224,0,0.0,0.0
547240,0,0.0,0.0
547256,0,0.0,0.0
547270,0,0.0,0.0
547284,0,0.0,0.0
547304,0,0.0,0.0
547319,0,0.0,0.0
547333,0,0.0,0.0
547347,0,0.0,0.0
547363,0,0.0,0.0
547378,0,0.0,0.0
547392,0,0.0,0.0
547406,0,0.0,0.0
547421,0,0.0,0.0
547435,0,0.0,0.0
547449,0,0.0,0.0
547463,0,0.0,0.0
547478,0,0.0,0.0
547501,0,0.0,0.0
547516,0,0.0,0.0
547530,0,0.0,0.0
547544,0,0.0,0.0
547559,0,0.0,0.0
547573,0,0.0,0.0
547587,0,0.0,0.0
547602,0,0.0,0.0
547616,0,0.0,0.0
547630,0,0.0,0.0
547649,0,0.0,0.0
547664,0,0.0,0.0
547678,0,0.0,0.0
547692,0,0.0,0.0
547708,0,0.0,0.0
547722,0,0.0,0.0
547736,0,0.0,0.0
547750,0,0.0,0.0
547764,0,0.0,0.0
547783,0,0.0,0.0
547804,0,0.0,0.0
547822,0,0.0,0.0
547837,0,0.0,0.0
547851,0,0.0,0.0
547865,0,0.0,0.0
547879,0,0.0,0.0
547894,0,0.0,0.0
547909,0,0.0,0.0
547927,0,0.0,0.0
547942,0,0.0,0.0
547956,0,0.0,0.0
547973,0,0.0,0.0
547988,0,0.0,0.0
548003,0,0.0,0.0
548017,0,0.0,0.0
548031,0,0.0,0.0
548046,0,0.0,0.0
548060,0,0.0,0.0
548074,0,0.0,0.0
548089,0,0.0,0.0
548103,0,0.0,0.0
548118,0,0.0,0.0
548132,0,0.0,0.0
548146,0,0.0,0.0
548160,0,0.0,0.0
548181,0,0.0,0.0
548198,0,0.0,0.0
548212,0,0.0,0.0
548226,0,0.0,0.0
548241,0,0.0,0.0
548255,0,0.0,0.0
548269,0,0.0,0.0
548283,0,0.0,0.0
548306,0,0.0,0.0
548321,0,0.0,0.0
548335,0,0.0,0.0
548349,0,0.0,0.0
548364,0,0.0,0.0
548379,0,0.0,0.0
548393,0,0.0,0.0
548410,0,0.0,0.0
548424,0,0.0,0.0
548438,0,0.0,0.0
548452,0,0.0,0.0
548466,0,0.0,0.0
548481,0,0.0,0.0
548495,0,0.0,0.0
548509,0,0.0,0.0
548526,0,0.0,0.0
548541,0,0.0,0.0
548555,0,0.0,0.0
548569,0,0.0,0.0
548583,0,0.0,0.0
548597,0,0.0,0.0
548615,0,0.0,0.0
548630,0,0.0,0.0
548644,0,0.0,0.0
548658,0,0.0,0.0
548674,0,0.0,0.0
548688,0,0.0,0.0
548703,0,0.0,0.0
548717,0,0.0,0.0
548732,0,0.0,0.0
548746,0,0.0,0.0
548763,0,0.0,0.0
548778,0,0.0,0.0
548792,0,0.0,0.0
548806,0,0.0,0.0
548820,0,0.0,0.0
548835,0,0.0,0.0
548849,0,0.0,0.0
548863,0,0.0,0.0
548877,0,0.0,0.0
548891,0,0.0,0.0
548909,0,0.0,0.0
548924,0,0.0,0.0
548939,0,0.0,0.0
548953,0,0.0,0.0
548968,0,0.0,0.0
548982,0,0.0,0.0
549000,0,0.0,0.0
549017,0,0.0,0.0
549032,0,0.0,0.0
549047,0,0.0,0.0
549063,0,0.0,0.0
549077,0,0.0,0.0
549091,0,0.0,0.0
549105,0,0.0,0.0
549120,0,0.0,0.0
549135,0,0.0,0.0
549149,0,0.0,0.0
549163,0,0.0,0.0
549177,0,0.0,0.0
549195,0,0.0,0.0
549210,0,0.0,0.0
549224,0,0.0,0.0
549239,0,0.0,0.0
549254,0,0.0,0.0
549268,0,0.0,0.0
549284,0,0.0,0.0
549299,0,0.0,0.0
549313,0,0.0,0.0
549327,0,0.0,0.0
549342,0,0.0,0.0
549357,0,0.0,0.0
549371,0,0.0,0.0
549385,0,0.0,0.0
549399,0,0.0,0.0
549413,0,0.0,0.0
549432,0,0.0,0.0
549447,0,0.0,0.0
549461,0,0.0,0.0
549480,0,0.0,0.0
549494,0,0.0,0.0
549512,0,0.0,0.0
549529,0,0.0,0.0
549544,0,0.0,0.0
