ecg_ts,ecg,bpm,leadOff
32973,4095,0,0
32979,4095,0,0
32985,0,0,0
32991,0,0,1
32997,4095,0,0
33003,3344,0,0
33014,4095,0,0
33021,4095,0,0
33027,0,0,1
33033,4095,0,0
33040,4095,0,0
33046,0,0,0
33052,4095,0,0
33067,0,0,1
33074,4095,0,0
33080,4095,0,0
33086,0,0,0
33092,4095,115,0
33098,4095,115,0
33104,0,115,0
33116,4095,0,0
33123,3309,0,0
33129,0,0,1
33136,4095,0,0
33143,3343,0,0
33148,0,0,1
33155,4095,0,0
33161,4095,0,0
33173,4095,0,0
33180,4095,0,0
33187,0,0,1
33193,4095,0,0
33199,4095,0,0
33205,0,0,0
33211,0,0,1
33224,3451,0,0
33231,0,0,0
33238,4095,0,0
33245,0,0,0
33251,0,0,1
33257,4095,0,0
33263,3731,0,0
33268,0,0,1
33282,3429,0,0
33288,0,0,1
33295,4095,0,0
33301,4095,0,0
33307,0,0,1
33313,4095,0,0
33319,4095,0,0
33333,0,0,1
33341,4095,0,0
33347,0,0,1
33354,4095,0,0
33360,4095,0,0
33366,0,0,1
33372,4095,0,0
33385,0,0,0
33392,4095,0,0
33398,4095,0,0
33404,0,0,0
33409,0,0,1
33416,4095,0,0
33422,3823,0,0
33430,0,0,1
33441,4095,0,0
33448,0,0,1
33454,4095,0,0
33460,4095,0,0
33466,0,0,1
33472,4095,0,0
33478,4095,0,0
33492,4095,0,0
33499,4095,0,0
33505,0,0,1
33511,0,0,1
33517,4095,0,0
33523,3950,0,0
33528,0,0,1
33543,4095,0,0
33550,0,0,1
33556,4095,0,0
33562,4067,0,0
33567,0,0,1
33574,4095,0,0
33585,0,0,0
33592,4095,0,0
33598,4095,0,0
33604,0,0,0
33609,0,0,1
33616,4095,116,0
33622,4095,116,0
33627,0,0,1
33639,4095,0,0
33646,0,0,1
33653,4095,0,0
33659,4095,0,0
33665,0,0,0
33671,0,0,1
33677,4095,0,0
33689,0,0,1
33696,4095,0,0
33703,4095,0,0
33708,0,0,1
33715,4095,0,0
33721,4095,0,0
33727,0,0,1
33733,4095,0,0
33748,0,0,1
33755,4095,0,0
33762,4095,0,0
33767,0,0,1
33774,4095,0,0
33780,4095,0,0
33786,0,0,1
33792,4095,0,0
33803,4095,0,0
33809,0,0,1
33816,4095,0,0
33822,4095,0,0
33827,0,0,1
33834,4095,0,0
33840,4095,0,0
33853,0,0,0
33860,4095,0,0
33866,0,0,1
33872,4095,0,0
33878,4095,0,0
33884,4095,0,0
33889,0,0,1
33905,0,0,0
33912,4095,0,0
33918,4095,0,0
33924,756,0,0
33929,0,0,1
33936,4095,0,0
33942,4095,0,0
33948,0,0,1
33964,129,0,0
33971,0,0,1
33977,4095,0,0
33983,4095,0,0
33988,0,0,1
33995,4095,0,0
34001,4095,0,0
34015,4095,0,0
34023,4095,0,0
34028,0,0,1
34035,4095,0,0
34041,4095,0,0
34047,0,0,1
34056,4095,0,0
34067,0,0,1
34074,4095,0,0
34080,4095,0,0
34086,0,0,0
34092,4095,0,0
34098,4095,0,0
34104,0,0,0
34109,0,0,1
34122,4095,0,0
34129,0,0,1
34135,4095,0,0
34141,4095,0,0
34147,0,0,1
34153,4095,0,0
34160,4095,0,0
34167,0,0,1
34180,4095,0,0
34186,0,0,1
34192,4095,112,0
34198,4095,112,0
34204,4095,112,0
34209,0,0,1
34216,4095,0,0
34229,0,0,1
34236,4095,0,0
34243,4095,0,0
34248,0,0,1
34255,4095,0,0
34262,4095,0,0
34268,0,0,1
34275,4095,0,0
34287,0,0,1
34294,4095,0,0
34300,4095,0,0
34306,0,0,1
34312,4095,0,0
34318,4095,0,0
34324,583,0,0
34337,4095,0,0
34344,809,0,0
34349,0,0,1
34356,4095,0,0
34365,4095,0,0
34372,4095,0,0
34380,4095,0,0
34387,0,0,1
34394,4095,0,0
34400,4095,0,0
34406,0,0,1
34412,4095,0,0
34418,4095,0,0
34424,4095,0,0
34434,4095,0,0
34443,4095,0,0
34449,0,0,1
34456,4095,0,0
34463,4095,0,0
34472,4095,0,0
34479,4095,0,0
34493,4095,0,0
34500,4095,0,0
34506,0,0,1
34512,4095,0,0
34518,4095,0,0
34524,496,0,0
34534,4095,0,0
34543,655,0,0
34549,0,0,1
34556,4095,0,0
34562,4095,0,0
34569,0,0,1
34575,4095,0,0
34581,4095,0,0
34592,0,0,1
34599,4095,0,0
34606,0,0,1
34612,4095,0,0
34618,4095,0,0
34624,574,0,0
34629,0,0,1
34640,4095,0,0
34647,0,0,1
34653,4095,0,0
34659,4095,0,0
34665,0,0,1
34672,4095,0,0
34679,4095,0,0
34693,4095,0,0
34700,4095,0,0
34706,0,0,1
34711,4095,0,0
34718,4095,0,0
34724,814,0,0
34729,0,0,1
34742,4095,112,0
34752,4095,0,0
34759,4095,0,0
34766,0,0,1
34772,4095,0,0
34779,4095,0,0
34786,0,0,0
34792,4095,0,0
34800,4095,0,0
34810,0,0,1
34817,4095,0,0
34823,4095,0,0
34828,0,0,1
34835,4095,0,0
34841,4095,0,0
34849,0,0,1
34863,4095,0,0
34870,0,0,1
34877,4095,0,0
34883,4095,0,0
34888,0,0,1
34895,4095,0,0
34906,0,0,1
34913,4095,0,0
34920,4095,0,0
34926,0,0,0
34932,0,0,1
34938,4095,0,0
34944,1082,0,0
34949,0,0,1
34962,4095,0,0
34970,0,0,1
34978,4095,0,0
34985,1123,0,0
34990,0,0,1
34997,4095,0,0
35003,4095,0,0
35009,0,0,1
35022,4095,0,0
35028,0,0,1
35035,4095,0,0
35041,4095,0,0
35047,0,0,1
35053,4095,0,0
35059,4095,0,0
35074,4095,0,0
35088,0,0,1
35094,4095,0,0
35100,4095,0,0
35106,0,0,0
35112,4095,0,0
35118,4095,0,0
35124,1317,0,0
35135,4095,0,0
35142,4095,0,0
35148,0,0,1
35154,4095,0,0
35160,4095,0,0
35166,0,0,0
35172,0,0,1
35185,1310,0,0
35192,4095,0,0
35198,4095,0,0
35204,1365,0,0
35209,0,0,1
35216,4095,0,0
35222,4095,0,0
35235,4095,112,0
35242,4095,112,0
35247,0,0,1
35254,4095,0,0
35260,4095,0,0
35266,0,0,0
35272,0,0,1
35289,0,0,1
35296,4095,0,0
35303,4095,0,0
35308,0,0,1
35315,4095,0,0
35321,4095,0,0
35327,0,0,0
35333,0,0,1
35346,0,0,0
35353,3706,0,0
35359,4095,0,0
35365,1557,0,0
35370,0,0,1
35377,4095,0,0
35391,0,0,1
35399,4095,0,0
35405,1562,0,0
35410,0,0,1
35417,4095,0,0
35423,4095,0,0
35428,0,0,1
35435,4095,0,0
35449,0,0,1
35456,4095,0,0
35463,4095,0,0
35469,0,0,1
35475,4095,0,0
35481,4095,0,0
35489,0,0,1
35496,4095,0,0
35508,0,0,0
35515,4095,0,0
35521,4095,0,0
35527,0,0,0
35533,0,0,1
35539,4095,0,0
35545,1737,0,0
37958,0,0,0
37965,0,0,0
37970,0,0,1
37977,0,0,0
37983,0,0,0
37989,0,0,0
37995,0,0,0
38009,0,0,0
38016,0,0,0
38023,0,0,0
38029,0,0,0
38035,0,0,0
38041,0,0,0
38050,0,0,0
38057,0,0,0
38070,0,0,0
38077,0,0,0
38083,0,0,0
38089,0,0,0
38095,0,0,0
38101,0,0,0
38107,0,0,0
38166,0,0,0
38172,0,0,1
38179,0,0,0
38185,0,0,0
38190,0,0,1
38197,0,0,0
38203,0,0,0
38216,0,0,0
38222,0,0,0
38228,0,0,0
38234,0,0,0
38240,0,0,0
38246,0,0,0
38259,0,0,0
38267,0,0,0
38272,0,0,1
38279,0,0,0
38285,0,0,0
38290,0,0,1
38297,0,0,0
38303,0,0,0
38312,0,0,1
38326,0,0,0
38331,0,0,1
38338,0,0,0
38344,0,0,0
38350,0,0,1
38358,0,0,0
38369,0,0,0
38377,0,0,0
38384,0,0,0
38389,0,0,0
38396,0,0,0
38402,0,0,0
38408,0,0,0
38414,0,0,0
38427,0,0,0
38435,0,0,0
38441,0,0,0
38447,0,0,0
38453,0,0,1
38460,0,0,0
38467,0,0,0
38477,0,0,0
38486,0,0,0
38492,0,0,1
38499,0,0,0
38505,0,0,0
38510,0,0,1
38517,0,0,0
38523,0,0,0
38535,0,0,0
38542,0,0,0
38548,0,0,0
38554,0,0,0
38563,0,0,0
38569,0,0,1
38576,0,0,0
38586,0,0,0
38594,0,0,0
38600,0,0,0
38606,0,0,0
38611,0,0,1
38618,0,0,0
38624,0,0,0
38629,0,0,1
38642,0,0,0
38649,0,0,0
38656,0,0,0
38664,0,0,0
38672,0,0,1
38678,0,0,0
38684,0,0,0
38693,0,0,1
38700,0,0,0
38707,0,0,0
38712,0,0,1
38719,0,0,0
38725,0,0,0
38730,0,0,1
38741,0,0,0
38748,0,0,0
38754,0,0,0
38760,0,0,0
38767,0,0,0
38774,0,0,0
38780,0,0,0
38786,0,0,0
38799,0,0,0
38806,0,0,0
38811,0,0,1
38818,0,0,0
38824,0,0,0
38829,0,0,0
38836,0,0,0
38842,0,0,0
38854,0,0,0
38861,0,0,0
38869,0,0,0
38876,0,0,0
38882,0,0,0
38888,0,0,0
38897,0,0,0
38904,0,0,0
38909,0,0,0
38916,0,0,0
38922,0,0,0
38928,0,0,0
38934,0,0,0
38940,0,0,0
38951,0,0,1
38959,0,0,0
38966,0,0,0
38975,0,0,0
38982,0,0,0
38988,0,0,0
38994,0,0,0
39007,0,0,0
39015,0,0,0
39022,0,0,0
39028,0,0,0
39033,0,0,0
39040,0,0,0
39046,0,0,0
39051,0,0,1
39063,0,0,0
39071,0,0,1
39079,0,0,0
39086,0,0,0
39091,0,0,1
39098,0,0,0
39104,0,0,0
39117,0,0,0
39124,0,0,0
39129,0,0,0
39136,0,0,0
39142,0,0,0
39148,0,0,0
39154,0,0,0
39167,0,0,0
39176,0,0,0
39184,0,0,0
39189,0,0,1
39196,0,0,0
39202,0,0,0
39208,0,0,0
39220,0,0,0
39227,0,0,0
39232,0,0,1
39239,0,0,0
39245,0,0,0
39250,0,0,1
39257,0,0,0
39263,0,0,0
39276,0,0,0
39285,0,0,0
39291,0,0,1
39298,0,0,0
39304,0,0,0
39309,0,0,0
39316,0,0,0
39329,0,0,0
39336,0,0,0
39342,0,0,0
39348,0,0,0
39354,0,0,0
39360,0,0,0
39366,0,0,0
39380,0,0,0
39388,0,0,0
39394,0,0,0
39400,0,0,0
39406,0,0,0
39411,0,0,1
39418,0,0,0
39424,0,0,0
39438,0,0,0
39446,0,0,0
39451,0,0,1
39458,0,0,0
39464,0,0,0
39470,0,0,0
39476,0,0,0
39490,0,0,1
39497,0,0,0
39503,0,0,0
39509,0,0,0
39515,0,0,0
39521,0,0,0
39527,0,0,0
39532,0,0,1
39545,0,0,0
39552,0,0,1
39558,0,0,0
39564,0,0,0
39569,0,0,0
39577,0,0,0
39583,0,0,0
39594,0,0,1
39601,0,0,0
39608,0,0,0
39614,0,0,1
39620,0,0,0
39626,0,0,0
39631,0,0,1
39643,0,0,0
39652,0,0,1
39658,0,0,0
39664,0,0,0
39669,0,0,1
39676,0,0,0
39682,0,0,0
39689,0,0,0
39701,0,0,0
39709,0,0,1
39715,0,0,1
39721,0,0,0
39727,0,0,0
39732,0,0,1
39739,0,0,0
39751,0,0,1
39758,0,0,0
39765,0,0,0
39770,0,0,1
39777,0,0,0
39783,0,0,0
39790,0,0,0
39796,0,0,0
39810,0,0,1
39818,0,0,0
39825,0,0,0
39830,0,0,1
39837,0,0,0
39843,0,0,0
39849,0,0,0
39860,0,0,0
39868,0,0,0
39874,0,0,0
39880,0,0,0
39886,0,0,0
39893,0,0,1
39900,0,0,0
39906,0,0,0
39917,0,0,0
39925,0,0,0
39930,0,0,1
39937,0,0,0
39943,0,0,0
39949,0,0,0
39955,0,0,1
39966,0,0,0
39972,0,0,1
39979,0,0,0
39985,0,0,0
39992,0,0,1
40001,0,0,0
40007,0,0,0
40021,0,0,0
40028,0,0,0
40034,0,0,1
40040,0,0,0
40046,0,0,0
40051,0,0,1
40058,0,0,0
40072,0,0,1
40079,0,0,0
40086,0,0,0
40092,0,0,1
40099,0,0,0
40106,0,0,0
40111,0,0,1
40124,0,0,0
40132,0,0,1
40138,0,0,0
40144,0,0,0
40150,0,0,1
40156,0,0,0
40162,0,0,0
40168,0,0,0
40180,0,0,0
40187,0,0,0
40193,0,0,1
40200,0,0,0
40207,0,0,0
40212,0,0,1
40219,0,0,0
40225,0,0,0
40238,0,0,0
40245,0,0,0
40250,0,0,1
40257,0,0,0
40263,0,0,0
40269,0,0,0
40275,0,0,1
40288,0,0,0
40295,0,0,0
40302,0,0,0
40309,0,0,1
40315,0,0,1
40321,0,0,0
40327,0,0,0
40332,0,0,1
40346,0,0,0
40352,0,0,1
40359,0,0,0
40365,0,0,0
40370,0,0,1
40377,0,0,0
40387,0,0,0
40395,0,0,0
40404,0,0,0
40410,0,0,0
40417,0,0,0
40423,0,0,0
40429,0,0,0
40435,0,0,0
40448,0,0,0
40455,0,0,1
41469,0,0,1
41476,0,0,0
41482,0,0,0
41488,0,0,0
41494,0,0,1
41500,0,0,0
41506,0,0,0
41518,0,0,0
41525,0,0,0
41531,0,0,1
41538,0,0,0
41544,0,0,0
41550,0,0,0
41556,0,0,0
41571,0,0,1
41578,0,0,0
41585,0,0,0
41590,0,0,1
41597,0,0,0
41603,0,0,0
41609,0,0,1
41615,0,0,1
41628,0,0,0
41636,0,0,0
41642,0,0,0
41648,0,0,0
41654,0,0,1
41660,0,0,0
41670,0,0,0
41677,0,0,0
41683,0,0,0
41689,0,0,0
41695,0,0,1
41701,0,0,0
41707,0,0,0
41712,0,0,1
41728,0,0,0
41736,0,0,1
41743,0,0,0
41749,0,0,0
41755,0,0,1
41761,0,0,0
41767,0,0,0
41779,0,0,0
41787,0,0,0
41794,0,0,1
41801,0,0,0
41808,0,0,0
41813,0,0,1
41820,0,0,0
41826,0,0,0
41840,0,0,0
41857,0,0,0
41864,0,0,0
41870,0,0,1
41876,0,0,0
41882,0,0,0
41888,0,0,0
41894,0,0,1
41909,0,0,0
41916,0,0,0
41923,0,0,0
41929,0,0,0
41935,0,0,0
41942,0,0,0
41949,0,0,0
41955,0,0,0
41968,0,0,0
41975,0,0,1
41981,0,0,0
41987,0,0,0
41992,0,0,1
41999,0,0,0
42005,0,0,0
42018,0,0,0
42026,0,0,0
42031,0,0,1
42038,0,0,0
42047,0,0,0
42054,0,0,1
42060,0,0,0
42066,0,0,0
42078,0,0,0
42085,0,0,0
42090,0,0,1
42097,0,0,0
42103,0,0,0
42109,0,0,1
42115,0,0,1
42126,0,0,0
42160,0,0,0
42167,0,0,0
42172,0,0,1
42179,0,0,0
42185,0,0,0
42190,0,0,1
42197,0,0,0
42208,0,0,0
42215,0,0,1
42221,0,0,0
42227,0,0,0
42232,0,0,1
42239,0,0,0
42247,0,0,0
42260,0,0,0
42267,0,0,0
42272,0,0,1
42279,0,0,0
42285,0,0,0
42290,0,0,1
42297,0,0,0
42303,0,0,0
42316,0,0,0
42323,0,0,0
42329,0,0,0
42335,0,0,1
42341,0,0,0
42350,0,0,0
42361,0,0,0
42368,0,0,0
42374,0,0,1
42380,0,0,0
42386,0,0,0
42391,0,0,1
42398,0,0,0
42404,0,0,0
42417,0,0,0
42424,0,0,0
42430,0,0,1
42436,0,0,0
42442,0,0,0
42451,0,0,1
42462,0,0,0
42470,0,0,0
42476,0,0,0
42482,0,0,0
42488,0,0,0
42493,0,0,1
42500,0,0,0
42511,0,0,1
42518,0,0,0
42524,0,0,0
42530,0,0,1
42536,0,0,0
42542,0,0,0
42548,0,0,0
42555,0,0,1
42570,0,0,0
42576,0,0,0
42582,0,0,0
42588,0,0,0
42593,0,0,1
42600,0,0,0
42606,0,0,0
42620,0,0,0
42627,0,0,0
42632,0,0,1
42639,0,0,0
42645,0,0,0
42651,0,0,1
42657,0,0,0
42664,0,0,0
42677,0,0,0
42684,0,0,0
42690,0,0,1
42696,0,0,0
42702,0,0,0
42709,0,0,1
42715,0,0,1
42728,0,0,0
42735,0,0,1
42741,0,0,0
42747,0,0,0
42753,0,0,1
42759,0,0,0
42766,0,0,0
42771,0,0,1
42785,0,0,0
42791,0,0,1
42798,0,0,0
42804,0,0,0
42810,0,0,1
42816,0,0,0
42822,0,0,0
42834,0,0,1
42841,0,0,0
42848,0,0,0
42854,0,0,1
42862,0,0,0
42869,0,0,0
42875,0,0,1
42888,0,0,0
42895,0,0,1
42901,0,0,0
42907,0,0,0
42912,0,0,1
42919,0,0,0
42925,0,0,0
42930,0,0,1
42941,0,0,0
42948,0,0,0
42954,0,0,1
42961,0,0,0
42970,0,0,0
42977,0,0,0
42983,0,0,0
42996,0,0,0
43003,0,0,0
43009,0,0,0
43016,0,0,0
43022,0,0,0
43028,0,0,0
43033,0,0,1
43047,0,0,0
43053,0,0,1
43060,0,0,0
43067,0,0,0
43073,0,0,1
43080,0,0,0
43092,0,0,1
43099,0,0,0
43106,0,0,0
43111,0,0,1
43118,0,0,0
43124,0,0,0
43130,0,0,1
43136,0,0,0
43147,0,0,0
43153,0,0,1
43160,0,0,0
43169,0,0,1
43176,0,0,0
43182,0,0,0
43193,0,0,1
43201,0,0,0
43208,0,0,0
43213,0,0,1
43220,0,0,0
43226,0,0,0
43231,0,0,1
43238,0,0,0
43250,0,0,0
43257,0,0,0
43263,0,0,0
43272,0,0,1
43278,0,0,0
43284,0,0,0
43295,0,0,1
43303,0,0,0
43310,0,0,0
43316,0,0,0
43322,0,0,0
43328,0,0,0
43333,0,0,1
43340,0,0,0
43353,0,0,1
43360,0,0,0
43367,0,0,0
43375,0,0,1
43382,0,0,0
43388,0,0,0
43396,0,0,1
43403,0,0,0
43409,0,0,1
43415,0,0,1
43421,0,0,0
43427,0,0,0
43432,0,0,1
43445,0,0,0
43452,0,0,1
43458,0,0,0
43464,0,0,0
43470,0,0,0
43478,0,0,0
43485,0,0,0
43490,0,0,1
43504,0,0,0
43510,0,0,1
43516,0,0,0
43522,0,0,0
43528,0,0,0
43533,0,0,1
43547,0,0,0
43555,0,0,0
43562,0,0,0
43568,0,0,0
43574,0,0,1
43581,0,0,0
43588,0,0,0
43599,0,0,0
43606,0,0,0
43612,0,0,1
43619,0,0,0
43625,0,0,0
43630,0,0,1
43637,0,0,0
43643,0,0,0
43656,0,0,0
43663,0,0,0
43669,0,0,0
43675,0,0,1
43682,0,0,0
43689,0,0,0
43696,0,0,1
43704,0,0,0
43710,0,0,0
43717,0,0,0
43723,0,0,0
43729,0,0,0
43735,0,0,1
43744,0,0,0
43750,0,0,1
43757,0,0,0
43763,0,0,0
43769,0,0,0
43775,0,0,0
43785,0,0,0
43791,0,0,1
43805,0,0,0
43811,0,0,1
43818,0,0,0
43824,0,0,0
43830,0,0,0
43836,0,0,0
43847,0,0,0
43854,0,0,1
43860,0,0,0
43866,0,0,0
43871,0,0,1
43878,0,0,0
43885,0,0,0
43898,0,0,0
43905,0,0,0
43911,0,0,1
43918,0,0,0
43924,0,0,0
43930,0,0,0
43936,0,0,0
43942,0,0,0
43954,0,0,1
43963,0,0,0
43970,0,0,1
43976,0,0,0
43982,0,0,0
43988,0,0,0
43995,0,0,1
44006,0,0,0
44015,0,0,0
44021,0,0,0
44027,0,0,0
44032,0,0,1
44039,0,0,0
44045,0,0,0
44051,0,0,1
44065,0,0,0
44073,0,0,1
44079,0,0,0
44085,0,0,0
44091,0,0,1
44098,0,0,0
44104,0,0,0
44110,0,0,0
44123,0,0,0
44130,0,0,1
44136,0,0,0
44142,0,0,0
44148,0,0,0
44153,0,0,1
44160,0,0,0
44174,0,0,1
44181,0,0,0
44188,0,0,0
44196,0,0,0
44203,0,0,0
44209,0,0,0
44215,0,0,1
44225,0,0,0
44232,0,0,1
44238,0,0,0
44244,0,0,0
44250,0,0,1
44256,0,0,0
44262,0,0,0
44268,0,0,0
44281,0,0,0
44290,0,0,0
44297,0,0,0
44305,0,0,0
44311,0,0,1
44317,0,0,0
44323,0,0,0
44329,0,0,0
44342,0,0,0
44348,0,0,0
44353,0,0,1
44360,0,0,0
44366,0,0,0
44371,0,0,1
44378,0,0,0
44392,0,0,1
44402,0,0,0
44409,0,0,0
44415,0,0,1
44421,0,0,0
44427,0,0,0
44432,0,0,1
44439,0,0,0
44452,0,0,1
44459,0,0,0
44466,0,0,0
44471,0,0,1
44478,0,0,0
44484,0,0,0
44490,0,0,0
44497,0,0,0
44512,0,0,1
44519,0,0,0
44525,0,0,0
44530,0,0,1
44537,0,0,0
44543,0,0,0
44549,0,0,0
44564,0,0,0
44571,0,0,0
44577,0,0,0
44583,0,0,0
44589,0,0,1
44595,0,0,1
44602,0,0,0
44612,0,0,1
44619,0,0,0
44626,0,0,0
44631,0,0,1
44638,0,0,0
44644,0,0,0
44650,0,0,1
44656,0,0,0
44669,0,0,1
44677,0,0,0
44684,0,0,0
44690,0,0,1
44696,0,0,0
44706,0,0,0
44713,0,0,1
44719,0,0,0
44731,0,0,1
44738,0,0,0
44744,0,0,0
44750,0,0,0
44756,0,0,0
44762,0,0,0
44768,0,0,0
44773,0,0,1
44787,0,0,0
44793,0,0,1
44800,0,0,0
44807,0,0,0
44813,0,0,1
44820,0,0,0
44826,0,0,0
44839,0,0,0
44846,0,0,0
44851,0,0,1
44858,0,0,0
44864,0,0,0
44870,0,0,1
44876,0,0,0
44884,0,0,0
44897,0,0,0
44923,0,0,0
44929,0,0,0
44939,0,0,0
44946,0,0,0
44952,0,0,1
44958,0,0,0
44964,0,0,0
44970,0,0,0
44976,0,0,0
44982,0,0,0
44996,0,0,1
45003,0,0,0
45011,0,0,1
45018,0,0,0
45024,0,0,0
45030,0,0,1
45036,0,0,0
45048,0,0,0
45056,0,0,0
45062,0,0,0
45068,0,0,0
45073,0,0,1
45080,0,0,0
45086,0,0,0
45091,0,0,1
45108,0,0,0
45117,0,0,0
45124,0,0,0
45130,0,0,1
45136,0,0,0
45142,0,0,0
45148,0,0,0
45155,0,0,1
45163,0,0,0
45170,0,0,1
45176,0,0,0
45182,0,0,0
45188,0,0,0
45193,0,0,1
45200,0,0,0
45213,0,0,1
45225,0,0,0
45231,0,0,1
45238,0,0,0
45244,0,0,0
45250,0,0,1
45256,0,0,0
45262,0,0,0
45275,0,0,1
45282,0,0,0
45289,0,0,0
45294,0,0,1
45301,0,0,0
45307,0,0,0
45313,0,0,1
45320,0,0,0
45333,0,0,1
45340,0,0,0
45346,0,0,0
45351,0,0,1
45358,0,0,0
45364,0,0,0
45370,0,0,0
