ts,red_raw,ir_raw
142068,641,590
142089,648,593
142111,641,604
142134,647,605
142155,639,590
142184,649,607
142206,633,589
142227,639,578
142250,659,603
142271,638,610
142292,637,613
142323,671,589
142346,642,586
142367,656,594
142388,702,598
142412,629,604
142434,630,576
142456,646,620
142476,648,612
142497,644,595
142528,655,602
142551,632,615
142572,650,591
142593,652,581
142616,673,577
142638,629,607
142662,663,596
142685,640,615
142705,671,618
142734,663,588
142756,646,595
142777,650,621
142799,657,607
142821,626,603
142845,647,630
142868,639,620
142890,648,598
142915,650,612
142937,654,576
142960,644,589
142982,668,605
143004,652,597
143026,656,594
143048,644,601
143071,651,604
143094,668,620
143116,651,583
143137,644,589
143161,627,612
143183,676,589
143205,661,592
143226,660,608
143247,660,597
143270,651,606
143290,658,557
143318,633,607
143341,659,588
145457,649,600
145479,640,606
145501,651,608
145523,662,646
145544,645,588
145564,633,628
145586,655,570
145608,649,613
145630,671,610
145661,628,623
145683,659,592
145705,646,599
145726,663,583
145748,631,600
145769,650,601
145791,653,604
145813,691,605
145835,647,627
145866,653,608
145888,640,591
145909,648,602
145932,631,591
145953,644,587
145974,624,600
145995,622,609
146018,663,601
146040,646,602
146062,640,608
146084,659,597
146107,668,631
146128,660,601
146149,664,599
146170,664,600
146192,657,587
146214,674,606
146239,639,608
146262,634,588
146284,659,635
146305,665,609
146330,657,600
146351,642,607
146372,649,596
146393,638,624
146416,658,581
146445,652,585
146478,643,623
146499,650,591
146522,651,598
146544,637,604
146564,650,637
146585,618,592
146606,651,602
146630,656,603
146658,683,601
146954,637,632
146976,654,602
146997,664,599
147019,649,631
147042,673,595
147064,668,594
147085,650,628
147106,679,605
147135,651,592
147158,657,596
147179,651,599
147200,667,599
147224,639,611
147247,657,580
147269,626,615
147290,665,605
147311,645,602
147333,648,596
147363,641,604
147567,664,608
147588,632,592
147610,647,601
147634,649,621
147656,644,585
147678,646,584
147698,643,599
147719,647,598
147749,650,597
147772,637,596
147795,645,599
147817,641,608
147839,658,625
147862,640,587
147884,703,600
147907,673,604
147929,653,603
147957,656,613
147980,638,606
148023,661,603
148045,670,653
148067,589,625
148090,672,596
148111,664,583
148131,647,614
148153,661,593
148176,635,600
148204,662,595
148229,622,597
148251,672,595
148275,652,590
148297,635,603
148318,656,585
148339,644,562
148362,650,654
148384,654,598
148412,660,589
148434,623,590
148455,648,608
148477,655,589
148499,653,612
148521,666,616
148543,665,589
148565,643,605
148586,628,594
148617,648,608
148638,657,594
148660,617,614
148686,639,631
148709,638,602
148730,650,599
148751,655,602
148772,669,634
148795,633,645
148824,637,605
148847,641,583
148868,650,614
148891,654,603
148913,653,601
148934,666,605
148955,636,611
148976,650,681
148998,617,625
149028,654,596
149052,662,601
149074,643,605
149096,676,603
149117,650,578
149138,649,586
149159,671,609
149182,684,606
149204,655,619
149234,658,612
149256,670,610
149278,651,601
149300,648,590
149323,666,590
149344,629,601
149365,637,593
