emg_ts,raw,clean,envelope
44699,0,0.0,0.0
44718,0,0.0,0.0
44930,0,0.0,0.0
44945,0,0.0,0.0
44959,0,0.0,0.0
44974,0,0.0,0.0
44988,0,0.0,0.0
45004,0,0.0,0.0
45022,0,0.0,0.0
45133,0,0.0,0.0
45148,0,0.0,0.0
45162,0,0.0,0.0
45176,0,0.0,0.0
45191,0,0.0,0.0
45206,0,0.0,0.0
65241,0,0.0,0.0
65296,0,0.0,0.0
65311,0,0.0,0.0
65325,0,0.0,0.0
65339,0,0.0,0.0
65354,0,0.0,0.0
65369,0,0.0,0.0
65383,0,0.0,0.0
65401,0,0.0,0.0
65417,0,0.0,0.0
65430,0,0.0,0.0
65444,0,0.0,0.0
65458,0,0.0,0.0
65472,0,0.0,0.0
65487,0,0.0,0.0
65504,0,0.0,0.0
73068,0,0.0,0.0
73086,0,0.0,0.0
73101,0,0.0,0.0
73115,0,0.0,0.0
73129,0,0.0,0.0
73144,0,0.0,0.0
73159,0,0.0,0.0
73173,0,0.0,0.0
73187,0,0.0,0.0
73205,0,0.0,0.0
73220,0,0.0,0.0
73234,0,0.0,0.0
73248,0,0.0,0.0
73263,0,0.0,0.0
73278,0,0.0,0.0
73292,0,0.0,0.0
73308,0,0.0,0.0
73488,0,0.0,0.0
73503,0,0.0,0.0
73517,0,0.0,0.0
73531,0,0.0,0.0
73546,0,0.0,0.0
73561,0,0.0,0.0
73575,0,0.0,0.0
73593,0,0.0,0.0
73608,0,0.0,0.0
73622,0,0.0,0.0
73636,0,0.0,0.0
73650,0,0.0,0.0
73665,0,0.0,0.0
73679,0,0.0,0.0
73696,0,0.0,0.0
74076,0,0.0,0.0
74091,0,0.0,0.0
74105,0,0.0,0.0
74119,0,0.0,0.0
74133,0,0.0,0.0
74147,0,0.0,0.0
74161,0,0.0,0.0
74181,0,0.0,0.0
74196,0,0.0,0.0
74210,0,0.0,0.0
74224,0,0.0,0.0
74238,0,0.0,0.0
74252,0,0.0,0.0
74266,0,0.0,0.0
74284,0,0.0,0.0
74590,0,0.0,0.0
74605,0,0.0,0.0
74619,0,0.0,0.0
74633,0,0.0,0.0
74647,0,0.0,0.0
74662,0,0.0,0.0
74676,0,0.0,0.0
74695,0,0.0,0.0
74711,0,0.0,0.0
74725,0,0.0,0.0
74739,0,0.0,0.0
74753,0,0.0,0.0
74768,0,0.0,0.0
74782,0,0.0,0.0
74801,0,0.0,0.0
74845,0,0.0,0.0
74859,0,0.0,0.0
74873,0,0.0,0.0
74889,0,0.0,0.0
74904,0,0.0,0.0
74918,0,0.0,0.0
74932,0,0.0,0.0
74950,0,0.0,0.0
75029,0,0.0,0.0
75044,0,0.0,0.0
75058,0,0.0,0.0
75072,0,0.0,0.0
75087,0,0.0,0.0
75106,0,0.0,0.0
75123,0,0.0,0.0
75138,0,0.0,0.0
75152,0,0.0,0.0
75166,0,0.0,0.0
75180,0,0.0,0.0
75197,0,0.0,0.0
75212,0,0.0,0.0
75226,0,0.0,0.0
75242,0,0.0,0.0
75296,0,0.0,0.0
75311,0,0.0,0.0
75325,0,0.0,0.0
75339,0,0.0,0.0
75353,0,0.0,0.0
75367,0,0.0,0.0
75385,0,0.0,0.0
75723,0,0.0,0.0
75738,0,0.0,0.0
75752,0,0.0,0.0
75766,0,0.0,0.0
75781,0,0.0,0.0
75795,0,0.0,0.0
75812,0,0.0,0.0
75830,0,0.0,0.0
75846,0,0.0,0.0
75860,0,0.0,0.0
75874,0,0.0,0.0
75888,0,0.0,0.0
75903,0,0.0,0.0
75918,0,0.0,0.0
75936,0,0.0,0.0
76008,0,0.0,0.0
76023,0,0.0,0.0
76037,0,0.0,0.0
76051,0,0.0,0.0
76066,0,0.0,0.0
76080,0,0.0,0.0
76094,0,0.0,0.0
76114,0,0.0,0.0
76349,0,0.0,0.0
76364,0,0.0,0.0
76378,0,0.0,0.0
76392,0,0.0,0.0
76407,0,0.0,0.0
76422,0,0.0,0.0
76437,0,0.0,0.0
76456,0,0.0,0.0
76471,0,0.0,0.0
76485,0,0.0,0.0
76500,0,0.0,0.0
76515,0,0.0,0.0
76530,0,0.0,0.0
76544,0,0.0,0.0
76560,0,0.0,0.0
78491,0,0.0,0.0
78506,0,0.0,0.0
78520,0,0.0,0.0
78534,0,0.0,0.0
78548,0,0.0,0.0
78563,0,0.0,0.0
78577,0,0.0,0.0
78595,0,0.0,0.0
78609,0,0.0,0.0
78623,0,0.0,0.0
78637,0,0.0,0.0
78651,0,0.0,0.0
78666,0,0.0,0.0
78681,0,0.0,0.0
78695,0,0.0,0.0
79966,0,0.0,0.0
79981,0,0.0,0.0
79997,0,0.0,0.0
80012,0,0.0,0.0
80026,0,0.0,0.0
80041,0,0.0,0.0
80055,0,0.0,0.0
80073,0,0.0,0.0
80117,0,0.0,0.0
80132,0,0.0,0.0
80146,0,0.0,0.0
80160,0,0.0,0.0
80175,0,0.0,0.0
80189,0,0.0,0.0
80208,0,0.0,0.0
80268,0,0.0,0.0
80283,0,0.0,0.0
80298,0,0.0,0.0
80312,0,0.0,0.0
80327,0,0.0,0.0
80341,0,0.0,0.0
80356,0,0.0,0.0
80370,0,0.0,0.0
80384,0,0.0,0.0
80403,0,0.0,0.0
80420,0,0.0,0.0
80434,0,0.0,0.0
80448,0,0.0,0.0
80462,0,0.0,0.0
80477,0,0.0,0.0
80491,0,0.0,0.0
80509,0,0.0,0.0
80576,0,0.0,0.0
80594,0,0.0,0.0
80610,0,0.0,0.0
80625,0,0.0,0.0
80639,0,0.0,0.0
80653,0,0.0,0.0
80669,0,0.0,0.0
80684,0,0.0,0.0
80698,0,0.0,0.0
80716,0,0.0,0.0
80734,0,0.0,0.0
80748,0,0.0,0.0
80762,0,0.0,0.0
80776,0,0.0,0.0
80792,0,0.0,0.0
80806,0,0.0,0.0
80820,0,0.0,0.0
80834,0,0.0,0.0
80850,0,0.0,0.0
80864,0,0.0,0.0
80878,0,0.0,0.0
80896,0,0.0,0.0
80911,0,0.0,0.0
80925,0,0.0,0.0
80940,0,0.0,0.0
80957,0,0.0,0.0
80971,0,0.0,0.0
80985,0,0.0,0.0
81006,0,0.0,0.0
81021,0,0.0,0.0
81035,0,0.0,0.0
81050,0,0.0,0.0
81065,0,0.0,0.0
81079,0,0.0,0.0
81093,0,0.0,0.0
81107,0,0.0,0.0
81125,0,0.0,0.0
81142,0,0.0,0.0
81157,0,0.0,0.0
81171,0,0.0,0.0
81185,0,0.0,0.0
81199,0,0.0,0.0
81214,0,0.0,0.0
81233,0,0.0,0.0
81315,0,0.0,0.0
81330,0,0.0,0.0
81345,0,0.0,0.0
81359,0,0.0,0.0
81373,0,0.0,0.0
81389,0,0.0,0.0
81403,0,0.0,0.0
81423,0,0.0,0.0
81437,0,0.0,0.0
81452,0,0.0,0.0
81466,0,0.0,0.0
81481,0,0.0,0.0
81496,0,0.0,0.0
81510,0,0.0,0.0
81528,0,0.0,0.0
81545,0,0.0,0.0
81559,0,0.0,0.0
81573,0,0.0,0.0
81588,0,0.0,0.0
81602,0,0.0,0.0
81616,0,0.0,0.0
81637,0,0.0,0.0
81651,0,0.0,0.0
81665,0,0.0,0.0
81679,0,0.0,0.0
81693,0,0.0,0.0
81708,0,0.0,0.0
81722,0,0.0,0.0
81736,0,0.0,0.0
81750,0,0.0,0.0
81765,0,0.0,0.0
81779,0,0.0,0.0
81795,0,0.0,0.0
81809,0,0.0,0.0
81823,0,0.0,0.0
81837,0,0.0,0.0
81852,0,0.0,0.0
81867,0,0.0,0.0
81881,0,0.0,0.0
81900,0,0.0,0.0
81914,0,0.0,0.0
81928,0,0.0,0.0
81942,0,0.0,0.0
81957,0,0.0,0.0
81972,0,0.0,0.0
81986,0,0.0,0.0
82004,0,0.0,0.0
82019,0,0.0,0.0
82033,0,0.0,0.0
82047,0,0.0,0.0
82062,0,0.0,0.0
82076,0,0.0,0.0
82090,0,0.0,0.0
82104,0,0.0,0.0
82120,0,0.0,0.0
82138,0,0.0,0.0
82153,0,0.0,0.0
82168,0,0.0,0.0
82182,0,0.0,0.0
82196,0,0.0,0.0
82211,0,0.0,0.0
82230,0,0.0,0.0
82264,0,0.0,0.0
82279,0,0.0,0.0
82293,0,0.0,0.0
82307,0,0.0,0.0
82322,0,0.0,0.0
82336,0,0.0,0.0
82350,0,0.0,0.0
82367,0,0.0,0.0
82427,0,0.0,0.0
82441,0,0.0,0.0
82457,0,0.0,0.0
82472,0,0.0,0.0
82486,0,0.0,0.0
82502,0,0.0,0.0
82516,0,0.0,0.0
82530,0,0.0,0.0
82544,0,0.0,0.0
82566,0,0.0,0.0
82580,0,0.0,0.0
82594,0,0.0,0.0
82608,0,0.0,0.0
82622,0,0.0,0.0
82637,0,0.0,0.0
82652,0,0.0,0.0
82669,0,0.0,0.0
82737,0,0.0,0.0
82752,0,0.0,0.0
82767,0,0.0,0.0
82781,0,0.0,0.0
82796,0,0.0,0.0
82810,0,0.0,0.0
82824,0,0.0,0.0
82843,0,0.0,0.0
82862,0,0.0,0.0
82877,0,0.0,0.0
82892,0,0.0,0.0
82906,0,0.0,0.0
82920,0,0.0,0.0
82934,0,0.0,0.0
82951,0,0.0,0.0
83109,0,0.0,0.0
83124,0,0.0,0.0
83138,0,0.0,0.0
83152,0,0.0,0.0
83166,0,0.0,0.0
83180,0,0.0,0.0
83195,0,0.0,0.0
83211,0,0.0,0.0
83226,0,0.0,0.0
83240,0,0.0,0.0
83254,0,0.0,0.0
83269,0,0.0,0.0
83286,0,0.0,0.0
83300,0,0.0,0.0
83318,0,0.0,0.0
84520,0,0.0,0.0
84535,0,0.0,0.0
84549,0,0.0,0.0
84563,0,0.0,0.0
84577,0,0.0,0.0
84591,0,0.0,0.0
84605,0,0.0,0.0
84624,0,0.0,0.0
84639,0,0.0,0.0
84653,0,0.0,0.0
84667,0,0.0,0.0
84681,0,0.0,0.0
84696,0,0.0,0.0
84710,0,0.0,0.0
84725,0,0.0,0.0
85974,0,0.0,0.0
85989,0,0.0,0.0
86004,0,0.0,0.0
86017,0,0.0,0.0
86031,0,0.0,0.0
86045,0,0.0,0.0
86061,0,0.0,0.0
86079,0,0.0,0.0
87742,0,0.0,0.0
87757,0,0.0,0.0
87771,0,0.0,0.0
87785,0,0.0,0.0
87800,0,0.0,0.0
87814,0,0.0,0.0
87828,0,0.0,0.0
87846,0,0.0,0.0
87861,0,0.0,0.0
87876,0,0.0,0.0
87890,0,0.0,0.0
87905,0,0.0,0.0
87921,0,0.0,0.0
87936,0,0.0,0.0
87954,0,0.0,0.0
87976,0,0.0,0.0
87990,0,0.0,0.0
88005,0,0.0,0.0
88019,0,0.0,0.0
88034,0,0.0,0.0
88048,0,0.0,0.0
88062,0,0.0,0.0
88125,0,0.0,0.0
88139,0,0.0,0.0
88153,0,0.0,0.0
88167,0,0.0,0.0
88181,0,0.0,0.0
88195,0,0.0,0.0
88210,0,0.0,0.0
88224,0,0.0,0.0
88242,0,0.0,0.0
88257,0,0.0,0.0
88271,0,0.0,0.0
88285,0,0.0,0.0
88299,0,0.0,0.0
88314,0,0.0,0.0
88328,0,0.0,0.0
88346,0,0.0,0.0
94673,0,0.0,0.0
94687,0,0.0,0.0
94701,0,0.0,0.0
94715,0,0.0,0.0
94730,0,0.0,0.0
94744,0,0.0,0.0
