emg_ts,raw,clean,envelope
303521,1652,1652.0,1652.0
303724,3237,3237.0,3237.0
303740,993,993.0,993.0
303755,150,150.0,150.0
303770,2690,2690.0,2690.0
303785,3965,3965.0,3965.0
303801,1115,1115.0,1115.0
303819,338,338.0,338.0
303835,107,107.0,107.0
303850,3140,3140.0,3140.0
303865,4095,4095.0,4095.0
303880,1322,1322.0,1322.0
303895,54,54.0,54.0
303911,2495,2495.0,2495.0
303926,3284,3284.0,3284.0
316099,368,368.0,368.0
320023,363,363.0,363.0
320039,2086,2086.0,2086.0
320054,4095,4095.0,4095.0
320069,2064,2064.0,2064.0
320084,26,26.0,26.0
320101,839,839.0,839.0
320121,1012,1012.0,1012.0
321539,2818,2818.0,2818.0
321554,4095,4095.0,4095.0
321568,822,822.0,822.0
321582,1069,1069.0,1069.0
321596,4095,4095.0,4095.0
321611,2187,2187.0,2187.0
321633,3623,3623.0,3623.0
321653,2925,2925.0,2925.0
321668,619,619.0,619.0
321682,976,976.0,976.0
321696,4095,4095.0,4095.0
321710,1993,1993.0,1993.0
321726,377,377.0,377.0
321741,1885,1885.0,1885.0
321755,4095,4095.0,4095.0
321772,2782,2782.0,2782.0
321787,229,229.0,229.0
321801,1280,1280.0,1280.0
321815,3936,3936.0,3936.0
321835,4095,4095.0,4095.0
321850,1486,1486.0,1486.0
321864,108,108.0,108.0
321880,2094,2094.0,2094.0
322045,0,0.0,0.0
322060,2026,2026.0,2026.0
322074,3536,3536.0,3536.0
322088,292,292.0,292.0
322104,0,0.0,0.0
322118,3090,3090.0,3090.0
322140,2180,2180.0,2180.0
324509,466,466.0,466.0
324525,822,822.0,822.0
324540,3707,3707.0,3707.0
324555,3489,3489.0,3489.0
324569,249,249.0,249.0
324584,1164,1164.0,1164.0
324599,4095,4095.0,4095.0
324618,4095,4095.0,4095.0
324634,3138,3138.0,3138.0
324649,368,368.0,368.0
324664,1200,1200.0,1200.0
324678,4095,4095.0,4095.0
324693,2097,2097.0,2097.0
334728,4095,4095.0,4095.0
338516,2742,2742.0,2742.0
338531,4095,4095.0,4095.0
338545,1200,1200.0,1200.0
338559,867,867.0,867.0
338573,3981,3981.0,3981.0
338588,2609,2609.0,2609.0
338607,2505,2505.0,2505.0
338625,1234,1234.0,1234.0
339271,4095,4095.0,4095.0
339286,1535,1535.0,1535.0
339300,791,791.0,791.0
339314,3753,3753.0,3753.0
339330,3410,3410.0,3410.0
339345,686,686.0,686.0
339364,337,337.0,337.0
339380,707,707.0,707.0
339394,3737,3737.0,3737.0
339415,3199,3199.0,3199.0
339431,3755,3755.0,3755.0
339446,1123,1123.0,1123.0
339460,891,891.0,891.0
339475,2883,2883.0,2883.0
339489,2410,2410.0,2410.0
339508,2414,2414.0,2414.0
339524,640,640.0,640.0
339539,1232,1232.0,1232.0
339554,3767,3767.0,3767.0
339568,2128,2128.0,2128.0
339584,585,585.0,585.0
339599,977,977.0,977.0
342196,4074,4074.0,4074.0
342211,2415,2415.0,2415.0
342226,304,304.0,304.0
342240,2135,2135.0,2135.0
342256,4043,4043.0,4043.0
342270,1696,1696.0,1696.0
342289,1208,1208.0,1208.0
342305,181,181.0,181.0
342320,2369,2369.0,2369.0
342417,3476,3476.0,3476.0
342432,2699,2699.0,2699.0
342448,752,752.0,752.0
342462,1121,1121.0,1121.0
342476,3927,3927.0,3927.0
342490,1634,1634.0,1634.0
342505,100,100.0,100.0
342520,1996,1996.0,1996.0
342539,2672,2672.0,2672.0
342555,3801,3801.0,3801.0
342569,1090,1090.0,1090.0
342583,897,897.0,897.0
342599,3002,3002.0,3002.0
342840,2837,2837.0,2837.0
342856,4095,4095.0,4095.0
342870,1563,1563.0,1563.0
342884,605,605.0,605.0
342898,3754,3754.0,3754.0
342913,3148,3148.0,3148.0
342934,3600,3600.0,3600.0
342950,1535,1535.0,1535.0
342965,689,689.0,689.0
342980,2677,2677.0,2677.0
342994,3619,3619.0,3619.0
343349,954,954.0,954.0
343364,881,881.0,881.0
343381,2313,2313.0,2313.0
343396,4095,4095.0,4095.0
345514,2415,2415.0,2415.0
345529,289,289.0,289.0
345543,2311,2311.0,2311.0
345557,3375,3375.0,3375.0
345571,708,708.0,708.0
345589,338,338.0,338.0
345604,1584,1584.0,1584.0
345623,2482,2482.0,2482.0
345639,4095,4095.0,4095.0
345654,2151,2151.0,2151.0
345668,213,213.0,213.0
345683,2233,2233.0,2233.0
345699,3859,3859.0,3859.0
345716,3025,3025.0,3025.0
345731,507,507.0,507.0
345753,1441,1441.0,1441.0
345768,186,186.0,186.0
345782,2725,2725.0,2725.0
345797,3223,3223.0,3223.0
345812,634,634.0,634.0
345826,496,496.0,496.0
345844,1866,1866.0,1866.0
345891,460,460.0,460.0
