emg_ts,raw,clean,envelope
450493,0,0.0,0.0
450839,0,0.0,0.0
450854,0,0.0,0.0
450868,0,0.0,0.0
450883,0,0.0,0.0
450897,0,0.0,0.0
450911,0,0.0,0.0
450925,0,0.0,0.0
450940,0,0.0,0.0
450954,0,0.0,0.0
450974,0,0.0,0.0
450989,0,0.0,0.0
451003,0,0.0,0.0
451017,0,0.0,0.0
451033,0,0.0,0.0
451047,0,0.0,0.0
451061,0,0.0,0.0
451075,0,0.0,0.0
451089,0,0.0,0.0
451108,0,0.0,0.0
451351,0,0.0,0.0
451366,0,0.0,0.0
451380,0,0.0,0.0
451395,0,0.0,0.0
451411,0,0.0,0.0
451427,0,0.0,0.0
451440,0,0.0,0.0
451455,0,0.0,0.0
451470,0,0.0,0.0
451484,0,0.0,0.0
451498,0,0.0,0.0
451512,0,0.0,0.0
451526,0,0.0,0.0
451545,0,0.0,0.0
451560,0,0.0,0.0
451574,0,0.0,0.0
451588,0,0.0,0.0
451604,0,0.0,0.0
451618,0,0.0,0.0
451632,0,0.0,0.0
451647,0,0.0,0.0
451662,0,0.0,0.0
451680,0,0.0,0.0
451863,0,0.0,0.0
451878,0,0.0,0.0
451892,0,0.0,0.0
451907,0,0.0,0.0
451921,0,0.0,0.0
451935,0,0.0,0.0
451949,0,0.0,0.0
451964,0,0.0,0.0
451978,0,0.0,0.0
451997,0,0.0,0.0
452012,0,0.0,0.0
452026,0,0.0,0.0
452040,0,0.0,0.0
452054,0,0.0,0.0
452071,0,0.0,0.0
452086,0,0.0,0.0
452100,0,0.0,0.0
452114,0,0.0,0.0
452133,0,0.0,0.0
452477,0,0.0,0.0
452492,0,0.0,0.0
452506,0,0.0,0.0
452520,0,0.0,0.0
452535,0,0.0,0.0
452549,0,0.0,0.0
452563,0,0.0,0.0
452578,0,0.0,0.0
452592,0,0.0,0.0
452611,0,0.0,0.0
452626,0,0.0,0.0
452640,0,0.0,0.0
452654,0,0.0,0.0
452668,0,0.0,0.0
452683,0,0.0,0.0
452698,0,0.0,0.0
452712,0,0.0,0.0
452726,0,0.0,0.0
452745,0,0.0,0.0
452989,0,0.0,0.0
453004,0,0.0,0.0
453018,0,0.0,0.0
453032,0,0.0,0.0
453047,0,0.0,0.0
453061,0,0.0,0.0
453075,0,0.0,0.0
453090,0,0.0,0.0
453104,0,0.0,0.0
453123,0,0.0,0.0
453138,0,0.0,0.0
453152,0,0.0,0.0
453166,0,0.0,0.0
453180,0,0.0,0.0
453195,0,0.0,0.0
453209,0,0.0,0.0
453223,0,0.0,0.0
453237,0,0.0,0.0
453256,0,0.0,0.0
453604,0,0.0,0.0
453619,0,0.0,0.0
453633,0,0.0,0.0
453648,0,0.0,0.0
453662,0,0.0,0.0
453676,0,0.0,0.0
453691,0,0.0,0.0
453705,0,0.0,0.0
453719,0,0.0,0.0
453738,0,0.0,0.0
453753,0,0.0,0.0
453767,0,0.0,0.0
453782,0,0.0,0.0
453795,0,0.0,0.0
453810,0,0.0,0.0
453825,0,0.0,0.0
453839,0,0.0,0.0
453853,0,0.0,0.0
453872,0,0.0,0.0
454219,0,0.0,0.0
454234,0,0.0,0.0
454248,0,0.0,0.0
454263,0,0.0,0.0
454277,0,0.0,0.0
454291,0,0.0,0.0
454305,0,0.0,0.0
454320,0,0.0,0.0
454334,0,0.0,0.0
454353,0,0.0,0.0
454368,0,0.0,0.0
454382,0,0.0,0.0
454396,0,0.0,0.0
454410,0,0.0,0.0
454427,0,0.0,0.0
454441,0,0.0,0.0
454455,0,0.0,0.0
454469,0,0.0,0.0
454488,0,0.0,0.0
454730,0,0.0,0.0
454745,0,0.0,0.0
454759,0,0.0,0.0
454774,0,0.0,0.0
454788,0,0.0,0.0
454802,0,0.0,0.0
454816,0,0.0,0.0
454831,0,0.0,0.0
454845,0,0.0,0.0
454865,0,0.0,0.0
454882,0,0.0,0.0
454896,0,0.0,0.0
454910,0,0.0,0.0
454924,0,0.0,0.0
454939,0,0.0,0.0
454953,0,0.0,0.0
454967,0,0.0,0.0
