ts,red_raw,ir_raw
192811,881267,1155299
192834,881242,1155328
192855,881241,1155314
192876,881277,1155334
192907,881286,1155433
192931,881288,1155440
192958,881296,1155455
192981,881206,1155202
193008,881213,1155088
193030,881155,1155124
193050,881160,1155100
193073,880944,1154465
193095,880906,1154475
193118,880925,1154483
193140,880956,1154482
193161,880967,1154512
193182,880975,1154517
193213,880931,1154527
193236,880935,1154529
193258,881009,1154673
193279,880983,1154665
193302,880995,1154669
193325,880987,1154676
193348,880980,1154673
193369,880994,1154648
193390,880975,1154674
193412,880995,1154652
193441,881038,1154798
193463,881028,1154816
193484,881066,1154830
193507,881053,1154805
193529,881106,1154992
193551,881115,1154972
193572,881097,1155006
193593,881099,1154984
193621,881147,1155093
193644,881142,1155058
193666,881138,1155113
193688,881149,1155118
193709,881176,1155235
193733,881163,1155205
193755,881184,1155241
193776,881164,1155203
193797,880887,1154415
193827,880851,1154363
193874,880853,1154329
193895,880791,1154214
193917,880802,1154200
193940,880798,1154210
193963,880808,1154207
193985,880807,1154263
194006,880808,1154289
194034,880832,1154296
194079,880864,1154376
194101,880857,1154400
194123,880848,1154407
194148,880832,1154371
194169,880870,1154451
194190,880881,1154460
194211,880891,1154442
194240,880885,1154486
194463,881041,1154945
194485,881028,1154971
194506,881031,1154952
194528,881021,1154877
194551,881028,1154853
194574,880992,1154830
194595,880996,1154798
194615,881005,1154801
194644,880672,1153985
194666,880702,1153969
194687,880664,1153988
194709,880690,1153951
194731,880648,1154003
194755,880683,1153986
194778,880673,1153953
194798,880697,1153969
194828,880716,1154098
195079,880854,1154480
195101,880845,1154478
195123,880853,1154452
195145,880858,1154472
195167,880915,1154629
195190,880901,1154623
195210,880907,1154607
195232,880899,1154588
195263,880956,1154722
195286,880948,1154748
195307,880944,1154764
195328,880933,1154742
195350,880807,1154356
195372,880778,1154313
195394,880769,1154231
195415,880788,1154220
195436,880747,1154224
195466,880563,1153686
195518,880537,1153691
195540,880561,1153666
195562,880577,1153693
195584,880575,1153742
195604,880547,1153709
195625,880621,1153875
195646,880611,1153848
195675,880596,1153896
195725,880615,1153901
195746,880602,1153870
195769,880622,1153871
195791,880623,1153870
195812,880655,1154041
195833,880666,1154059
195854,880660,1154052
195883,880662,1154078
195930,880747,1154230
195952,880742,1154225
195974,880727,1154223
195996,880768,1154343
196017,880782,1154337
196038,880768,1154316
196059,880751,1154354
196081,880792,1154372
196110,880823,1154476
196308,880414,1153440
196329,880436,1153463
196351,880442,1153517
196374,880466,1153523
196396,880452,1153527
196418,880467,1153519
196438,880470,1153540
196459,880523,1153669
196490,880491,1153665
196511,880456,1153544
196533,880510,1153675
196555,880540,1153715
196576,880537,1153738
196600,880531,1153740
196623,880522,1153725
196644,880593,1153931
196671,880559,1153793
196693,880615,1153922
196716,880605,1153967
196738,880675,1154134
196758,880682,1154149
196779,880683,1154131
196804,880673,1154139
196826,880699,1154214
196847,880721,1154287
196876,880719,1154254
196898,880748,1154283
196921,880782,1154408
196943,880742,1154431
196965,880768,1154403
196988,880797,1154416
197010,880507,1153775
197032,880516,1153747
197060,880512,1153699
197082,880487,1153676
197104,880365,1153398
197125,880383,1153415
197146,880422,1153364
197167,880384,1153366
197188,880381,1153420
197210,880390,1153403
197233,880381,1153423
197261,880432,1153382
197283,880468,1153576
197305,880432,1153550
197327,880446,1153577
197348,880460,1153597
197369,880459,1153608
197390,880460,1153633
197411,880465,1153649
197439,880457,1153630
197472,880565,1153877
197493,880560,1153863
197516,880551,1153844
197538,880544,1153871
197558,880600,1154035
197579,880636,1154048
197603,880634,1154005
197625,880614,1154072
197654,880642,1154181
197843,880337,1153295
197864,880326,1153275
197886,880334,1153300
197910,880321,1153295
197932,880372,1153277
197954,880316,1153281
197975,880338,1153297
197996,880342,1153304
198025,880375,1153452
198047,880393,1153454
198068,880397,1153459
198090,880365,1153458
198111,880410,1153505
198134,880372,1153515
198157,880404,1153503
198178,880411,1153523
198207,880455,1153650
198229,880458,1153658
198251,880483,1153671
198272,880472,1153681
198293,880551,1153900
198314,880540,1153891
198336,880549,1153922
198358,880545,1153926
198379,880578,1154040
198408,880617,1154057
200015,880488,1153781
200037,880511,1153929
200059,880524,1153941
200081,880548,1153882
200106,880539,1153929
200127,880418,1153656
200148,880422,1153640
200170,880393,1153585
200201,880398,1153584
200223,880137,1152859
200253,880138,1152897
200275,880118,1152875
200297,880132,1152868
200318,880158,1152911
200339,880164,1152918
200361,880128,1152917
200384,880139,1152930
200406,880242,1153141
200434,880269,1153119
200455,880207,1153113
200477,880233,1153160
200503,880231,1153146
200525,880258,1153151
200546,880232,1153202
200567,880193,1153156
200589,880317,1153385
200614,880304,1153379
200658,880331,1153390
200681,880393,1153583
200703,880402,1153613
200726,880400,1153610
200747,880385,1153611
200767,880452,1153731
200794,880442,1153739
200815,880443,1153740
200837,880453,1153762
200858,880471,1153874
200880,880514,1153843
200903,880510,1153894
200925,880525,1153896
200946,880341,1153485
200966,880331,1153425
200996,880326,1153403
201018,880288,1153370
201039,880285,1153334
201061,880125,1152842
201084,880103,1152841
201106,880107,1152831
201127,880107,1152873
201148,880120,1152928
201176,880100,1152890
201198,880119,1152912
201320,880194,1153130
201342,880206,1153090
201365,880218,1153115
201387,880226,1153149
201409,880296,1153351
201432,880292,1153331
201452,880290,1153385
201473,880273,1153357
201496,880303,1153373
201530,880380,1153562
201552,880367,1153568
201573,880390,1153601
201596,880440,1153719
201618,880436,1153700
201641,880416,1153753
201663,880448,1153742
201684,880466,1153839
201715,880474,1153841
201737,880470,1153836
201766,880079,1152867
201787,880117,1152887
201809,880112,1152873
201832,880091,1152866
201852,880079,1152843
201874,880095,1152878
201895,880100,1152860
201923,880098,1152857
201946,880111,1152848
201968,880144,1152970
201989,880172,1152994
202014,880163,1152997
202035,880173,1153028
202057,880185,1153074
202078,880206,1153096
202099,880236,1153086
202132,880219,1153076
202159,880260,1153209
202182,880252,1153246
202211,880269,1153303
202233,880318,1153479
202255,880344,1153509
202277,880366,1153509
202300,880362,1153518
202322,880354,1153521
202345,880419,1153673
202371,880409,1153700
202394,880402,1153729
202424,880472,1153750
202447,880487,1153902
202467,880495,1153887
202489,880500,1153889
202511,880308,1153426
202534,880309,1153372
202558,880303,1153384
202579,880295,1153337
202602,880289,1153281
202628,880094,1152838
202649,880096,1152858
202671,880123,1152867
202692,880100,1152833
202713,880054,1152839
202743,880130,1152827
202766,880097,1152865
202787,880179,1153058
202810,880194,1153059
202833,880175,1153066
202862,880169,1153091
202883,880204,1153103
202905,880205,1153119
202927,880202,1153132
202950,880209,1153137
202972,880295,1153339
202999,880287,1153365
203024,880263,1153347
203046,880295,1153374
203068,880390,1153576
203089,880358,1153579
203110,880377,1153580
203132,880375,1153618
203155,880428,1153747
203177,880452,1153758
203199,880441,1153728
203221,880449,1153777
203247,880511,1153937
203270,880522,1153938
203290,880518,1153932
203312,880516,1153954
203334,880344,1153422
203358,880296,1153392
203380,880284,1153371
203403,880283,1153344
203425,880094,1152853
203450,880108,1152871
203473,880078,1152869
203494,880091,1152874
203515,880110,1152880
203537,880088,1152870
203558,880105,1152859
203581,880104,1152882
203603,880086,1152889
203624,880169,1153073
203656,880174,1153046
203678,880181,1153089
203699,880192,1153082
203722,880211,1153160
203743,880221,1153144
203766,880204,1153169
203789,880281,1153356
203810,880254,1153335
203838,880279,1153364
203860,880292,1153366
203883,880371,1153609
203906,880399,1153622
203926,880355,1153617
203948,880390,1153650
203971,880400,1153577
203994,880449,1153816
204014,880443,1153791
204043,880466,1153786
204066,880501,1153956
204088,880512,1153946
204110,880515,1153986
204131,880510,1153982
204152,880514,1153991
204173,880353,1153611
204195,880358,1153559
204223,880301,1153508
204245,880111,1152892
204267,880069,1152870
204289,880109,1152895
204312,880107,1152915
204334,880098,1152922
204355,880141,1152957
204376,880125,1152937
204398,880125,1152960
204427,880159,1153129
204465,880214,1153161
204490,880217,1153163
204512,880210,1153167
204534,880244,1153205
204555,880220,1153194
204576,880232,1153197
204599,880258,1153207
204627,880274,1153376
204674,880286,1153389
204695,880284,1153383
204717,880358,1153592
204739,880362,1153583
204759,880408,1153607
204782,880401,1153579
204803,880430,1153746
204824,880456,1153798
204853,880418,1153774
204878,880452,1153777
204900,880414,1153914
204925,880480,1153915
204947,880481,1153935
204967,880489,1153918
204989,880370,1153655
205012,880367,1153642
205033,880347,1153613
205061,880479,1153931
205084,880083,1152906
205106,880116,1152859
205127,880071,1152893
205149,880094,1152881
205169,880075,1152899
205191,880092,1152912
205213,880094,1152909
205242,880078,1152936
205288,880155,1153093
205310,880169,1153115
205331,880159,1153115
205353,880175,1153133
205373,880175,1153138
205395,880186,1153108
205418,880188,1153116
205447,880264,1153352
205469,880251,1153378
205493,880256,1153363
205516,880259,1153404
205540,880366,1153623
205562,880305,1153584
205583,880375,1153598
205604,880359,1153596
205626,880438,1153765
205654,880437,1153780
205832,880099,1152976
205853,880104,1152962
205875,880081,1152948
205897,880088,1152939
205919,880100,1152937
205942,880072,1152922
205963,880076,1152937
205985,880076,1152937
206014,880112,1153068
206036,880120,1153063
206057,880142,1153034
206079,880122,1153074
206101,880162,1153127
206124,880151,1153115
206145,880186,1153082
206166,880173,1153115
206194,880215,1153249
206216,880221,1153226
206240,880238,1153270
206262,880302,1153502
206283,880288,1153467
206306,880324,1153522
206328,880304,1153503
206350,880324,1153493
206371,880364,1153663
206398,880407,1153657
206656,880044,1152789
206677,880070,1152795
206699,880024,1152783
206723,880010,1152782
206745,880039,1152816
206766,880072,1152838
206787,880071,1152861
206808,880068,1152863
206836,880144,1153019
206858,880136,1153019
206879,880133,1153026
206901,880145,1152985
206923,880155,1153051
206948,880170,1153128
206969,880171,1153135
206991,880166,1153108
207019,880262,1153381
207042,880271,1153372
207065,880283,1153410
207088,880271,1153420
207109,880353,1153591
207132,880356,1153575
207154,880353,1153590
207175,880350,1153622
207196,880402,1153763
207224,880416,1153829
207279,880431,1153792
207301,880232,1153267
207323,880197,1153217
207345,880193,1153155
207367,880012,1152719
207389,880031,1152673
207411,880015,1152715
207432,880005,1152697
207454,880006,1152713
207477,880030,1152693
207498,880021,1152705
207529,879996,1152668
207551,879983,1152691
207573,880079,1152891
207594,880082,1152888
207616,880088,1152886
207637,880069,1152908
207659,880114,1152941
207682,880099,1152934
207707,880156,1152957
207751,880195,1153174
207774,880198,1153213
207795,880205,1153196
207816,880191,1153224
207838,880316,1153388
207860,880239,1153430
207882,880294,1153436
207904,880298,1153451
207933,880358,1153602
207958,880359,1153584
207981,880374,1153654
208003,880397,1153620
208026,880405,1153719
208047,880398,1153745
208069,880399,1153690
208092,880419,1153699
208117,880020,1152804
208163,880008,1152775
208184,880013,1152744
208206,879983,1152673
208228,879975,1152656
208249,879991,1152677
208274,879997,1152655
208295,880002,1152812
208317,880041,1152719
208348,880038,1152752
208370,880012,1152783
208392,880073,1152874
208413,880067,1152859
208435,880082,1152870
208456,880039,1152841
208478,880066,1152846
208501,880114,1153006
208527,880126,1153013
208576,880219,1153261
208598,880221,1153271
208620,880233,1153260
208643,880232,1153266
208667,880311,1153467
208691,880290,1153441
208713,880282,1153453
208734,880310,1153465
208763,880356,1153599
208786,880330,1153627
208810,880367,1153646
208832,880366,1153607
208853,880387,1153735
208876,880390,1153708
208898,880373,1153692
208919,880361,1153664
208944,880003,1152802
208986,879997,1152757
209009,880021,1152750
209030,879977,1152688
209051,879965,1152667
209073,880000,1152680
209099,880027,1152653
209121,879986,1152654
209143,880028,1152777
209172,880021,1152790
209198,880048,1152816
209219,880083,1152874
209242,880068,1152886
209264,880124,1152874
209286,880073,1152870
209308,880115,1153025
209328,880140,1153016
209354,880169,1153062
209397,880148,1153071
209419,880223,1153284
209442,880251,1153300
209464,880248,1153279
209489,880297,1153498
209512,880285,1153479
209532,880309,1153480
209554,880291,1153497
209583,880324,1153484
209606,880365,1153651
209628,880353,1153680
209652,880362,1153659
209674,880329,1153621
209696,880323,1153539
209717,880339,1153567
209739,880316,1153553
209765,880005,1152751
209809,880004,1152746
209831,880000,1152730
209853,879986,1152723
209875,879999,1152753
209898,879971,1152729
209920,880008,1152759
209941,879992,1152719
209964,880067,1152891
209995,880082,1152876
210019,880071,1152954
210041,880110,1152908
210065,880078,1152932
210087,880106,1152920
210109,880109,1152921
210131,880180,1153159
210153,880211,1153149
210181,880180,1153153
210219,880195,1153177
210242,880281,1153395
210264,880299,1153398
210286,880306,1153386
210308,880352,1153607
210330,880352,1153544
210350,880392,1153571
210372,880351,1153566
210404,880363,1153582
210429,880406,1153715
210451,880409,1153708
210475,880389,1153736
210498,880383,1153758
210520,880091,1152918
210542,880074,1152878
210564,880073,1152888
210591,880020,1152674
210629,879998,1152655
210651,880015,1152652
210673,879992,1152653
210695,880014,1152728
210717,880029,1152737
210739,880028,1152721
210760,880033,1152724
210781,880078,1152829
210811,880066,1152858
210838,880087,1152833
210860,880065,1152854
210882,880128,1152974
210904,880136,1152967
210927,880147,1152969
210949,880157,1152984
210969,880249,1153264
210997,880248,1153266
211045,880327,1153489
211067,880322,1153471
211088,880301,1153496
211110,880335,1153496
211132,880321,1153495
211154,880391,1153650
211174,880388,1153652
211198,880393,1153676
211230,880328,1153528
211252,880396,1153699
211272,880318,1153442
211294,880281,1153404
211316,880296,1153391
211337,880028,1152720
211359,880025,1152692
211381,880027,1152679
211409,879994,1152696
211432,880023,1152671
211454,880021,1152692
211475,880037,1152677
211497,880033,1152687
211517,880084,1152854
211542,880087,1152875
211565,880091,1152873
211586,880120,1152863
211607,880113,1152904
211630,880118,1152919
211653,880112,1152893
211674,880118,1152921
211696,880164,1153125
211717,880169,1153171
211746,880190,1153143
211768,880223,1153150
211791,880306,1153370
211813,880286,1153381
211835,880271,1153398
211857,880301,1153434
211880,880315,1153410
211901,880356,1153531
211922,880348,1153559
211950,880342,1153570
211971,880407,1153725
211993,880417,1153741
212017,880436,1153721
212040,880413,1153701
212063,880425,1153755
212085,880149,1153023
212106,880153,1152999
212133,880150,1152967
212174,880014,1152622
212196,880007,1152583
212217,879976,1152606
212239,879974,1152612
212260,880015,1152621
212283,879997,1152609
212305,880045,1152636
212332,880012,1152647
212385,880075,1152808
212407,880064,1152804
212429,880111,1152893
212451,880107,1152892
212478,880133,1152892
212500,880115,1152898
212522,880109,1152903
212544,880194,1153144
212573,880208,1153140
212595,880197,1153165
212616,880272,1153372
212638,880278,1153377
212661,880313,1153384
212684,880295,1153389
212705,880353,1153551
212726,880351,1153529
212747,880328,1153507
212774,880354,1153515
212796,880337,1153532
212819,880376,1153649
212841,880415,1153692
212866,880402,1153667
212889,880064,1152802
212910,880053,1152768
212931,880382,1153640
212959,880018,1152727
212995,879988,1152647
213017,880008,1152627
213039,879998,1152635
213061,880000,1152642
213083,880010,1152732
213106,880070,1152735
213127,880043,1152763
213148,880039,1152769
213174,880075,1152855
213198,880106,1152853
213220,880103,1152867
213242,880062,1152869
213264,880131,1152848
213286,880157,1152986
213307,880135,1153011
213328,880150,1153009
213349,880275,1153240
213371,880258,1153251
213401,880237,1153234
213424,880264,1153274
213445,880309,1153436
213467,880311,1153442
213488,880322,1153427
213510,880307,1153444
213532,880395,1153648
213553,880347,1153586
213576,880376,1153623
213606,880382,1153627
213628,880299,1153320
213649,880253,1153307
213671,880245,1153298
213692,880208,1153237
213715,880198,1153207
213736,879985,1152632
213757,879978,1152608
213787,879993,1152608
213817,879985,1152609
213839,879997,1152596
213860,879963,1152601
213883,879981,1152575
213906,880047,1152764
213928,880055,1152769
213949,880063,1152773
213977,880051,1152787
214128,880185,1153054
214149,880193,1153067
214171,880278,1153290
214198,880293,1153265
214221,880265,1153299
214243,880259,1153310
214264,880327,1153478
214286,880337,1153498
214315,880327,1153497
214337,880345,1153494
214359,880346,1153516
214382,880346,1153524
214405,880330,1153464
214428,880329,1153473
214450,879981,1152591
214471,879998,1152550
214494,879988,1152583
214519,879973,1152553
214545,879988,1152541
214567,879952,1152535
214588,879989,1152545
214610,879969,1152554
214632,879997,1152676
214653,880031,1152689
214674,880037,1152716
214695,880039,1152717
214725,880058,1152762
214747,880076,1152763
214768,880099,1152752
214790,880077,1152775
214812,880040,1152759
214834,880161,1152934
214855,880156,1152947
214876,880137,1152948
214908,880216,1153222
214930,880255,1153214
214952,880226,1153173
214973,880214,1153232
214995,880267,1153202
215017,880296,1153395
215041,880320,1153388
215063,880316,1153417
215086,880371,1153559
215109,880396,1153534
215132,880355,1153571
215154,880371,1153553
215175,880385,1153571
215196,880056,1152773
215222,880049,1152726
215249,880036,1152699
215272,879932,1152362
215294,879978,1152393
215317,879924,1152390
215339,879944,1152404
215362,879958,1152402
215383,879943,1152382
215404,879952,1152415
215432,879959,1152408
215462,880036,1152580
215484,880019,1152587
215505,880019,1152580
215528,880011,1152589
215551,880039,1152667
215572,880037,1152668
215593,880081,1152681
215614,880060,1152676
215642,880074,1152683
215671,880128,1152921
215693,880148,1152932
215714,880151,1152954
215736,880220,1153161
215759,880259,1153133
215780,880243,1153152
215801,880236,1153167
215830,880291,1153297
215880,880301,1153323
215902,880273,1153300
215924,880279,1153241
215946,880268,1153210
215968,880239,1153173
215991,880255,1153153
216012,879907,1152323
216034,879889,1152345
216057,879928,1152323
216079,879916,1152313
216100,879913,1152286
216129,879894,1152304
216152,879933,1152297
216174,879917,1152287
216197,880011,1152468
216217,879969,1152487
216239,880002,1152493
216261,879977,1152509
216283,880031,1152549
216312,879975,1152542
216333,880034,1152526
216355,879999,1152533
216378,880030,1152555
216398,880083,1152745
216419,880112,1152768
216443,880102,1152762
216465,880186,1153019
216488,880208,1153075
216513,880223,1153029
216594,880282,1153224
216614,880241,1153208
216636,880254,1153213
216658,880309,1153397
216681,880262,1153338
216703,880320,1153370
216724,880312,1153373
216752,880110,1152832
216776,880075,1152794
216798,880072,1152758
216821,880040,1152757
216842,880080,1152683
216864,879924,1152333
216887,879950,1152315
216909,879909,1152320
216930,879920,1152348
216951,879929,1152361
216975,879931,1152352
216998,879962,1152347
217018,879921,1152361
217039,880017,1152537
217066,879990,1152515
217092,879995,1152511
217115,880036,1152602
217136,880026,1152587
217159,880042,1152593
217181,880018,1152595
217206,880121,1152835
217227,880107,1152853
217249,880109,1152846
217270,880127,1152836
217293,880153,1153064
217314,880186,1153072
217343,880178,1153061
217366,880194,1153070
217388,880251,1153174
217410,880257,1153204
217431,880248,1153175
217452,880251,1153230
217475,880265,1153217
217529,880218,1153119
217551,880208,1153108
217572,879883,1152229
217595,879875,1152191
217617,879848,1152238
217637,879879,1152223
217658,879856,1152219
217681,879866,1152188
217710,879857,1152150
217733,879871,1152162
217754,879887,1152285
217780,879907,1152309
217803,879906,1152313
217825,879924,1152336
217845,879911,1152331
217866,879906,1152348
217895,879919,1152346
217917,879970,1152325
217939,879915,1152347
217962,879983,1152540
217985,880008,1152555
218008,880014,1152547
218029,880081,1152794
218052,880100,1152790
218074,880083,1152766
218096,880103,1152786
218120,880097,1152802
218142,880149,1152948
218164,880169,1152957
218185,880134,1152979
218211,880210,1153133
218233,880218,1153090
218253,880247,1153136
218274,880224,1153165
218300,880207,1153159
218322,879916,1152317
218344,879879,1152250
218371,879869,1152231
218393,879881,1152244
218417,879794,1152001
218440,879788,1152003
218461,879782,1152017
218482,879796,1151979
218506,879804,1151996
218529,879794,1152014
218549,879776,1152023
218571,879832,1152036
218594,879882,1152204
218617,879883,1152195
218639,879892,1152185
218660,879899,1152201
218682,879917,1152294
218705,879918,1152297
218726,879923,1152312
218754,879929,1152298
218776,879992,1152564
218798,880024,1152580
218822,880023,1152578
218846,880011,1152562
218869,880060,1152750
218889,880129,1152781
218911,880102,1152770
218933,880110,1152775
218955,880159,1152947
218975,880163,1152944
218997,880175,1152932
219019,880164,1152971
219042,880178,1152960
219068,880118,1152821
219090,880091,1152763
219111,880096,1152772
219135,879804,1151949
219157,879845,1151958
219178,879794,1151937
219201,879810,1151925
219224,879787,1151897
219247,879825,1151918
219268,879770,1151911
219289,879794,1151908
219311,879893,1152035
219334,879830,1152033
219356,879840,1152050
219378,879825,1152023
219400,879827,1152046
219424,879272,1150727
219446,879236,1150641
219468,879182,1150536
219490,879136,1150435
219513,877550,1146522
219536,877540,1146464
219557,877493,1146388
219582,877467,1146352
219604,877573,1146778
219625,877648,1147015
219648,877705,1147114
219669,877761,1147246
219690,878583,1149201
219717,878545,1149203
219740,878584,1149230
219763,878568,1149185
219786,878274,1148562
219807,878277,1148499
219830,878262,1148466
219852,878224,1148388
219874,4851,7965
219896,3548,7001
219918,2726,6238
219942,2136,5582
219964,1763,5013
219985,925,7406
220006,884,6574
220028,840,5261
220050,647,2177
220079,640,2632
220101,654,5684
220124,1419,25124
220146,578,589
220168,579,628
220189,567,632
220210,587,607
220232,570,524
220259,603,510
220295,581,525
220317,596,528
220341,607,560
220363,599,544
220384,613,565
220406,581,526
220427,596,496
220448,592,506
220477,593,520
220710,598,539
220731,588,562
220753,664,556
220776,604,564
220797,632,564
220818,618,562
220838,632,572
220860,646,550
220889,574,531
220911,594,550
220933,617,564
220955,608,548
220977,603,555
220999,596,529
221019,612,545
221041,607,530
221064,635,523
221095,612,549
221118,592,556
221138,615,545
221161,619,545
221183,628,531
221204,608,544
221225,613,546
