ts,red_raw,ir_raw
37134,1145822,1418661
37148,1145904,1418863
37169,1145890,1418877
37184,1145926,1418904
37198,1145912,1418904
37212,1145905,1418875
37226,1145946,1418926
37241,1145917,1418944
37255,1146027,1419145
37271,1146041,1419119
37285,1146047,1419166
37306,1146030,1419163
37322,1146067,1419152
37337,1146027,1419195
37354,1146110,1419361
37369,1146098,1419387
37384,1146104,1419349
37399,1146132,1419369
37412,1146119,1419385
37427,1146127,1419386
37449,1146196,1419555
37485,1146190,1419588
37500,1146192,1419583
37514,1146205,1419647
37528,1146173,1419598
37543,1146229,1419609
37561,1145906,1418913
37576,1145887,1418817
37596,1145862,1418831
37790,1145725,1418446
37806,1145734,1418489
37819,1145719,1418502
37834,1145753,1418476
37849,1145833,1418659
37866,1145802,1418677
37882,1145818,1418700
37896,1145804,1418676
37916,1145817,1418676
37932,1145805,1418658
37946,1145828,1418704
37961,1145847,1418718
37976,1145840,1418726
37991,1145854,1418743
38006,1145834,1418736
38019,1145869,1418734
38034,1145854,1418738
38094,1145959,1419052
38109,1145993,1419010
38123,1145983,1419037
38138,1145995,1419045
38153,1146048,1419268
38168,1146053,1419256
38184,1146073,1419251
38198,1146113,1419279
38219,1146063,1419287
38401,1146143,1419529
38416,1146134,1419472
38430,1146130,1419417
38445,1145692,1418367
38460,1145691,1418351
38474,1145681,1418349
38489,1145664,1418337
38504,1145670,1418321
38526,1145652,1418328
38541,1145756,1418551
38556,1145764,1418499
38571,1145766,1418529
38586,1145771,1418538
38601,1145709,1418543
38616,1145757,1418541
38630,1145769,1418547
38652,1145867,1418755
38667,1145833,1418769
38811,1145885,1418775
38825,1145852,1418778
38840,1145968,1418984
38854,1145988,1418982
38870,1145964,1419007
38885,1145949,1419007
38903,1145965,1419031
38917,1145983,1418994
38940,1146058,1419296
38955,1146063,1419268
38969,1146072,1419292
38984,1146092,1419271
38999,1146089,1419290
39014,1146081,1419270
39030,1146083,1419270
39044,1146109,1419450
39058,1146117,1419475
39079,1146117,1419447
39323,1145674,1418316
39339,1145677,1418295
39353,1145724,1418464
39368,1145741,1418464
39384,1145709,1418444
39398,1145725,1418435
39417,1145666,1418292
39433,1145801,1418611
39449,1145792,1418616
39463,1145806,1418640
39477,1145764,1418646
39491,1145811,1418654
39506,1145798,1418677
39522,1145808,1418669
39537,1145841,1418646
39551,1145791,1418608
39571,1145802,1418662
39587,1145791,1418605
39733,1146002,1419071
39749,1145983,1419089
39763,1145994,1419079
39777,1145994,1419086
39793,1145996,1419093
39811,1146003,1419112
39827,1146052,1419265
39841,1146074,1419227
39862,1146041,1419284
39877,1146067,1419297
39891,1146073,1419294
39906,1146040,1419320
39921,1146051,1419309
39936,1146143,1419503
39950,1146141,1419474
39965,1146126,1419491
40042,1145629,1418265
40057,1145633,1418248
40071,1145634,1418226
40085,1145626,1418205
40100,1145625,1418196
40115,1145602,1418177
40133,1145652,1418276
40148,1145649,1418258
40168,1145653,1418276
40184,1145645,1418265
40350,1145728,1418476
40365,1145761,1418504
40379,1145753,1418480
40394,1145730,1418478
40409,1145746,1418482
40427,1145801,1418617
40442,1145823,1418669
40459,1145823,1418629
40473,1145836,1418671
40487,1145822,1418678
40508,1145819,1418677
40524,1145916,1418955
40541,1145926,1418945
40556,1145918,1418976
40570,1145928,1418959
40585,1145942,1418979
40599,1145952,1418966
40614,1145935,1418988
40632,1146008,1419169
40651,1146035,1419157
40667,1146018,1419183
40682,1146016,1419185
40697,1145999,1419199
40712,1146016,1419168
40726,1146128,1419375
40741,1146114,1419371
40756,1146074,1419358
40771,1146119,1419395
40786,1146107,1419397
40799,1146108,1419401
40814,1146131,1419421
40838,1145840,1418717
40852,1145824,1418655
40866,1145810,1418637
40881,1145758,1418564
40897,1145719,1418540
40910,1145740,1418491
40925,1145629,1418126
40940,1145603,1418173
40955,1145588,1418158
40970,1145610,1418160
40983,1145601,1418185
40998,1145597,1418153
41018,1145628,1418160
41034,1145637,1418249
41049,1145637,1418226
41064,1145649,1418243
41079,1145664,1418247
41094,1145645,1418260
41109,1145628,1418247
41123,1145694,1418428
41137,1145737,1418447
41152,1145748,1418452
41167,1145725,1418454
41180,1145712,1418444
41195,1145743,1418440
41218,1145745,1418465
41234,1145754,1418457
41248,1145704,1418470
41264,1145727,1418478
41279,1145748,1418493
41293,1145743,1418497
41313,1145749,1418498
41329,1145841,1418716
41344,1145864,1418743
41361,1145854,1418744
41385,1145851,1418750
41400,1145845,1418755
41414,1145922,1418956
41429,1145898,1418964
41444,1145930,1418995
41460,1145922,1419005
41475,1145920,1419037
41489,1145965,1419005
41505,1145939,1419008
41519,1146000,1419197
41536,1145975,1419144
41553,1146013,1419206
41567,1146011,1419171
41582,1146010,1419177
41596,1146011,1419186
41610,1145998,1419173
41633,1146043,1419294
41648,1146048,1419275
41663,1146028,1419270
41679,1146031,1419197
41695,1145977,1419183
41709,1145985,1419139
41722,1145543,1418034
41737,1145536,1417999
41751,1145486,1417967
41773,1145497,1418009
41802,1145504,1417951
41822,1145584,1418122
41838,1145542,1418134
41853,1145584,1418113
41871,1145581,1418137
41889,1145577,1418110
41904,1145587,1418078
41918,1145648,1418323
41932,1145666,1418322
41948,1145670,1418329
41964,1145664,1418347
41979,1145664,1418313
42000,1145683,1418366
42015,1145636,1418353
42029,1145659,1418312
42043,1145662,1418312
42058,1145651,1418316
42073,1145649,1418306
42088,1145666,1418337
42104,1145626,1418328
42119,1145723,1418511
42133,1145734,1418521
42153,1145751,1418529
42168,1145743,1418557
42183,1145765,1418550
42197,1145752,1418557
42211,1145853,1418771
42227,1145846,1418831
42240,1145847,1418840
42255,1145843,1418840
42270,1145850,1418844
42289,1145777,1418617
42305,1145876,1418881
42321,1145924,1419033
42334,1145942,1419056
42356,1145929,1419068
42371,1145957,1419092
42387,1145950,1419086
42401,1145919,1419089
42416,1146013,1419285
42429,1146029,1419280
42444,1146022,1419262
42457,1146006,1419296
42479,1146015,1419273
42494,1146026,1419264
42508,1145514,1418052
42524,1145544,1418044
42539,1145498,1418021
42554,1145509,1417991
42700,1145500,1418050
42715,1145580,1418200
42729,1145582,1418206
42744,1145610,1418141
42759,1145569,1418225
42775,1145609,1418233
42790,1145615,1418260
42805,1145609,1418211
42826,1145611,1418233
42841,1145605,1418206
42856,1145590,1418220
42870,1145590,1418237
42886,1145590,1418231
42902,1145588,1418258
42917,1145668,1418406
42930,1145670,1418465
42945,1145671,1418447
42966,1145678,1418468
42981,1145693,1418469
42996,1145684,1418452
43011,1145765,1418710
43026,1145782,1418701
43039,1145773,1418683
43054,1145796,1418734
43068,1145785,1418723
43082,1145802,1418741
43113,1145895,1418941
43127,1145870,1418913
43141,1145860,1418934
43156,1145868,1418941
43171,1145872,1418960
43186,1145880,1418913
43204,1145950,1419176
43219,1145948,1419080
43241,1145941,1419138
43266,1145950,1419126
43280,1145915,1419072
43295,1145902,1419063
43310,1145407,1417848
43326,1145437,1417843
43341,1145407,1417791
43356,1145392,1417811
43371,1145380,1417777
43391,1145443,1417770
43727,1145526,1418130
43743,1145548,1418141
43756,1145535,1418164
43771,1145539,1418127
43787,1145494,1417920
43802,1145644,1418415
43820,1145626,1418420
43834,1145665,1418444
43855,1145643,1418433
43871,1145664,1418438
43888,1145656,1418463
43903,1145641,1418449
43920,1145747,1418603
43935,1145729,1418630
43950,1145746,1418622
43964,1145739,1418655
43977,1145738,1418647
43998,1145743,1418654
44239,1145278,1417489
44254,1145286,1417514
44268,1145298,1417512
44283,1145285,1417528
44299,1145302,1417531
44313,1145321,1417579
44331,1145355,1417547
44346,1145327,1417563
44366,1145321,1417546
44382,1145346,1417550
44397,1145327,1417593
44411,1145408,1417783
44428,1145419,1417796
44444,1145398,1417793
44459,1145393,1417791
44472,1145404,1417771
44494,1145408,1417749
44750,1145655,1418396
44765,1145610,1418371
44778,1145671,1418408
44794,1145712,1418571
44809,1145705,1418556
44823,1145672,1418370
44838,1145724,1418598
44854,1145721,1418602
44874,1145727,1418607
44891,1145657,1418467
44905,1145782,1418680
44919,1145773,1418671
44934,1145757,1418631
44950,1145749,1418620
44965,1145737,1418557
44979,1145696,1418523
44993,1145221,1417299
45013,1145209,1417273
45262,1145396,1417717
45277,1145397,1417699
45292,1145386,1417674
45306,1145391,1417644
45322,1145391,1417666
45336,1145402,1417674
45354,1145382,1417672
45369,1145381,1417665
45390,1145468,1417927
45406,1145473,1417909
45420,1145473,1417902
45435,1145469,1417934
45452,1145490,1417938
45468,1145487,1417947
45483,1145606,1418189
45496,1145577,1418225
45511,1145593,1418231
45532,1145610,1418251
45877,1145268,1417372
45892,1145267,1417313
45906,1145268,1417421
45921,1145277,1417388
45937,1145294,1417381
45951,1145297,1417368
45969,1145322,1417400
45984,1145368,1417542
46004,1145306,1417539
46022,1145340,1417543
46036,1145359,1417595
46052,1145346,1417586
46070,1145347,1417577
46085,1145340,1417587
46099,1145359,1417598
46114,1145358,1417584
46129,1145357,1417582
46143,1145377,1417563
46160,1145360,1417572
46175,1145348,1417557
46196,1145399,1417685
46212,1145393,1417741
46226,1145434,1417733
46242,1145415,1417797
46258,1145426,1417762
46276,1145435,1417806
46389,1145654,1418344
46404,1145671,1418356
46418,1145683,1418369
46432,1145664,1418320
46448,1145672,1418362
46462,1145661,1418370
46478,1145659,1418381
46492,1145719,1418551
46513,1145750,1418578
46530,1145759,1418561
46545,1145735,1418561
46560,1145733,1418576
46575,1145718,1418544
46590,1145836,1417794
46606,1145867,1417808
46621,1145814,1417778
46634,1145870,1417785
46655,1145874,1417770
47012,1145535,1417033
47027,1145541,1417032
47041,1145546,1417047
47056,1145557,1417057
47071,1145554,1417060
47085,1145660,1417305
47101,1145651,1417312
47116,1145655,1417369
47136,1145647,1417355
47153,1145671,1417391
47167,1145712,1417398
47184,1145812,1417760
47199,1145825,1417761
47214,1145703,1417428
47228,1145832,1417802
47243,1145841,1417800
47257,1145865,1417810
47277,1145842,1417808
47622,1145601,1417125
47637,1145623,1417147
47651,1145648,1417149
47666,1145601,1417197
47681,1145949,1417833
47696,1145959,1417894
47712,1145955,1417913
47727,1145970,1417921
47748,1146005,1417943
47766,1146433,1418750
47780,1146473,1418812
47795,1146460,1418826
47812,1146476,1418838
47828,1146512,1418874
47842,1146507,1418899
47857,1146561,1418952
47871,1147098,1419999
47891,1147105,1419989
48029,1147279,1420321
48043,1147307,1420324
48057,1147295,1420357
48072,1147569,1420892
48088,1147593,1420954
48106,1147612,1420930
48122,1147603,1420972
48135,1147624,1420993
48157,1147617,1421025
48175,1147661,1420616
48189,1147630,1420620
48204,1147603,1420553
48221,1147611,1420510
48238,1147592,1420482
48253,1147592,1420425
48267,1147804,1420692
48281,1147797,1420744
48303,1147850,1420772
48437,1148018,1421097
48452,1148043,1421108
48466,1148044,1421135
48480,1148364,1421901
48495,1148366,1421937
48509,1148377,1421963
48524,1148396,1422013
48539,1148427,1422004
48560,1148434,1422081
48581,1148765,1422778
48596,1148795,1422799
48611,1148825,1422862
48626,1148836,1422878
48641,1148867,1422934
48656,1148870,1422966
48669,1149426,1424245
48684,1149441,1424297
48698,1149477,1424350
48720,1149497,1424425
48734,1149520,1424428
48748,1149512,1424549
48763,1149483,1424558
48778,1149846,1425551
48792,1149844,1425539
48807,1149839,1425624
48823,1149825,1425624
49051,1148470,1424689
49066,1146667,1422603
49080,1146587,1422564
49094,1146541,1422519
49109,1146491,1422468
49123,1146458,1422456
49138,1146466,1422433
