ts,red_raw,ir_raw
102621,1152051,1422849
102636,1152016,1422842
102651,1152050,1422874
102667,1152008,1422874
102680,1152071,1422864
102694,1152020,1422868
102708,1152026,1422886
102729,1152032,1422882
102744,1151994,1422892
102759,1152026,1422898
102773,1152060,1422995
102788,1152027,1422986
102802,1152076,1422998
102816,1152070,1423001
102831,1152058,1422988
102847,1152058,1423034
102862,1152050,1422986
102876,1152105,1423143
102898,1152119,1423157
103073,1152230,1423462
103087,1152212,1423468
103101,1152273,1423492
103117,1152233,1423468
103132,1152258,1423486
103148,1152242,1423495
103163,1152225,1423490
103178,1151978,1422803
103191,1151984,1422774
103205,1151946,1422780
103219,1151990,1422719
103240,1151934,1422662
103256,1151946,1422674
103271,1151926,1422722
103285,1151941,1422731
103301,1151956,1422675
103315,1151966,1422724
103329,1151996,1422728
103343,1151956,1422748
103359,1151967,1422745
103374,1151958,1422739
103388,1151919,1422744
103408,1151973,1422762
103587,1152097,1423063
103601,1152087,1423051
103616,1152085,1423051
103631,1152092,1423060
103646,1152098,1423089
103660,1152116,1423064
103675,1152160,1423243
103691,1152158,1423281
103705,1152166,1423250
103718,1152167,1423271
103732,1152156,1423276
103752,1152170,1423265
103769,1152168,1423261
103784,1152234,1423399
103798,1152190,1423417
103814,1152260,1423422
103827,1152255,1423418
103841,1152228,1423424
103855,1152237,1423433
103873,1152250,1423587
103888,1152279,1423594
103902,1152265,1423590
103921,1152299,1423624
104098,1152026,1422908
104112,1152049,1422983
104126,1152033,1422965
104142,1152011,1422989
104157,1152012,1422970
104172,1152055,1423031
104187,1152017,1423015
104202,1152046,1422991
104215,1152043,1422999
104229,1152074,1422989
104244,1152038,1423047
104265,1152093,1423169
104280,1152052,1423138
104295,1152114,1423156
104309,1152095,1423150
104325,1152094,1423164
104340,1152088,1423159
104354,1152077,1423180
104367,1152125,1423261
104383,1152116,1423258
104398,1152129,1423217
104411,1152135,1423274
104433,1152135,1423277
104613,1152312,1423767
104628,1152298,1423762
104642,1152291,1423802
104656,1152322,1423748
104671,1152287,1423822
104685,1152322,1423825
104700,1152314,1423840
104714,1152369,1423811
104729,1152330,1423838
104743,1152307,1423825
104757,1152325,1423824
104777,1152325,1423752
104793,1152273,1423714
104809,1152257,1423689
104823,1152265,1423619
104839,1152246,1423588
104852,1152218,1423566
104866,1151954,1422905
104880,1151937,1422871
104895,1151968,1422960
104911,1151955,1422898
104925,1151959,1422904
104944,1151954,1422933
104989,1151978,1422986
105004,1151977,1422960
105019,1151952,1422932
105033,1151978,1422933
105048,1151973,1422944
105061,1151978,1422978
105075,1151971,1423004
105089,1151983,1423004
105107,1152002,1423002
105122,1152003,1423050
105136,1151966,1423042
105153,1151983,1423032
105168,1151975,1423023
105182,1151967,1423030
105197,1152026,1423020
105214,1152004,1423030
105230,1151986,1423033
105244,1151992,1423061
105258,1152015,1423045
105272,1152041,1423206
105286,1152036,1423200
105305,1152032,1423242
105326,1152043,1423251
105341,1152053,1423241
105355,1152059,1423256
105370,1152131,1423408
105385,1152125,1423419
105400,1152143,1423390
105415,1152129,1423414
105429,1152141,1423442
105444,1152069,1423432
105458,1152126,1423431
105472,1152176,1423494
105492,1152172,1423505
105509,1152168,1423519
105524,1152179,1423531
105539,1152158,1423533
105554,1152148,1423492
105567,1152239,1423657
105581,1152233,1423688
105595,1152216,1423686
105612,1152264,1423698
105627,1152229,1423700
105641,1152219,1423687
105660,1152125,1423455
105837,1151954,1423021
105851,1151900,1423003
105865,1151944,1423014
105881,1151929,1423008
105896,1151929,1422951
105909,1151939,1423044
105927,1151957,1423005
105942,1151930,1422972
105956,1151945,1423030
105969,1151970,1422992
105983,1151961,1423036
106005,1151944,1423007
106021,1151972,1423000
106036,1151966,1423030
106051,1151937,1423024
106066,1151950,1423022
106081,1151956,1422992
106095,1151947,1423061
106109,1151955,1423049
106124,1151946,1423042
106139,1151947,1423032
106152,1151927,1423053
106173,1152008,1423227
106206,1152021,1423271
106221,1151998,1423249
106235,1152033,1423238
106251,1152000,1423269
106267,1152088,1423422
106280,1152035,1423407
106296,1152081,1423425
106311,1152076,1423433
106329,1152123,1423417
106343,1152087,1423411
106357,1152137,1423610
106371,1152162,1423588
106386,1152142,1423588
106400,1152175,1423581
106414,1152146,1423621
106437,1152131,1423651
106452,1152113,1423629
106473,1152183,1423778
106487,1152222,1423794
106501,1152199,1423807
106516,1152215,1423822
106533,1152194,1423821
106548,1152220,1423817
106562,1152015,1423296
106576,1151995,1423275
106590,1152015,1423241
106603,1151980,1423206
106617,1151973,1423162
106639,1151984,1423162
106654,1151966,1423142
106668,1151929,1423036
106683,1151905,1423024
106698,1151928,1423031
106711,1151927,1423049
106725,1151930,1423046
106740,1151939,1423061
106756,1151939,1423047
106770,1151924,1423008
106784,1151897,1423017
106803,1151916,1423004
106825,1151898,1423019
106840,1151897,1423017
106855,1151935,1423126
106869,1151936,1423106
106884,1151936,1423142
106898,1151944,1423125
106911,1151945,1423112
106926,1151938,1423122
106945,1151909,1423154
106960,1151993,1423222
106973,1151970,1423214
106992,1151970,1423190
107027,1151992,1423265
107044,1151980,1423264
107060,1152050,1423447
107074,1152102,1423436
107089,1152047,1423431
107102,1152072,1423421
107116,1152080,1423479
107130,1152052,1423453
107155,1152116,1423597
107170,1152131,1423583
107183,1152112,1423613
107197,1152113,1423574
107213,1152120,1423607
107227,1152135,1423653
107243,1152087,1423606
107258,1152152,1423720
107273,1152149,1423727
107287,1152179,1423734
107300,1152196,1423759
107314,1152175,1423744
107335,1152184,1423756
107352,1152109,1423492
107367,1152131,1423748
107382,1152105,1423487
107397,1152065,1423426
107411,1152054,1423398
107424,1152048,1423347
107438,1152021,1423321
107455,1151830,1422916
107469,1151858,1422882
107483,1151843,1422923
107504,1151852,1422929
107543,1151851,1422961
107558,1151854,1422976
107573,1151835,1422983
107587,1151847,1422965
107603,1151874,1422989
107617,1151862,1423004
107630,1151880,1422967
107645,1151877,1422987
107660,1151916,1423102
107675,1151909,1423102
107688,1151920,1423102
107709,1151914,1423067
107884,1152017,1423366
107900,1152024,1423385
107914,1152021,1423368
107928,1152025,1423432
107944,1152063,1423489
107958,1152061,1423495
107975,1152069,1423455
107990,1152062,1423503
108003,1152058,1423494
108018,1152075,1423503
108032,1152043,1423503
108051,1152115,1423624
108068,1152099,1423621
108083,1152115,1423645
108097,1152113,1423656
108113,1152095,1423658
108126,1152122,1423670
108141,1152040,1423509
108154,1151994,1423445
108171,1152028,1423420
108187,1152021,1423385
108201,1152010,1423347
108220,1151991,1423285
108262,1151796,1422798
108277,1151809,1422818
108293,1151799,1422835
108307,1151799,1422839
108322,1151814,1422863
108336,1151797,1422871
108349,1151828,1422883
108363,1151820,1422874
108378,1151818,1422872
108394,1151822,1422826
108409,1151809,1422882
108428,1151815,1422879
108604,1151874,1423057
108619,1151883,1423063
108632,1151896,1423067
108647,1151923,1423113
108662,1151900,1423103
108677,1151881,1423111
108692,1151897,1423117
108707,1151882,1423117
108721,1151905,1423145
108735,1151902,1423112
108748,1151948,1423241
108768,1151936,1423275
108786,1151939,1423233
108801,1151933,1423254
108815,1151933,1423250
108831,1151936,1423252
108844,1151982,1423311
108858,1151981,1423333
108873,1151987,1423320
108889,1151960,1423364
108904,1151983,1423345
108917,1151992,1423344
108931,1151991,1423317
108945,1152030,1423390
108960,1151993,1423424
108973,1151977,1423344
108998,1151981,1423300
109012,1151952,1423299
109026,1151982,1423265
109042,1151630,1422445
109057,1151645,1422407
109072,1151624,1422426
109087,1151636,1422409
109102,1151637,1422403
109116,1151627,1422399
109130,1151633,1422369
109145,1151646,1422467
109166,1151666,1422467
109195,1151609,1422441
109210,1151626,1422446
109223,1151617,1422455
109238,1151585,1422405
109253,1151641,1422396
109267,1151619,1422409
109281,1151623,1422446
109299,1151619,1422443
109314,1151660,1422460
109327,1151616,1422441
109341,1151642,1422453
109360,1151659,1422451
109376,1151642,1422473
109391,1151639,1422458
109407,1151641,1422486
109422,1151640,1422503
109437,1151610,1422489
109452,1151695,1422654
109465,1151702,1422645
109480,1151701,1422702
109493,1151720,1422660
109510,1151714,1422660
109526,1151710,1422684
109541,1151719,1422643
109554,1151775,1422780
109569,1151769,1422821
109583,1151760,1422804
109599,1151783,1422795
109613,1151771,1422835
109628,1151765,1422857
109642,1151841,1422910
109656,1151769,1422886
109670,1151819,1422898
109690,1151814,1422905
109707,1151790,1422933
109727,1151768,1422944
109741,1151828,1422995
109755,1151846,1422990
109769,1151823,1422968
109784,1151848,1422953
109799,1151840,1422995
109814,1151830,1422994
109829,1151830,1422981
109843,1151806,1422992
109862,1151813,1422905
110963,1151467,1422060
110977,1151461,1422098
110991,1151440,1422081
111006,1151466,1422072
111022,1151468,1422056
111040,1151502,1422117
111055,1151489,1422122
111068,1151495,1422104
111082,1151494,1422124
111097,1151493,1422118
111113,1151505,1422137
111133,1151540,1422207
111148,1151544,1422179
111162,1151542,1422203
111177,1151543,1422199
111193,1151532,1422231
111208,1151529,1422222
111221,1151548,1422175
111237,1151616,1422412
111252,1151608,1422398
111267,1151607,1422371
111281,1151668,1422395
111301,1151631,1422413
111345,1151678,1422588
111361,1151689,1422597
111374,1151699,1422598
111389,1151729,1422610
111404,1151694,1422598
111417,1151718,1422609
111431,1151759,1422751
111449,1151721,1422778
111465,1151792,1422782
111478,1151790,1422779
111492,1151774,1422797
111510,1151761,1422789
111562,1151831,1422954
111576,1151826,1422947
111590,1151828,1422963
111606,1151832,1422974
111621,1151843,1423008
111635,1151716,1422560
111653,1151679,1422560
111669,1151672,1422512
111682,1151657,1422467
111697,1151639,1422435
111715,1151618,1422405
111756,1151548,1422203
111770,1151555,1422185
111784,1151543,1422189
111799,1151540,1422198
111814,1151557,1422198
111828,1151530,1422217
111842,1151554,1422201
111859,1151552,1422153
111874,1151541,1422194
111887,1151533,1422207
111906,1151548,1422180
111922,1151567,1422191
111980,1151577,1422259
111994,1151608,1422215
112009,1151564,1422268
112023,1151585,1422250
112038,1151619,1422335
112051,1151624,1422320
112070,1151602,1422322
112085,1151617,1422347
112098,1151609,1422358
112113,1151607,1422347
112127,1151600,1422346
112143,1151674,1422521
112158,1151649,1422535
112173,1151701,1422577
112187,1151669,1422536
112202,1151684,1422552
112215,1151692,1422554
112230,1151691,1422632
112250,1151726,1422645
112267,1151730,1422675
112282,1151735,1422684
112296,1151739,1422722
112311,1151748,1422678
112326,1151803,1422831
112340,1151776,1422788
112354,1151809,1422843
112370,1151787,1422818
112384,1151790,1422824
112399,1151786,1422835
112419,1151807,1422833
112596,1151494,1422051
112610,1151505,1422050
112624,1151525,1422123
112639,1151485,1422111
112654,1151554,1422101
112668,1151524,1422114
112685,1151528,1422104
112700,1151521,1422106
112713,1151506,1422097
112727,1151595,1422209
112741,1151574,1422247
112761,1151587,1422215
112779,1151568,1422232
112794,1151558,1422254
112808,1151579,1422232
112824,1151551,1422303
112837,1151591,1422318
112851,1151598,1422287
112865,1151611,1422264
112882,1151611,1422299
112897,1151605,1422299
112910,1151583,1422312
112931,1151694,1422523
113108,1151759,1422720
113122,1151803,1422848
113136,1151839,1422844
113152,1151791,1422847
113167,1151804,1422841
113183,1151806,1422855
113197,1151812,1422849
113211,1151803,1422875
113226,1151886,1422987
113239,1151843,1422992
113253,1151889,1422978
113275,1151884,1422994
113291,1151871,1422987
113306,1151881,1422994
113320,1151830,1423019
113336,1151559,1422157
113350,1151537,1422131
113363,1151528,1422095
113377,1151516,1422070
113401,1151502,1422050
113416,1151499,1422022
113429,1151521,1422114
113444,1151529,1422106
113458,1151546,1422100
113472,1151528,1422117
113486,1151529,1422140
113503,1151525,1422116
113519,1151535,1422129
113533,1151519,1422071
113546,1151550,1422102
113560,1151539,1422076
113580,1151502,1422077
113598,1151524,1422107
113613,1151538,1422078
113626,1151569,1422190
113642,1151599,1422192
113658,1151578,1422202
113673,1151621,1422177
113687,1151609,1422187
113702,1151576,1422208
113717,1151584,1422170
113730,1151629,1422325
113750,1151610,1422316
113927,1151761,1422669
113941,1151730,1422674
113956,1151758,1422656
113970,1151769,1422695
113986,1151780,1422698
114002,1151770,1422703
114017,1151814,1422834
114031,1151861,1422820
114045,1151841,1422820
114059,1151821,1422838
114073,1151854,1422845
114094,1151817,1422852
114110,1151829,1422865
114124,1151898,1423012
114139,1151863,1423017
114155,1151928,1422977
114170,1151868,1422962
114183,1151886,1422977
114197,1151875,1422950
114212,1151855,1422910
114227,1151468,1421981
114242,1151492,1421952
114263,1151480,1421892
114441,1151473,1421994
114456,1151458,1421955
114469,1151487,1421949
114484,1151509,1421985
114499,1151510,1422016
114513,1151565,1422106
114528,1151583,1422149
114542,1151575,1422153
114557,1151558,1422144
114571,1151560,1422144
114585,1151603,1422167
114605,1151578,1422164
114622,1151636,1422321
114637,1151644,1422318
114651,1151648,1422371
114666,1151639,1422363
114679,1151687,1422393
114693,1151700,1422387
114707,1151682,1422401
114732,1151732,1422566
114747,1151720,1422570
114760,1151775,1422592
114774,1151745,1422575
114789,1151758,1422584
114804,1151750,1422576
114818,1151836,1422718
114834,1151843,1422768
114850,1151816,1422794
114863,1151825,1422793
114877,1151900,1422792
114891,1151846,1422825
114912,1151878,1422937
114929,1151863,1422899
114944,1151880,1422933
114959,1151887,1422930
114973,1151867,1422945
114988,1151904,1422924
115003,1151883,1422939
115017,1151941,1423074
115032,1151935,1423077
115047,1151933,1423027
115061,1151933,1423086
115082,1151919,1423074
115257,1151607,1422266
115273,1151617,1422248
115287,1151614,1422246
115301,1151625,1422271
115317,1151624,1422202
115333,1151619,1422211
115348,1151609,1422173
115363,1151613,1422257
115377,1151628,1422213
115391,1151603,1422227
115405,1151590,1422226
115425,1151664,1422328
115442,1151663,1422353
115457,1151688,1422353
115471,1151666,1422311
115485,1151674,1422372
115499,1151694,1422359
115513,1151702,1422432
115527,1151739,1422446
115551,1151733,1422498
115567,1151716,1422464
115581,1151725,1422452
115595,1151715,1422465
115610,1151727,1422517
115626,1151787,1422653
115640,1151779,1422644
115655,1151778,1422664
115669,1151766,1422670
115683,1151776,1422685
115697,1151786,1422682
115711,1151865,1422836
115732,1151805,1422761
115748,1151872,1422846
115764,1151867,1422845
115785,1151888,1422864
115799,1151901,1422838
115813,1151926,1423015
115829,1151929,1423046
115845,1151933,1423029
115860,1151932,1423035
115876,1151952,1423051
115889,1151945,1423062
115905,1151855,1422815
115920,1151869,1422790
115935,1151845,1422760
115954,1151801,1422707
115970,1151799,1422657
115984,1151781,1422613
115998,1151798,1422622
116013,1151600,1422200
116029,1151632,1422230
116043,1151627,1422244
116058,1151614,1422210
116074,1151619,1422217
116088,1151621,1422209
116101,1151620,1422187
116122,1151638,1422254
116137,1151637,1422241
116152,1151624,1422244
116166,1151658,1422230
116183,1151631,1422247
116198,1151638,1422272
116211,1151705,1422404
116225,1151655,1422378
116239,1151712,1422391
116254,1151711,1422381
116269,1151702,1422387
116285,1151707,1422346
116299,1151703,1422403
116313,1151773,1422529
116327,1151802,1422557
116342,1151758,1422561
116357,1151777,1422579
116371,1151776,1422541
116385,1151777,1422560
116400,1151798,1422556
116413,1151861,1422832
116427,1151898,1422847
116448,1151881,1422835
116465,1151893,1422866
116486,1151881,1422849
116500,1151940,1422960
116514,1151949,1422969
116529,1151954,1422996
116544,1151962,1422979
116557,1151931,1423006
116573,1151945,1422983
116587,1151913,1422998
116601,1152046,1423250
116621,1152042,1423249
116794,1151895,1422866
116809,1151698,1422332
116822,1151689,1422335
116837,1151675,1422318
116852,1151699,1422341
116865,1151730,1422333
116882,1151711,1422370
116898,1151701,1422384
116913,1151670,1422370
116926,1151684,1422357
116940,1151680,1422369
116960,1151694,1422361
116978,1151683,1422363
116993,1151762,1422499
117008,1151763,1422501
117021,1151748,1422475
117036,1151750,1422527
117051,1151751,1422492
117066,1151726,1422512
117081,1151753,1422510
117095,1151797,1422565
117109,1151775,1422574
117129,1151788,1422580
117306,1151973,1423005
117320,1151947,1422993
117334,1151918,1423018
117350,1151951,1423056
117365,1151975,1423021
117381,1151956,1423040
117396,1152035,1423196
117411,1152033,1423227
117424,1152021,1423218
117438,1152016,1423210
117452,1152073,1423224
117475,1152048,1423253
117491,1152096,1423441
117506,1152106,1423420
117520,1152128,1423436
117536,1152113,1423454
117549,1152112,1423415
117564,1152113,1423421
117577,1152096,1423359
117592,1151744,1422443
117607,1151721,1422419
117621,1151713,1422366
117642,1151736,1422346
117816,1151706,1422380
117830,1151691,1422424
117844,1151698,1422411
117860,1151699,1422425
117875,1151690,1422426
117888,1151689,1422396
117903,1151698,1422398
117918,1151702,1422400
117931,1151690,1422419
117945,1151716,1422405
117960,1151729,1422410
117981,1151742,1422517
117996,1151717,1422374
118010,1151754,1422519
118027,1151760,1422542
118042,1151765,1422548
118056,1151773,1422560
118070,1151777,1422556
118085,1151875,1422794
118099,1151845,1422802
118116,1151875,1422811
118130,1151853,1422815
118151,1151859,1422829
118331,1151979,1423162
118345,1151976,1423152
118359,1151990,1423178
118374,1151955,1423153
118389,1152054,1423352
118405,1152066,1423352
118421,1152048,1423371
118436,1152053,1423360
118452,1152086,1423374
118465,1152070,1423386
118481,1152081,1423377
118496,1151743,1422523
118514,1151724,1422485
118528,1151734,1422431
118542,1151703,1422426
118556,1151694,1422400
118570,1151694,1422373
118584,1151675,1422394
118598,1151704,1422343
118619,1151689,1422388
118635,1151686,1422372
118650,1151675,1422384
118664,1151669,1422356
118678,1151727,1422389
118693,1151643,1422314
118708,1151654,1422327
118723,1151652,1422305
118738,1151665,1422327
118754,1151666,1422332
118767,1151685,1422332
118782,1151757,1422451
118797,1151715,1422429
118813,1151715,1422444
118828,1151731,1422434
118843,1151672,1422413
118856,1151731,1422427
118870,1151710,1422449
118884,1151748,1422538
118899,1151736,1422551
118921,1151756,1422566
118937,1151756,1422566
118952,1151775,1422563
118967,1151788,1422605
118982,1151836,1422826
118995,1151848,1422833
119009,1151839,1422823
119025,1151876,1422843
119040,1151854,1422828
119053,1151865,1422844
119068,1151879,1422835
119088,1151920,1423030
119103,1151934,1423045
119117,1151945,1423037
119134,1151940,1423047
119150,1151956,1423053
119164,1151948,1423044
119178,1151952,1423060
119192,1151965,1423031
119206,1151948,1423063
119220,1151951,1423056
119238,1151943,1423083
119254,1151940,1423093
119270,1151944,1423081
119283,1152009,1423246
119297,1152039,1423263
119312,1152052,1423282
119327,1152052,1423303
119343,1152001,1423284
119357,1152055,1423329
119371,1152001,1423326
119385,1151773,1422619
119400,1151759,1422588
119413,1151755,1422567
119435,1151740,1422540
119466,1151731,1422461
119480,1151680,1422357
119494,1151666,1422383
119509,1151695,1422335
119525,1151676,1422373
119539,1151677,1422405
119555,1151680,1422394
119568,1151647,1422400
119582,1151677,1422318
119596,1151647,1422310
119617,1151650,1422282
119866,1151853,1422788
119880,1151814,1422788
119894,1151861,1422767
119910,1151834,1422777
119925,1151849,1422796
119941,1151825,1422819
119956,1151811,1422822
119971,1151908,1422956
119986,1151910,1422960
119999,1151901,1422945
120014,1151909,1423004
120030,1151908,1422968
120045,1151909,1422960
120062,1151979,1423162
120078,1152013,1423176
120092,1151969,1423170
120106,1151985,1423193
120121,1152002,1423167
120135,1152009,1423165
120152,1151991,1423192
120166,1151869,1422826
120180,1151806,1422804
120202,1151830,1422753
120396,1151732,1422507
120411,1151730,1422486
120424,1151736,1422515
120439,1151697,1422524
120454,1151745,1422503
120471,1151779,1422602
120486,1151777,1422567
120500,1151784,1422631
120513,1151772,1422597
120527,1151769,1422609
120541,1151773,1422599
120562,1151760,1422596
120577,1151774,1422652
120591,1151781,1422665
120606,1151787,1422668
120622,1151809,1422646
120635,1151841,1422643
120657,1151812,1422671
120673,1151890,1422879
120687,1151842,1422875
120701,1151865,1422872
120716,1151888,1422879
120730,1151906,1422874
120745,1151885,1422894
120760,1151958,1423105
120775,1151911,1423095
120793,1151975,1423119
120808,1151955,1423109
120821,1151963,1423117
120836,1151972,1423105
120851,1151972,1423144
120870,1152006,1423221
120884,1152033,1423213
120899,1151996,1423241
120915,1152033,1423219
120930,1152019,1423226
120943,1152021,1423224
120958,1151897,1422970
120973,1151942,1422963
120989,1151862,1422890
121003,1151877,1422855
121019,1151876,1422826
121034,1151863,1422745
121047,1151833,1422729
121064,1151634,1422210
121081,1151646,1422163
121102,1151643,1422251
121118,1151618,1422224
121131,1151643,1422263
121145,1151637,1422273
121160,1151592,1422266
121176,1151658,1422316
121191,1151659,1422299
121208,1151690,1422280
121223,1151650,1422290
121236,1151661,1422276
121250,1151654,1422264
121266,1151695,1422356
121281,1151706,1422351
121295,1151689,1422404
121310,1151699,1422384
121325,1151708,1422437
121341,1151651,1422406
121354,1151713,1422400
121369,1151756,1422481
121386,1151730,1422483
121401,1151743,1422481
121416,1151759,1422475
121429,1151731,1422485
121443,1151755,1422523
121457,1151718,1422500
121471,1151851,1422743
121491,1151856,1422716
121506,1151867,1422736
121519,1151860,1422773
121533,1151834,1422760
121549,1151849,1422745
121564,1151905,1422886
121578,1151942,1422917
121593,1151923,1422916
121608,1151933,1422912
121622,1151913,1422926
121636,1151928,1422922
121650,1151920,1422919
121665,1151976,1423022
121678,1151958,1423017
121696,1151978,1423042
121710,1151990,1423051
121730,1151987,1423076
121746,1151973,1423083
121760,1151974,1423084
121775,1152036,1423196
121790,1152007,1423156
121804,1152039,1423153
121818,1152012,1423141
121833,1151995,1423110
121848,1151957,1423078
121862,1151606,1422131
121876,1151620,1422104
121894,1151620,1422080
121909,1151610,1422084
121923,1151650,1422065
121939,1151602,1422086
121953,1151653,1422045
121967,1151641,1422165
121982,1151639,1422095
121997,1151629,1422154
122012,1151667,1422151
122026,1151638,1422140
122040,1151618,1422155
122054,1151610,1422133
122068,1151643,1422194
122082,1151668,1422200
122106,1151661,1422233
122121,1151680,1422201
122136,1151679,1422210
122156,1151661,1422285
122170,1151708,1422329
122190,1151704,1422311
122206,1151706,1422300
122220,1151739,1422304
122234,1151723,1422300
122249,1151692,1422319
122265,1151743,1422446
122279,1151760,1422429
122293,1151753,1422464
122309,1151767,1422475
122324,1151757,1422483
122338,1151783,1422493
122352,1151743,1422499
122366,1151829,1422703
122380,1151868,1422713
122394,1151844,1422680
122412,1151859,1422730
122427,1151854,1422722
122440,1151882,1422723
122454,1151867,1422889
122469,1151963,1422939
122485,1151903,1422869
122499,1151914,1422899
122514,1151917,1422905
122532,1151922,1422938
122546,1151908,1422920
122560,1151974,1423026
122574,1151967,1422990
122588,1151965,1423040
122603,1151969,1423033
122619,1151987,1423020
122634,1152006,1423036
122653,1151974,1423052
122669,1151860,1422714
122683,1151850,1422662
122698,1151831,1422622
122713,1151804,1422557
122728,1151774,1422482
122742,1151786,1422475
122756,1151564,1422063
122834,1151574,1422105
122848,1151609,1422102
122862,1151644,1422144
122878,1151573,1422096
122893,1151609,1422112
122907,1151618,1422111
122923,1151605,1422121
122938,1151611,1422124
122953,1151596,1422126
122966,1151651,1422261
122981,1151663,1422245
123000,1151708,1422230
123018,1151645,1422229
123033,1151659,1422251
123049,1151698,1422258
123065,1151709,1422362
123078,1151647,1422339
123092,1151693,1422353
123106,1151695,1422353
123121,1151724,1422336
123137,1151708,1422370
123151,1151689,1422357
123171,1151750,1422558
123348,1151863,1422768
123362,1151956,1422932
123376,1151946,1422957
123391,1151931,1422939
123406,1151929,1422978
123422,1151977,1422909
123438,1151953,1422966
123452,1151998,1423115
123466,1151997,1423082
123480,1151994,1423140
123494,1151995,1423105
123518,1151972,1423091
123534,1151998,1423079
123549,1151973,1423065
123563,1151646,1422191
123578,1151621,1422141
123592,1151634,1422112
123606,1151623,1422192
123620,1151630,1422152
123635,1151625,1422133
123650,1151656,1422308
123664,1151715,1422278
123685,1151676,1422304
123699,1151685,1422300
123713,1151726,1422320
123728,1151663,1422308
123743,1151667,1422303
123758,1151672,1422281
123771,1151642,1422295
123785,1151701,1422287
123800,1151662,1422343
123814,1151663,1422310
123828,1151689,1422309
123842,1151643,1422331
123862,1151697,1422367
123888,1151699,1422319
123902,1151705,1422363
123917,1151701,1422375
123934,1151707,1422359
123949,1151760,1422549
123963,1151773,1422552
123977,1151783,1422568
123992,1151782,1422566
124005,1151773,1422574
124019,1151794,1422643
124042,1151779,1422587
124092,1151879,1422826
124106,1151863,1422833
124120,1151876,1422802
124136,1151882,1422837
124154,1151874,1422815
124169,1151922,1422969
124182,1151964,1422988
124197,1151957,1423002
124211,1151986,1423012
124225,1151984,1423032
124247,1152025,1423221
124262,1152021,1423194
124301,1152008,1423225
124315,1152015,1423193
124329,1152021,1423243
124344,1151977,1423212
124360,1151684,1422330
124375,1151691,1422291
124388,1151699,1422247
124403,1151679,1422223
