ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
46557,1152845,1415808,21.61,48.35,79.9,99.9
46589,1152832,1415807,11.59,27.58,81.3,100.0
46610,1152856,1415806,0.81,4.91,82.7,100
46632,1152841,1415807,-10.42,-20.31,83.8,100.0
46654,1152779,1415711,-20.91,-44.6,84.7,100
46674,1152812,1415692,-30.62,-66.06,85.4,99.9
46695,1152797,1415684,-37.22,-80.24,86.0,99.9
46716,1152807,1415676,-39.99,-84.8,86.4,99.8
46738,1152837,1415775,-40.15,-83.99,86.8,99.8
46765,1152837,1415823,-38.46,-80.13,87.1,99.8
46787,1152840,1415794,-35.09,-72.8,87.6,99.8
46810,1152876,1415791,-30.81,-63.21,88.0,99.7
46832,1152891,1415926,-26.17,-55.1,88.3,99.8
46853,1152885,1415938,-21.48,-46.46,88.5,99.9
46876,1152907,1415941,-17.9,-39.47,88.7,99.8
46898,1152918,1415921,-14.95,-33.41,88.6,99.8
46919,1152926,1415986,-12.57,-28.85,88.6,99.8
46941,1152917,1416002,-9.95,-24.14,88.5,99.9
46963,1152906,1415990,-6.45,-17.46,88.4,100.0
46991,1152947,1416006,-2.85,-9.48,88.4,100.0
47013,1152912,1416040,1.48,-0.71,88.4,100
47034,1152941,1416052,5.1,8.36,88.3,100
47055,1152947,1416017,8.34,17.28,88.3,99.9
47077,1152957,1416040,11.05,24.32,88.3,99.7
47098,1153009,1416171,12.86,28.53,88.3,99.8
47118,1152985,1416191,16.11,35.75,88.3,99.8
47139,1152990,1416150,18.02,41.1,88.3,99.8
47161,1152961,1416124,19.55,44.93,87.8,99.9
47190,1152613,1415381,23.77,53.94,87.1,99.7
47213,1152615,1415366,25.13,57.68,86.4,99.7
47234,1152607,1415329,25.41,59.23,85.7,99.8
47255,1152599,1415356,24.99,58.14,85.0,99.7
47277,1152735,1415679,22.59,51.93,84.7,99.6
47298,1152756,1415689,19.83,45.78,84.9,99.8
47318,1152738,1415677,17.32,39.44,85.1,99.8
47340,1152770,1415689,13.53,31.51,85.2,99.9
47361,1152760,1415697,8.82,21.13,85.3,99.8
47388,1152962,1416096,-0.79,1.62,85.6,99.5
47410,1152967,1416108,-8.94,-14.91,85.9,99.5
47432,1152948,1416075,-17.82,-33.37,86.1,99.6
47455,1152848,1415917,-25.09,-49.84,86.3,99.7
47476,1152829,1415833,-30.55,-61.78,86.4,99.6
47497,1152872,1415868,-33.41,-67.47,86.5,99.6
47518,1152860,1415859,-30.27,-61.05,86.6,99.6
47538,1152888,1415861,-23.53,-46.13,86.7,99.6
47569,1152854,1415843,-14.64,-28.37,86.7,99.6
47592,1152860,1415869,-5.79,-10.97,87.0,99.6
47614,1152798,1415893,2.84,4.07,87.3,99.6
47636,1152858,1415898,9.16,16.41,87.5,99.6
47658,1152896,1415997,13.93,25.17,87.6,99.7
47679,1152897,1415990,16.63,30.4,87.7,99.6
47700,1152912,1416007,16.36,29.86,87.3,99.5
47721,1152882,1415984,13.72,23.68,87.0,99.5
47742,1152800,1415797,10.45,16.44,86.8,99.5
47772,1152871,1415971,7.56,9.31,86.5,99.9
47794,1152801,1415801,5.96,6.25,86.4,99.6
47815,1152805,1415783,4.97,5.37,86.2,99.6
47838,1152855,1415880,5.5,8.23,86.1,99.8
47858,1152890,1415885,4.97,10.52,86.1,99.7
47879,1152881,1415896,4.55,12.14,85.5,99.6
47901,1152862,1415910,4.67,13.06,85.1,99.5
47923,1152701,1415422,6.47,18.32,86.0,99.7
47944,1152627,1415382,8.36,20.5,85.7,99.7
47973,1152620,1415339,7.64,18.46,85.4,99.8
47995,1152589,1415318,6.18,14.09,85.3,99.6
48017,1152268,1414716,7.16,14.42,84.6,99.4
48039,1152264,1414677,6.16,10.86,84.2,99.2
48061,1152265,1414639,5.0,6.88,83.8,99.3
48083,1152240,1414643,3.84,1.97,83.4,99.2
48105,1152286,1414692,0.88,-5.71,83.4,99.4
48126,1152259,1414713,-2.44,-14.74,83.4,99.4
48156,1152270,1414727,-7.87,-26.74,83.6,99.5
48178,1152279,1414751,-15.81,-42.55,83.8,99.8
48199,1152276,1414711,-25.89,-61.61,83.9,99.8
48222,1152273,1414732,-36.55,-81.82,84.5,99.8
48245,1152222,1414799,-46.27,-101.35,85.5,100
48265,1152270,1414785,-54.53,-115.77,86.6,99.9
48287,1152311,1414834,-60.05,-124.29,87.5,99.7
48309,1152295,1414833,-62.93,-128.29,88.2,99.6
48330,1152309,1414843,-62.24,-125.08,88.7,99.5
48351,1152319,1414842,-57.16,-113.07,89.2,99.4
48372,1152338,1414923,-49.21,-95.73,89.5,99.4
48393,1152360,1414946,-40.69,-76.49,90.1,99.4
48423,1152369,1414979,-31.81,-57.23,90.5,99.5
48444,1152370,1414985,-23.23,-37.74,92.4,99.4
48466,1152431,1415028,-15.78,-20.04,93.9,99.1
48488,1152364,1415044,-7.76,-4.18,95.1,99.3
48509,1152393,1415055,-0.49,10.82,96.1,99.4
48530,1152401,1415020,6.36,24.92,96.9,99.5
48551,1152421,1415014,12.88,37.22,97.5,99.7
48571,1152501,1415246,18.11,45.19,98.0,99.6
48601,1152488,1415227,25.06,57.4,98.4,99.2
48624,1152507,1415220,29.73,66.0,98.1,99.1
48647,1152480,1415150,34.25,74.54,97.8,99.1
48669,1152440,1415135,38.74,82.16,97.6,99.2
48690,1152430,1415101,42.18,87.79,95.7,99.3
48711,1152404,1415074,44.69,91.45,94.0,99.2
48732,1152399,1415026,46.19,93.47,94.0,99.2
48753,1152113,1414425,49.9,99.85,94.0,99.2
48774,1152106,1414427,51.23,101.37,94.0,99.3
48804,1152100,1414474,51.41,100.01,94.0,99.1
48827,1152119,1414409,50.31,97.51,94.0,99.3
48850,1152106,1414437,48.65,92.99,94.0,99.2
48873,1152109,1414473,45.8,86.48,94.0,99.1
48895,1152104,1414446,40.68,76.86,94.0,99.2
48917,1152135,1414456,33.19,62.64,94.0,99.3
48937,1152124,1414440,24.14,44.96,94.0,99.4
48959,1152122,1414419,13.88,24.92,94.0,99.3
48979,1152126,1414439,3.21,3.51,94.0,99.2
49007,1152074,1414413,-6.79,-17.34,94.0,99.2
49029,1152090,1414488,-16.21,-37.27,94.0,99.4
49052,1152111,1414431,-24.05,-53.07,94.0,99.3
49075,1152126,1414439,-29.2,-63.33,92.6,99.2
49096,1152087,1414426,-29.72,-64.7,91.5,99.2
49116,1152133,1414445,-28.01,-60.59,90.6,99.2
49137,1152156,1414461,-25.17,-54.48,89.8,99.1
49158,1152129,1414439,-21.22,-46.65,89.3,99.1
49190,1152140,1414486,-17.81,-40.07,88.8,99.1
49211,1152235,1414678,-15.36,-35.24,88.4,99.2
49233,1152230,1414678,-12.51,-29.65,87.0,99.2
49257,1152243,1414682,-10.12,-23.6,85.8,99.2
49279,1152253,1414686,-7.2,-16.01,84.8,99.2
49300,1152334,1414887,-5.41,-11.68,84.1,99.2
49321,1152341,1414867,-3.22,-7.11,83.5,99.2
49342,1152329,1414912,-0.22,-3.03,83.5,99.3
49364,1152350,1414901,2.87,2.05,83.4,99.3
49394,1152396,1415024,6.13,7.02,83.4,99.3
49416,1152401,1415039,11.13,17.04,78.3,99.2
49437,1152376,1415048,15.93,26.42,73.9,99.2
49462,1152422,1415059,19.58,35.6,70.5,99.3
49484,1152232,1414601,25.09,49.17,70.3,99.2
49505,1152185,1414598,29.59,59.23,70.1,99.1
49526,1152181,1414547,32.02,65.43,69.8,99.2
49547,1152171,1414531,33.69,69.66,69.5,99.1
49576,1151943,1414093,36.61,76.4,69.4,99.2
49598,1151936,1414104,37.48,78.75,69.3,99.1
49619,1151939,1414057,34.74,74.73,72.1,99.3
49642,1151935,1414131,31.19,67.56,74.6,99.1
49666,1152033,1414239,24.94,55.82,76.6,99.3
49687,1152027,1414243,18.3,41.94,77.9,99.3
49708,1152031,1414272,10.01,24.2,79.0,99.2
49729,1152046,1414238,-0.22,3.05,79.6,99.3
49750,1152095,1414340,-11.8,-21.67,80.2,99.2
49781,1152112,1414330,-23.55,-45.72,80.3,99.2
49803,1152079,1414381,-33.19,-66.6,80.5,99.3
49824,1152086,1414345,-40.8,-81.97,80.8,99.2
49846,1152095,1414399,-45.49,-91.93,81.6,99.2
49868,1152086,1414405,-47.6,-96.27,82.4,99.3
49890,1152113,1414413,-47.0,-94.84,83.6,99.3
49911,1152128,1414414,-43.33,-87.44,84.5,99.3
49931,1152175,1414544,-37.35,-76.4,85.2,99.3
49964,1152192,1414557,-30.25,-63.21,85.8,99.4
49985,1152191,1414551,-22.67,-48.67,86.3,99.4
50007,1152193,1414550,-16.37,-36.46,86.7,99.4
50028,1152221,1414661,-11.1,-26.09,87.0,99.4
50051,1152229,1414669,-6.58,-16.26,87.3,99.3
50073,1152228,1414624,-2.99,-7.16,87.5,99.3
50095,1152208,1414673,0.05,0.24,87.6,99.1
50116,1152245,1414657,2.48,7.14,87.7,99.0
50137,1152324,1414807,4.43,12.13,87.8,99.0
50168,1152301,1414846,8.05,18.91,87.9,98.6
50191,1152320,1414813,11.87,26.2,88.0,98.9
50211,1152406,1414992,13.76,29.89,88.0,98.9
50233,1152403,1414954,15.73,34.1,88.1,99.0
50255,1152350,1414993,19.07,39.57,87.6,99.4
50278,1152371,1414984,20.44,42.88,87.2,99.4
50299,1152402,1414998,20.63,44.59,86.9,99.6
50321,1152132,1414444,23.67,51.68,86.4,99.6
50352,1152102,1414356,26.06,57.41,85.8,99.7
50374,1152088,1414303,26.72,58.64,85.3,99.6
50396,1151992,1414175,27.9,60.32,84.7,99.5
50417,1152019,1414201,28.15,60.46,84.2,99.4
50438,1151988,1414180,28.09,59.61,84.0,99.4
50460,1152000,1414179,26.44,56.0,83.9,99.4
50483,1152061,1414321,22.25,46.64,83.8,98.9
50504,1152086,1414319,16.3,34.81,83.7,99.0
50526,1152081,1414287,8.47,19.31,83.6,99.2
50548,1152044,1414299,-0.8,-0.55,83.6,99.1
50569,1152085,1414294,-11.95,-23.29,83.5,99.2
50591,1152017,1414151,-22.33,-45.41,83.5,99.3
50612,1152002,1414161,-31.92,-66.68,83.7,99.3
50633,1151972,1414162,-38.75,-82.02,83.8,99.3
50654,1151983,1414143,-42.28,-89.38,84.2,99.3
50686,1152080,1414329,-43.73,-91.19,84.5,99.3
50708,1152107,1414350,-41.78,-85.96,84.8,99.3
50728,1152121,1414373,-37.61,-77.88,84.9,99.3
50750,1152099,1414409,-32.49,-68.58,85.1,99.5
50773,1152231,1414629,-28.82,-61.2,85.5,99.4
50796,1152248,1414601,-25.48,-53.71,85.8,99.2
50817,1152221,1414618,-22.76,-48.8,85.3,99.3
50839,1152233,1414599,-20.52,-43.7,84.9,99.3
50860,1152264,1414663,-18.44,-38.7,84.6,99.2
50882,1152230,1414716,-14.93,-32.11,84.3,99.3
50905,1152275,1414723,-10.91,-22.88,84.1,99.3
50926,1152259,1414713,-5.24,-10.86,84.0,99.3
50947,1152340,1414877,0.69,0.85,83.8,99.5
50968,1152350,1414867,7.16,13.86,83.7,99.4
50989,1152340,1414882,14.33,28.27,83.7,99.4
51010,1152351,1414941,19.55,38.61,83.6,99.4
51031,1152331,1414898,23.8,47.2,83.5,99.3
51052,1152481,1415193,25.14,50.77,83.5,99.4
51083,1152492,1415199,26.05,53.18,83.5,99.4
51104,1152477,1415195,26.65,54.93,83.4,99.3
51126,1152151,1414535,29.85,62.67,83.4,99.3
51148,1152136,1414486,31.14,67.02,83.2,99.4
51169,1152161,1414500,31.29,69.03,82.8,99.5
51190,1152140,1414499,31.45,70.07,82.4,99.5
51211,1152134,1414450,31.27,70.2,82.2,99.6
51232,1152215,1414664,29.77,66.79,81.9,99.4
51253,1152223,1414662,27.67,62.46,82.0,99.3
51284,1152206,1414654,24.57,56.49,82.0,99.3
51307,1152297,1414794,19.38,46.71,82.1,99.5
51328,1152202,1414659,14.54,35.98,82.1,99.4
51351,1152289,1414782,6.8,19.79,82.1,99.5
51371,1152290,1414772,-2.84,-0.62,82.1,99.6
51392,1152276,1414758,-13.32,-23.1,82.1,99.6
51413,1152368,1414962,-24.06,-46.34,82.1,99.5
51434,1152346,1414973,-30.87,-62.08,82.4,99.5
51466,1152366,1414987,-33.28,-67.81,82.6,99.5
51489,1152367,1414967,-31.69,-64.71,82.7,99.4
51511,1152412,1415122,-28.54,-58.93,83.1,99.5
51532,1152450,1415133,-24.87,-51.07,83.4,99.4
51553,1152455,1415122,-20.33,-41.58,83.6,99.3
51574,1152455,1415152,-15.96,-33.44,83.5,99.4
51596,1152468,1415181,-12.11,-26.05,83.5,99.4
51617,1152460,1415191,-8.4,-19.52,83.5,99.5
51638,1152470,1415189,-4.78,-12.24,83.0,99.5
51669,1152472,1415208,-0.74,-4.47,82.6,99.8
51691,1152496,1415227,2.26,3.03,82.3,99.5
51714,1152496,1415197,5.99,12.38,82.1,99.3
51736,1152495,1415232,9.35,19.45,81.9,99.4
51757,1152483,1415254,11.45,23.24,81.7,99.4
51779,1152579,1415401,11.95,23.92,81.6,99.4
51800,1152574,1415319,13.54,27.2,81.5,99.5
51821,1152576,1415394,14.26,27.54,81.4,99.3
51852,1152543,1415366,14.53,26.83,81.3,99.4
51873,1152296,1414810,16.16,30.09,82.5,99.1
51895,1152273,1414776,15.59,29.36,83.1,99.3
51919,1152275,1414786,14.44,27.03,83.6,99.4
51941,1152238,1414723,13.36,24.22,83.8,99.3
51963,1152272,1414743,11.57,20.52,83.9,99.5
51984,1152259,1414831,9.68,15.21,84.3,99.4
52005,1152301,1414852,6.72,9.27,84.6,99.7
52026,1152299,1414887,4.17,3.18,85.1,99.4
52055,1152440,1415116,-1.04,-6.58,85.4,99.5
52077,1152447,1415123,-6.81,-18.07,86.0,99.4
52100,1152454,1415126,-13.59,-31.61,86.4,99.2
52124,1152459,1415139,-21.85,-47.73,88.5,99.3
52146,1152425,1415111,-29.95,-63.16,90.2,99.5
52167,1152424,1415089,-36.8,-76.47,91.5,99.5
52188,1152425,1415113,-40.36,-83.68,91.1,99.5
52209,1152453,1415114,-40.36,-82.8,90.5,99.4
52230,1152490,1415197,-37.25,-75.86,90.1,99.4
52260,1152506,1415218,-31.7,-64.35,90.0,99.3
52282,1152476,1415215,-24.5,-50.11,89.9,99.4
52304,1152477,1415223,-16.76,-34.86,89.8,99.5
52326,1152582,1415378,-10.58,-22.82,91.5,99.5
52348,1152575,1415385,-5.06,-12.15,92.9,99.4
52369,1152582,1415387,-1.12,-4.42,94.0,99.3
52390,1152567,1415391,1.66,0.3,94.9,99.6
52411,1152558,1415364,3.22,3.8,99.9,99.5
52442,1152618,1415446,3.27,4.8,103.9,99.3
52463,1152625,1415452,4.15,7.05,107.1,99.2
52485,1152616,1415461,6.01,9.87,109.7,99.7
52508,1152699,1415601,7.23,12.46,111.8,99.8
52530,1152693,1415615,8.82,16.04,113.4,99.5
52552,1152693,1415648,11.67,22.05,114.7,99.5
52573,1152659,1415632,14.85,28.47,111.1,99.3
52594,1152690,1415651,16.3,31.98,108.3,99.2
52615,1152436,1415094,20.72,41.07,104.8,99.1
52646,1152423,1415027,23.73,47.99,101.7,99.3
52668,1152386,1414988,24.64,49.45,99.0,99.2
52689,1152314,1414825,25.18,50.63,96.9,99.2
52713,1152339,1414807,24.19,49.53,95.2,99.5
52735,1152313,1414843,23.24,47.24,93.8,99.3
52757,1152301,1414817,21.67,44.36,92.9,99.3
52778,1152315,1414847,18.61,38.78,92.3,99.1
52799,1152471,1415129,12.17,27.16,91.7,99.3
52830,1152467,1415133,4.65,12.52,91.3,99.4
52852,1152481,1415140,-3.86,-4.26,91.2,99.3
52873,1152477,1415095,-13.42,-24.13,91.1,99.0
52895,1152442,1415047,-22.91,-44.91,91.1,99.0
52918,1152432,1415058,-32.09,-65.55,91.1,99.3
52941,1152460,1415081,-38.38,-79.51,91.0,99.3
52964,1152573,1415365,-41.22,-86.56,91.0,99.5
52985,1152569,1415359,-39.85,-84.01,91.0,99.4
53007,1152570,1415375,-36.37,-76.55,91.3,99.4
53028,1152555,1415374,-31.09,-65.18,91.5,99.5
53049,1152567,1415361,-24.14,-50.4,91.6,99.4
53070,1152727,1415629,-18.05,-37.17,91.8,99.3
53092,1152705,1415657,-11.2,-23.83,91.9,99.3
53112,1152705,1415673,-5.1,-12.57,92.0,99.4
53144,1153133,1416577,-5.15,-13.0,92.0,99.6
53166,1153119,1416589,-3.61,-9.77,92.1,99.7
53188,1153151,1416611,-1.63,-3.98,92.1,99.6
53210,1153136,1416640,2.3,5.66,92.2,99.6
53232,1153155,1416617,7.17,18.07,91.9,99.4
53255,1153337,1417019,11.19,27.68,91.7,99.5
53276,1153321,1417036,16.74,39.62,91.6,99.6
53297,1153333,1417047,22.03,51.12,91.7,99.6
53318,1153343,1417061,28.67,65.43,91.8,99.5
53341,1153473,1417179,35.72,82.12,91.9,99.6
53364,1153422,1417161,47.18,106.53,91.4,99.8
53384,1153410,1417116,57.85,129.9,89.6,99.9
53406,1153381,1417131,67.28,150.37,87.7,99.8
53428,1153015,1416342,78.54,174.32,85.7,99.7
53449,1153029,1416350,84.11,186.03,84.2,99.7
53470,1153017,1416338,84.11,184.98,82.7,99.7
53491,1153036,1416322,80.55,176.77,81.8,99.8
53512,1153032,1416355,75.42,164.17,81.2,99.7
53541,1153108,1416561,67.68,145.72,81.0,99.6
53564,1153100,1416593,58.77,124.0,80.6,99.5
53585,1153122,1416555,46.74,97.32,80.4,99.6
53607,1153073,1416468,33.13,66.71,80.4,99.7
53628,1153065,1416497,17.59,32.06,80.1,99.6
53649,1153078,1416463,-0.44,-5.59,81.5,99.7
53670,1153072,1416468,-18.71,-43.3,82.6,99.6
53691,1153074,1416488,-36.11,-78.81,82.7,99.6
53711,1152985,1416236,-49.52,-105.39,83.3,99.7
53743,1152987,1416248,-58.59,-123.94,83.8,99.7
53765,1152963,1416250,-63.01,-133.09,84.2,99.7
53786,1152977,1416357,-63.55,-134.36,84.5,99.7
53808,1153035,1416348,-62.67,-130.71,84.7,99.7
53829,1153009,1416325,-60.66,-125.55,84.9,99.6
53850,1153025,1416313,-58.9,-121.38,85.1,99.6
53871,1153036,1416298,-57.9,-119.24,85.2,99.6
53891,1153023,1416299,-56.88,-118.57,85.3,99.6
53922,1152988,1416312,-55.85,-118.2,85.4,99.6
53944,1152983,1416307,-54.36,-116.49,85.5,99.6
53967,1152983,1416282,-52.85,-114.31,85.5,99.7
53989,1152955,1416237,-50.83,-111.14,85.5,99.7
54010,1152958,1416234,-48.97,-107.47,85.6,99.7
54031,1152974,1416221,-46.19,-100.89,85.6,99.5
54052,1152955,1416204,-41.81,-91.93,85.6,99.6
54074,1152830,1415959,-35.16,-78.86,85.6,99.7
54095,1152820,1415919,-28.18,-65.04,85.7,99.7
54122,1152825,1415943,-22.94,-55.04,85.2,99.7
54143,1152833,1415897,-19.5,-47.14,84.8,99.7
54167,1152780,1415895,-16.44,-40.48,79.6,99.7
54188,1152775,1415872,-14.68,-34.96,75.2,99.8
54209,1152790,1415840,-13.58,-30.58,71.7,99.6
54230,1152775,1415807,-13.1,-27.78,69.1,99.7
54252,1152298,1414879,-7.57,-16.81,68.8,99.6
54273,1152321,1414817,-5.96,-12.78,70.4,99.7
54304,1152311,1414802,-5.61,-12.12,71.3,99.8
54326,1152304,1414791,-6.55,-14.42,72.1,99.8
54347,1151974,1414150,-4.79,-11.42,73.4,99.7
54372,1151995,1414164,-5.37,-12.51,73.8,99.7
54394,1152000,1414123,-6.81,-14.76,74.0,99.7
54414,1151993,1414169,-8.75,-19.15,74.6,99.7
54436,1152023,1414155,-12.34,-25.7,75.1,99.7
54457,1152145,1414450,-19.15,-39.92,75.8,99.7
54478,1152112,1414461,-26.78,-57.17,76.5,99.8
54499,1152151,1414489,-36.5,-78.74,77.4,99.8
54521,1152155,1414454,-46.79,-101.28,79.6,99.7
54543,1152352,1414896,-58.57,-126.7,82.4,99.7
54570,1152356,1414892,-66.47,-144.27,85.3,99.7
54592,1152387,1414873,-68.12,-147.09,87.6,99.6
54613,1152345,1414891,-64.96,-140.89,88.8,99.7
54635,1152471,1415217,-60.16,-131.21,90.4,99.8
54656,1152497,1415200,-51.51,-112.13,91.1,99.7
54677,1152495,1415199,-37.79,-82.83,91.6,99.7
54698,1152477,1415212,-20.78,-47.04,92.0,99.7
54718,1152687,1415725,-5.31,-14.62,92.4,99.8
54739,1152739,1415679,11.02,21.66,92.7,99.7
54771,1152696,1415696,27.89,56.89,92.9,99.8
54792,1152709,1415680,43.67,90.65,93.0,99.9
54814,1152697,1415618,58.19,121.91,93.2,99.9
54836,1152687,1415616,72.41,152.64,93.0,99.8
54856,1152671,1415575,83.89,178.28,92.9,99.7
54877,1152660,1415600,91.58,195.34,92.5,99.7
54898,1152671,1415632,96.88,208.01,91.9,99.7
54919,1152302,1414766,104.55,227.14,91.9,99.8
54951,1152301,1414744,110.39,241.16,91.9,99.9
54973,1152253,1414743,112.35,244.74,91.9,99.7
54996,1152342,1414944,110.89,241.13,91.9,99.7
55018,1152329,1414938,107.84,234.01,91.9,99.6
55048,1152357,1414933,100.96,219.26,91.9,99.7
55073,1152339,1414948,91.76,197.81,91.9,99.7
55096,1152131,1414465,81.7,175.67,91.9,99.8
55117,1152108,1414436,69.1,147.65,91.9,99.8
55138,1152068,1414421,55.24,116.72,91.9,99.7
55159,1152066,1414383,39.6,83.74,91.9,99.7
55182,1151218,1412458,31.86,68.63,91.9,99.7
55205,1151182,1412397,21.66,48.58,91.9,99.9
55226,1151164,1412324,8.63,20.99,91.9,99.8
55247,1151155,1412295,-1.97,-0.79,91.9,99.8
55268,1150859,1411703,-6.06,-8.3,91.9,99.8
55289,1150857,1411692,-11.09,-17.31,91.9,99.9
55310,1150830,1411650,-18.66,-33.52,91.9,99.8
55331,1150836,1411621,-30.11,-58.38,91.9,99.8
