emg_ts,raw,clean,envelope
431972,676,676.0,676.0
431991,0,0.0,0.0
432006,0,0.0,0.0
432020,0,0.0,0.0
432035,535,535.0,535.0
432050,0,0.0,0.0
432064,0,0.0,0.0
432078,0,0.0,0.0
432092,637,637.0,637.0
432106,0,0.0,0.0
432120,0,0.0,0.0
432176,0,0.0,0.0
432191,0,0.0,0.0
432205,0,0.0,0.0
432220,0,0.0,0.0
432233,493,493.0,493.0
432248,0,0.0,0.0
432263,0,0.0,0.0
432278,0,0.0,0.0
432296,0,0.0,0.0
432311,0,0.0,0.0
432341,0,0.0,0.0
432356,0,0.0,0.0
432370,0,0.0,0.0
432384,0,0.0,0.0
432399,0,0.0,0.0
432413,581,581.0,581.0
432427,0,0.0,0.0
432441,0,0.0,0.0
432460,0,0.0,0.0
432501,0,0.0,0.0
432516,0,0.0,0.0
432530,0,0.0,0.0
432545,0,0.0,0.0
432560,0,0.0,0.0
432574,549,549.0,549.0
432589,0,0.0,0.0
432603,0,0.0,0.0
432619,0,0.0,0.0
432675,491,491.0,491.0
432690,0,0.0,0.0
432704,0,0.0,0.0
432718,0,0.0,0.0
432733,604,604.0,604.0
432748,0,0.0,0.0
432763,0,0.0,0.0
432777,0,0.0,0.0
432791,0,0.0,0.0
432809,0,0.0,0.0
432825,0,0.0,0.0
432841,0,0.0,0.0
432856,0,0.0,0.0
432870,0,0.0,0.0
432884,0,0.0,0.0
432898,0,0.0,0.0
432913,623,623.0,623.0
432928,0,0.0,0.0
432946,0,0.0,0.0
433180,0,0.0,0.0
433195,692,692.0,692.0
433209,0,0.0,0.0
433223,0,0.0,0.0
433237,0,0.0,0.0
433252,0,0.0,0.0
433267,0,0.0,0.0
433281,0,0.0,0.0
433295,523,523.0,523.0
433314,624,624.0,624.0
433330,0,0.0,0.0
433344,0,0.0,0.0
433358,0,0.0,0.0
433373,688,688.0,688.0
433387,0,0.0,0.0
433403,0,0.0,0.0
433417,0,0.0,0.0
433431,0,0.0,0.0
433445,0,0.0,0.0
433459,0,0.0,0.0
433474,658,658.0,658.0
433490,0,0.0,0.0
433505,0,0.0,0.0
433519,0,0.0,0.0
433537,0,0.0,0.0
433552,0,0.0,0.0
433566,0,0.0,0.0
433580,0,0.0,0.0
433595,459,459.0,459.0
433791,0,0.0,0.0
433806,0,0.0,0.0
433820,0,0.0,0.0
433834,572,572.0,572.0
433848,0,0.0,0.0
433862,0,0.0,0.0
433877,0,0.0,0.0
433892,0,0.0,0.0
433906,0,0.0,0.0
433924,0,0.0,0.0
433939,0,0.0,0.0
433953,679,679.0,679.0
433967,0,0.0,0.0
433982,0,0.0,0.0
433997,0,0.0,0.0
434093,659,659.0,659.0
434108,0,0.0,0.0
434122,0,0.0,0.0
434136,590,590.0,590.0
434150,0,0.0,0.0
434166,0,0.0,0.0
434181,0,0.0,0.0
434196,541,541.0,541.0
434210,0,0.0,0.0
434229,0,0.0,0.0
434244,0,0.0,0.0
434258,0,0.0,0.0
434272,0,0.0,0.0
434307,0,0.0,0.0
434322,0,0.0,0.0
434336,485,485.0,485.0
434350,0,0.0,0.0
434365,0,0.0,0.0
434379,0,0.0,0.0
434394,346,346.0,346.0
434408,0,0.0,0.0
434422,0,0.0,0.0
434440,0,0.0,0.0
434456,342,342.0,342.0
434471,0,0.0,0.0
434485,0,0.0,0.0
434500,0,0.0,0.0
434515,332,332.0,332.0
434530,0,0.0,0.0
434544,0,0.0,0.0
434558,0,0.0,0.0
434576,422,422.0,422.0
434918,0,0.0,0.0
434933,464,464.0,464.0
434947,0,0.0,0.0
434961,0,0.0,0.0
434976,384,384.0,384.0
434992,0,0.0,0.0
435006,0,0.0,0.0
435020,0,0.0,0.0
435034,241,241.0,241.0
435053,0,0.0,0.0
435068,0,0.0,0.0
435082,0,0.0,0.0
435096,395,395.0,395.0
435111,0,0.0,0.0
435126,0,0.0,0.0
435140,0,0.0,0.0
435154,306,306.0,306.0
435168,0,0.0,0.0
435186,0,0.0,0.0
435553,0,0.0,0.0
435569,0,0.0,0.0
435583,0,0.0,0.0
435597,349,349.0,349.0
435613,0,0.0,0.0
435629,0,0.0,0.0
435643,0,0.0,0.0
435657,373,373.0,373.0
435671,0,0.0,0.0
435689,0,0.0,0.0
435704,0,0.0,0.0
435718,0,0.0,0.0
435733,0,0.0,0.0
435747,0,0.0,0.0
435763,0,0.0,0.0
435777,326,326.0,326.0
435791,0,0.0,0.0
435805,0,0.0,0.0
435829,0,0.0,0.0
435844,0,0.0,0.0
435858,0,0.0,0.0
435873,0,0.0,0.0
435887,0,0.0,0.0
435901,0,0.0,0.0
435915,272,272.0,272.0
435930,0,0.0,0.0
435944,0,0.0,0.0
435962,0,0.0,0.0
435978,273,273.0,273.0
435992,0,0.0,0.0
436006,0,0.0,0.0
436020,0,0.0,0.0
436036,176,176.0,176.0
436051,0,0.0,0.0
436066,0,0.0,0.0
436080,0,0.0,0.0
436094,329,329.0,329.0
436113,0,0.0,0.0
436128,0,0.0,0.0
436143,0,0.0,0.0
436157,326,326.0,326.0
436171,0,0.0,0.0
436185,0,0.0,0.0
436200,0,0.0,0.0
436214,222,222.0,222.0
436230,0,0.0,0.0
436247,0,0.0,0.0
436304,0,0.0,0.0
436319,0,0.0,0.0
436333,0,0.0,0.0
436348,0,0.0,0.0
436363,0,0.0,0.0
436377,357,357.0,357.0
436391,0,0.0,0.0
436405,0,0.0,0.0
436425,0,0.0,0.0
436780,0,0.0,0.0
436795,429,429.0,429.0
436809,0,0.0,0.0
436823,0,0.0,0.0
436837,157,157.0,157.0
436852,0,0.0,0.0
436866,0,0.0,0.0
436881,0,0.0,0.0
436895,323,323.0,323.0
436912,0,0.0,0.0
436930,0,0.0,0.0
436944,0,0.0,0.0
436959,0,0.0,0.0
436973,0,0.0,0.0
436987,0,0.0,0.0
437003,0,0.0,0.0
437018,0,0.0,0.0
437033,0,0.0,0.0
437049,0,0.0,0.0
437064,0,0.0,0.0
437078,0,0.0,0.0
437092,0,0.0,0.0
437106,0,0.0,0.0
437120,0,0.0,0.0
437136,53,53.0,53.0
437150,0,0.0,0.0
437165,0,0.0,0.0
437179,0,0.0,0.0
437197,240,240.0,240.0
437212,0,0.0,0.0
437227,0,0.0,0.0
437241,0,0.0,0.0
437258,195,195.0,195.0
