ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
16737,1150632.0,1417339.0,-51.98,-177.59,79.0,100.0
16757,1150570.0,1417335.0,-69.39,-185.94,81.0,100.0
16777,1150577.0,1417332.0,-75.27,-187.71,82.4,100.0
16797,1150667.0,1417477.0,-44.34,-131.72,83.4,100.0
16817,1150662.0,1417500.0,-27.29,-88.09,84.1,100.0
16837,1150644.0,1417478.0,-23.29,-68.8,84.6,100.0
16857,1150649.0,1417502.0,-18.58,-47.4,84.9,100.0
16877,1150623.0,1417472.0,-24.93,-44.81,85.2,100.0
16897,1150708.0,1417573.0,2.82,-5.53,85.3,100.0
16917,1150687.0,1417599.0,11.29,26.7,85.4,100.0
16937,1150680.0,1417575.0,13.29,35.99,85.5,100.0
16957,1150672.0,1417573.0,11.17,39.87,85.6,100.0
16977,1150700.0,1417635.0,19.88,63.63,85.6,100.0
16997,1150712.0,1417614.0,28.81,68.33,85.6,100.0
17017,1150692.0,1417636.0,26.11,77.51,85.7,100.0
17037,1150684.0,1417635.0,21.05,80.56,85.7,100.0
17057,1150706.0,1417660.0,25.52,89.74,85.7,100.0
17077,1150747.0,1417724.0,42.46,116.2,85.7,100.0
17097,1150753.0,1417750.0,53.51,138.31,85.7,100.0
17116,1150755.0,1417734.0,59.39,142.07,85.7,100.0
17137,1150726.0,1417726.0,50.81,138.07,85.7,100.0
17157,1150844.0,1417934.0,87.5,208.17,85.7,100.0
17177,1150842.0,1417914.0,106.08,236.63,85.7,100.0
17197,1150803.0,1417932.0,100.2,254.16,85.7,100.0
17217,1150826.0,1417940.0,102.91,261.45,85.7,100.0
17237,1150844.0,1417942.0,108.67,260.51,85.7,100.0
17258,1150904.0,1418114.0,131.25,316.37,85.7,100.0
17277,1150896.0,1418085.0,138.43,330.96,85.7,100.0
17297,1150877.0,1418099.0,132.43,336.95,85.7,100.0
17317,1150894.0,1418095.0,132.08,331.31,85.7,100.0
17339,1150857.0,1418083.0,115.61,316.02,85.7,100.0
17360,1150906.0,1418066.0,121.14,293.79,85.7,100.0
17376,1150869.0,1418061.0,108.2,272.5,85.0,100.0
17397,1150869.0,1418029.0,98.2,242.28,84.5,100.0
17417,1150872.0,1417961.0,91.38,194.65,84.1,100.0
17436,1150656.0,1417506.0,6.82,-2.59,83.9,100.0
17457,1150682.0,1417508.0,-32.7,-115.73,83.7,100.0
17477,1150674.0,1417513.0,-57.75,-176.65,83.6,100.0
17497,1150650.0,1417487.0,-79.62,-217.23,83.5,100.0
17517,1150653.0,1417513.0,-89.27,-226.4,83.5,100.0
17538,1150635.0,1417413.0,-99.38,-262.74,83.4,100.0
17558,1150617.0,1417430.0,-109.5,-271.56,83.4,100.0
17577,1150616.0,1417438.0,-113.14,-267.56,83.4,100.0
17597,1150628.0,1417437.0,-108.32,-259.57,83.4,100.0
17617,1150683.0,1417570.0,-83.15,-200.76,83.4,100.0
17637,1150701.0,1417566.0,-60.1,-163.6,83.3,100.0
17658,1150644.0,1417582.0,-66.21,-132.66,83.3,100.0
17677,1150671.0,1417550.0,-58.45,-123.26,83.3,100.0
17698,1150686.0,1417574.0,-47.16,-106.32,83.3,100.0
17717,1150680.0,1417614.0,-41.75,-79.62,83.3,100.0
17737,1150711.0,1417648.0,-26.34,-49.98,83.3,100.0
17757,1150692.0,1417630.0,-23.76,-38.34,83.3,100.0
17776,1150747.0,1417606.0,-1.76,-39.52,82.7,100.0
17798,1150754.0,1417647.0,13.53,-24.35,82.2,100.0
17817,1150690.0,1417695.0,-1.18,2.35,81.9,100.0
17837,1150741.0,1417700.0,8.94,19.64,81.6,100.0
17858,1150739.0,1417696.0,13.88,27.64,81.5,100.0
17876,1150719.0,1417698.0,9.06,32.34,81.3,100.0
17897,1150778.0,1417859.0,27.4,92.79,81.3,100.0
17917,1150791.0,1417873.0,42.1,130.67,81.2,100.0
17936,1150828.0,1417864.0,63.16,146.31,81.2,100.0
17957,1150812.0,1417852.0,67.98,147.6,81.1,100.0
17977,1150816.0,1417890.0,70.8,158.89,81.1,100.0
17997,1150883.0,1418013.0,95.03,206.41,81.1,100.0
18017,1150872.0,1418033.0,102.91,236.4,81.1,100.0
18037,1150864.0,1418037.0,102.09,249.69,81.1,100.0
18057,1150884.0,1418012.0,106.67,242.63,81.1,100.0
18077,1150959.0,1418221.0,134.08,308.84,81.1,100.0
18097,1150942.0,1418211.0,140.66,336.6,81.1,100.0
18116,1150963.0,1418249.0,148.89,358.71,81.1,100.0
18137,1150965.0,1418221.0,150.89,353.18,81.1,100.0
18157,1150955.0,1418232.0,145.01,345.77,81.1,100.0
18178,1150760.0,1417726.0,67.51,149.95,79.8,100.0
18197,1150758.0,1417711.0,20.46,27.99,79.0,100.0
18217,1150750.0,1417712.0,-10.0,-42.81,78.3,100.0
18237,1150771.0,1417664.0,-19.76,-100.09,77.9,100.0
18259,1150640.0,1417413.0,-72.57,-222.05,77.6,100.0
18277,1150664.0,1417433.0,-92.79,-280.15,77.4,100.0
18297,1150646.0,1417436.0,-108.79,-306.26,77.3,100.0
18318,1150663.0,1417439.0,-109.38,-313.31,77.2,100.0
18337,1150634.0,1417439.0,-117.73,-310.26,77.1,100.0
18358,1150716.0,1417602.0,-90.09,-242.16,77.0,100.0
18377,1150717.0,1417614.0,-71.74,-193.0,77.0,100.0
18397,1150724.0,1417612.0,-56.92,-160.89,77.0,100.0
18418,1150709.0,1417642.0,-52.57,-127.72,77.0,100.0
18437,1150716.0,1417626.0,-46.34,-111.49,77.0,100.0
18457,1150736.0,1417664.0,-34.46,-85.74,76.9,100.0
18477,1150722.0,1417648.0,-31.87,-74.8,76.9,100.0
18497,1150729.0,1417658.0,-27.05,-63.16,75.8,100.0
18546,1150716.0,1417629.0,-28.34,-65.51,75.0,100.0
18547,1150712.0,1417641.0,-29.99,-60.92,74.5,100.0
18559,1150712.0,1417646.0,-30.23,-55.04,74.1,100.0
18577,1150677.0,1417663.0,-42.46,-44.22,73.8,100.0
18597,1150716.0,1417622.0,-34.34,-51.87,73.6,100.0
18617,1150736.0,1417648.0,-21.64,-45.63,73.5,100.0
18637,1150783.0,1417814.0,3.29,19.29,73.4,100.0
18657,1150775.0,1417785.0,14.7,45.75,73.3,100.0
18677,1150800.0,1417807.0,30.11,67.98,73.3,100.0
18697,1150789.0,1417810.0,34.22,80.45,73.2,100.0
18718,1150826.0,1417944.0,49.28,134.43,73.2,100.0
18737,1150877.0,1417958.0,75.39,167.59,73.2,100.0
18757,1150835.0,1417966.0,73.51,185.94,73.2,100.0
18777,1150850.0,1417960.0,76.21,190.06,73.2,100.0
18796,1150859.0,1417957.0,79.39,187.0,73.2,100.0
18817,1150872.0,1418004.0,83.97,198.06,73.2,100.0
18837,1150891.0,1418030.0,91.74,209.35,73.2,100.0
18857,1150879.0,1418010.0,89.74,203.82,73.2,100.0
18877,1150865.0,1418027.0,81.5,202.29,73.2,100.0
18897,1150885.0,1418039.0,82.09,201.0,73.2,100.0
18917,1150868.0,1417997.0,74.45,180.41,73.2,100.0
18937,1150862.0,1417982.0,66.21,159.01,73.2,100.0
18955,1150848.0,1417958.0,54.81,134.31,74.6,100.0
18977,1150846.0,1417960.0,46.1,117.61,75.6,100.0
18997,1150625.0,1417435.0,-40.11,-85.27,76.3,100.0
19018,1150645.0,1417434.0,-81.74,-200.88,76.8,100.0
19035,1150632.0,1417417.0,-108.67,-269.33,77.1,100.0
19058,1150622.0,1417396.0,-125.37,-310.37,77.4,100.0
19077,1150644.0,1417417.0,-124.2,-319.31,77.5,100.0
19097,1150633.0,1417403.0,-124.67,-322.25,77.6,100.0
19117,1150619.0,1417356.0,-127.14,-333.78,77.7,100.0
19138,1150627.0,1417416.0,-122.79,-310.96,77.8,100.0
19158,1150602.0,1417385.0,-126.55,-302.02,77.8,100.0
19177,1150581.0,1417340.0,-133.37,-306.26,79.5,100.0
19198,1150594.0,1417353.0,-129.61,-296.97,80.6,100.0
19249,1150565.0,1417331.0,-135.02,-292.85,81.4,100.0
19250,1150588.0,1417324.0,-126.67,-286.38,82.0,100.0
19263,1150593.0,1417335.0,-117.14,-272.15,82.4,100.0
19277,1150620.0,1417374.0,-99.15,-243.45,82.7,100.0
19297,1150584.0,1417388.0,-99.62,-216.29,82.9,100.0
19316,1150589.0,1417357.0,-95.73,-206.88,83.0,100.0
19335,1150598.0,1417362.0,-88.09,-194.88,83.1,100.0
19358,1150650.0,1417463.0,-62.8,-146.9,83.2,100.0
19377,1150614.0,1417451.0,-59.75,-120.2,83.2,100.0
19395,1150643.0,1417471.0,-46.1,-94.79,83.3,100.0
19416,1150631.0,1417474.0,-41.63,-76.8,83.3,100.0
19437,1150615.0,1417478.0,-43.87,-63.16,83.3,100.0
19454,1150697.0,1417637.0,-14.35,3.88,83.3,100.0
19477,1150683.0,1417614.0,-2.12,34.22,83.3,100.0
19497,1150690.0,1417617.0,7.53,51.98,83.3,100.0
19516,1150717.0,1417600.0,22.7,54.92,83.3,100.0
19536,1150706.0,1417645.0,27.05,71.62,83.3,100.0
19557,1150752.0,1417735.0,45.63,112.44,83.3,100.0
19577,1150745.0,1417718.0,52.81,127.25,83.3,100.0
19594,1150733.0,1417747.0,51.28,143.37,83.3,100.0
19616,1150762.0,1417738.0,59.75,146.19,83.3,100.0
19637,1150830.0,1417917.0,88.09,209.58,83.3,100.0
19657,1150822.0,1417927.0,99.5,244.98,83.3,100.0
19677,1150846.0,1417944.0,112.55,266.03,83.3,100.0
19695,1150830.0,1417910.0,111.73,259.68,83.3,100.0
19716,1150816.0,1417921.0,103.61,254.16,83.3,100.0
19737,1150787.0,1417800.0,85.97,201.23,83.3,100.0
19753,1150748.0,1417761.0,59.75,151.83,81.4,100.0
19777,1150762.0,1417744.0,48.34,113.73,80.1,100.0
19797,1150769.0,1417696.0,43.16,71.74,79.1,100.0
19818,1150664.0,1417400.0,1.06,-61.63,78.5,100.0
19837,1150606.0,1417427.0,-44.46,-127.49,78.0,100.0
19858,1150650.0,1417435.0,-53.75,-159.71,77.7,100.0
19878,1150649.0,1417458.0,-58.22,-166.42,77.5,100.0
19896,1150658.0,1417480.0,-56.22,-158.42,77.3,100.0
19917,1150669.0,1417530.0,-49.87,-132.08,77.2,100.0
19937,1150679.0,1417526.0,-41.4,-115.26,77.1,100.0
19957,1150653.0,1417518.0,-44.93,-105.85,77.0,100.0
19978,1150674.0,1417545.0,-38.34,-88.21,77.0,100.0
19997,1150685.0,1417527.0,-29.76,-82.56,77.0,100.0
20017,1150744.0,1417675.0,-2.59,-23.64,77.0,100.0
20035,1150742.0,1417663.0,12.35,6.59,77.0,100.0
20055,1150758.0,1417682.0,26.58,30.81,75.3,100.0
20077,1150718.0,1417666.0,19.76,38.34,74.1,100.0
20097,1150712.0,1417618.0,13.05,24.46,73.3,100.0
20116,1150732.0,1417553.0,16.11,-7.76,72.8,100.0
20136,1150709.0,1417611.0,9.17,-5.17,72.4,100.0
20153,1150708.0,1417595.0,4.59,-9.29,72.1,100.0
20178,1150706.0,1417596.0,1.18,-11.06,71.9,100.0
20197,1150755.0,1417710.0,16.94,29.52,71.7,100.0
20217,1150782.0,1417730.0,35.4,59.51,71.7,100.0
20237,1150748.0,1417706.0,32.93,66.8,71.6,100.0
20257,1150778.0,1417732.0,41.63,78.8,71.5,100.0
20276,1150808.0,1417829.0,56.57,119.14,71.5,100.0
20297,1150789.0,1417866.0,57.04,153.25,71.5,100.0
20316,1150818.0,1417876.0,66.57,173.12,71.5,100.0
20337,1150813.0,1417829.0,68.8,163.6,71.5,100.0
20357,1150801.0,1417861.0,63.98,165.95,71.4,100.0
20379,1150865.0,1417976.0,83.15,205.35,71.4,100.0
20396,1150870.0,1417981.0,94.09,225.22,71.4,100.0
20418,1150865.0,1417985.0,96.44,232.99,71.4,100.0
20437,1150865.0,1417992.0,95.62,234.75,71.4,100.0
20460,1150896.0,1418024.0,104.2,242.04,71.4,100.0
20478,1150875.0,1418063.0,99.26,254.86,71.4,100.0
20496,1150881.0,1418028.0,96.21,243.81,71.4,100.0
20513,1150869.0,1418017.0,87.97,227.81,71.4,100.0
20537,1150889.0,1417980.0,88.44,199.82,71.4,100.0
20553,1150757.0,1417720.0,38.81,84.8,72.0,100.0
20577,1150771.0,1417709.0,14.23,12.35,72.3,100.0
20596,1150739.0,1417667.0,-11.88,-45.04,72.6,100.0
20616,1150763.0,1417719.0,-17.99,-58.22,72.8,100.0
20636,1150769.0,1417737.0,-18.94,-58.1,72.9,100.0
20657,1150752.0,1417697.0,-25.17,-71.15,73.0,100.0
20678,1150739.0,1417721.0,-32.81,-68.33,73.0,100.0
20697,1150756.0,1417706.0,-30.46,-70.68,73.1,100.0
20715,1150765.0,1417722.0,-25.05,-64.45,73.6,100.0
20736,1150822.0,1417893.0,-0.59,2.59,74.1,100.0
20755,1150798.0,1417863.0,4.7,30.46,74.3,100.0
20776,1150820.0,1417869.0,15.76,47.99,74.5,100.0
20796,1150830.0,1417883.0,25.4,62.22,74.7,100.0
20817,1150833.0,1417878.0,31.4,67.16,74.8,100.0
20837,1150829.0,1417932.0,32.7,87.97,74.8,100.0
20855,1150828.0,1417927.0,32.46,96.21,74.9,100.0
20877,1150852.0,1417943.0,40.22,104.67,74.9,100.0
20897,1150872.0,1417914.0,51.04,96.56,74.9,100.0
20917,1150883.0,1417919.0,60.1,91.5,75.0,100.0
20937,1150909.0,1418063.0,73.51,138.78,75.0,100.0
20957,1150912.0,1418084.0,80.56,170.53,75.0,100.0
20977,1150928.0,1418117.0,88.68,196.88,75.0,100.0
20997,1150927.0,1418128.0,90.91,211.7,75.0,100.0
21017,1150988.0,1418260.0,112.32,263.45,75.0,100.0
21037,1150989.0,1418306.0,122.55,304.02,75.0,100.0
21057,1150981.0,1418300.0,122.67,318.25,75.0,100.0
21077,1150994.0,1418243.0,124.67,298.61,75.0,100.0
21098,1151010.0,1418298.0,128.78,300.38,75.0,100.0
21117,1151039.0,1418398.0,138.66,330.84,75.0,100.0
21137,1151045.0,1418427.0,143.37,351.42,75.0,100.0
21158,1151069.0,1418415.0,151.6,350.95,75.0,100.0
21177,1151058.0,1418409.0,148.89,340.6,75.0,100.0
21197,1151093.0,1418483.0,156.66,353.65,75.0,100.0
21233,1151064.0,1418476.0,147.01,350.6,75.0,100.0
21237,1151088.0,1418472.0,146.78,339.42,75.0,100.0
21257,1151100.0,1418434.0,147.6,311.31,75.0,100.0
21277,1151034.0,1418440.0,120.79,290.26,76.2,100.0
21297,1150824.0,1417839.0,26.23,53.16,77.0,100.0
21317,1150831.0,1417846.0,-26.34,-82.44,77.6,100.0
21337,1150816.0,1417828.0,-61.63,-165.48,78.0,100.0
21357,1150810.0,1417832.0,-82.8,-208.29,78.3,100.0
21378,1150833.0,1417777.0,-84.68,-248.16,78.5,100.0
21397,1150815.0,1417811.0,-90.44,-253.22,78.6,100.0
21418,1150812.0,1417801.0,-92.79,-254.04,78.7,100.0
21437,1150804.0,1417831.0,-94.91,-237.69,78.8,100.0
21458,1150808.0,1417794.0,-92.44,-236.4,78.8,100.0
21477,1150802.0,1417829.0,-91.15,-217.46,78.9,100.0
21498,1150817.0,1417816.0,-82.92,-206.41,78.9,100.0
21517,1150824.0,1417838.0,-73.62,-187.24,78.9,100.0
21537,1150806.0,1417874.0,-73.15,-158.89,78.9,100.0
21558,1150808.0,1417834.0,-70.45,-153.36,78.9,100.0
21578,1150846.0,1417917.0,-53.63,-116.55,78.9,100.0
21597,1150853.0,1417917.0,-40.11,-92.56,78.9,100.0
21617,1150844.0,1417919.0,-34.58,-75.86,80.3,100.0
21637,1150840.0,1417908.0,-32.11,-68.45,81.2,100.0
21657,1150878.0,1417986.0,-16.11,-34.34,81.8,100.0
21677,1150861.0,1417994.0,-12.7,-10.94,82.3,100.0
21697,1150867.0,1417984.0,-8.35,-0.82,82.6,100.0
21717,1150903.0,1417977.0,7.41,2.47,82.8,100.0
21737,1150884.0,1417997.0,9.53,11.53,83.0,100.0
21757,1151012.0,1418236.0,56.92,103.26,83.1,100.0
21777,1150990.0,1418249.0,75.04,158.66,83.2,100.0
21797,1150983.0,1418262.0,81.27,191.82,83.2,100.0
21818,1150972.0,1418256.0,79.03,204.41,83.2,100.0
21838,1151011.0,1418307.0,89.97,225.46,83.3,100.0
21858,1151051.0,1418367.0,108.91,254.39,83.3,100.0
21877,1151029.0,1418335.0,109.26,253.57,83.3,100.0
21898,1151046.0,1418323.0,113.14,243.1,83.3,100.0
21918,1151026.0,1418345.0,105.61,239.45,83.3,100.0
21938,1151087.0,1418493.0,121.02,285.68,83.3,100.0
21957,1151099.0,1418523.0,131.49,316.72,83.3,100.0
21977,1151084.0,1418502.0,129.14,319.78,83.3,100.0
21998,1151095.0,1418471.0,128.78,302.96,83.3,100.0
22018,1151112.0,1418483.0,131.72,290.73,83.3,100.0
22037,1150945.0,1418116.0,69.86,143.84,82.3,100.0
22058,1150922.0,1418098.0,24.23,49.16,81.6,100.0
22077,1150906.0,1418052.0,-8.59,-23.4,81.1,100.0
22098,1150958.0,1418038.0,-8.47,-69.86,80.8,100.0
22118,1150761.0,1417770.0,-79.74,-192.41,80.6,100.0
22138,1150790.0,1417760.0,-108.55,-262.51,80.4,100.0
22158,1150827.0,1417779.0,-109.26,-290.03,80.3,100.0
22178,1150772.0,1417762.0,-127.14,-305.55,80.2,100.0
22198,1150809.0,1417781.0,-121.14,-300.61,80.1,100.0
22218,1150812.0,1417809.0,-113.85,-280.74,80.1,100.0
22238,1150809.0,1417813.0,-108.2,-261.45,80.1,100.0
22258,1150781.0,1417811.0,-112.67,-245.1,80.0,100.0
22278,1150794.0,1417823.0,-107.85,-225.69,80.0,100.0
22298,1150829.0,1417887.0,-89.97,-186.18,80.0,100.0
22317,1150824.0,1417916.0,-79.39,-148.42,80.0,100.0
22337,1150798.0,1417895.0,-80.92,-130.78,80.0,100.0
22358,1150828.0,1417890.0,-68.92,-119.49,79.1,100.0
22378,1150840.0,1417892.0,-56.1,-109.5,78.4,100.0
22398,1150798.0,1417804.0,-62.69,-133.25,78.0,100.0
22418,1150768.0,1417764.0,-75.86,-158.42,77.7,100.0
22437,1150782.0,1417785.0,-76.68,-161.6,77.4,100.0
22457,1150783.0,1417790.0,-75.04,-158.07,77.3,100.0
22479,1150842.0,1417902.0,-50.93,-111.73,77.2,100.0
22499,1150831.0,1417908.0,-39.87,-80.33,77.1,100.0
22517,1150876.0,1417911.0,-16.23,-59.28,77.0,100.0
22537,1150864.0,1417930.0,-6.59,-38.81,77.0,100.0
22558,1150837.0,1417965.0,-10.7,-13.29,77.0,100.0
22577,1150938.0,1418084.0,23.87,44.93,77.0,100.0
22598,1150899.0,1418067.0,29.17,71.39,77.0,100.0
22618,1150926.0,1418097.0,41.28,95.85,76.9,100.0
22637,1150936.0,1418027.0,50.93,82.44,76.9,100.0
22657,1150911.0,1418094.0,46.34,97.15,76.9,100.0
22677,1150921.0,1418111.0,46.22,109.61,76.9,100.0
22698,1150904.0,1418091.0,38.93,107.03,76.9,100.0
22717,1150909.0,1418092.0,35.64,103.5,76.9,100.0
22737,1150922.0,1418092.0,37.64,99.03,76.9,100.0
22757,1150949.0,1418185.0,47.75,127.96,76.9,100.0
22778,1150946.0,1418181.0,51.4,140.31,76.9,100.0
22797,1150985.0,1418204.0,66.45,152.54,76.9,100.0
22818,1150952.0,1418164.0,61.75,141.6,76.9,100.0
22837,1150937.0,1418174.0,52.22,135.72,76.9,100.0
22857,1150816.0,1417843.0,1.53,9.17,76.3,100.0
22878,1150816.0,1417817.0,-27.76,-73.74,75.9,100.0
22898,1150796.0,1417792.0,-51.28,-129.02,75.7,100.0
22918,1150773.0,1417788.0,-72.1,-159.48,75.5,100.0
22938,1150685.0,1417515.0,-114.43,-272.5,75.3,100.0
22957,1150676.0,1417570.0,-139.49,-311.67,75.2,100.0
22977,1150702.0,1417551.0,-141.37,-334.01,75.2,100.0
22998,1150700.0,1417548.0,-139.96,-340.48,75.1,100.0
23018,1150706.0,1417558.0,-133.84,-332.84,74.5,100.0
23037,1150707.0,1417591.0,-126.9,-308.84,74.1,100.0
23058,1150704.0,1417585.0,-121.02,-290.14,73.8,100.0
23078,1150714.0,1417586.0,-111.26,-272.27,73.6,100.0
23098,1150729.0,1417632.0,-97.62,-239.1,73.5,100.0
23117,1150712.0,1417588.0,-93.74,-230.4,73.4,100.0
23138,1150761.0,1417757.0,-71.51,-158.77,73.3,100.0
23157,1150769.0,1417756.0,-54.22,-114.08,73.3,100.0
23178,1150757.0,1417746.0,-47.28,-89.38,73.2,100.0
23198,1150762.0,1417729.0,-40.34,-79.15,73.2,100.0
23218,1150755.0,1417739.0,-37.99,-67.74,73.2,100.0
23237,1150771.0,1417748.0,-29.99,-56.45,73.2,100.0
23258,1150778.0,1417767.0,-22.11,-41.75,73.2,100.0
23277,1150758.0,1417766.0,-24.35,-32.7,73.2,100.0
23298,1150774.0,1417746.0,-19.29,-33.99,73.2,100.0
23317,1150803.0,1417836.0,-5.41,-1.29,73.2,100.0
23337,1150808.0,1417828.0,4.59,14.82,73.2,100.0
23357,1150793.0,1417860.0,4.82,35.4,73.2,100.0
23377,1150811.0,1417856.0,11.41,45.04,73.2,100.0
23397,1150858.0,1417963.0,31.99,88.44,73.2,100.0
23417,1150872.0,1417977.0,48.22,116.55,73.2,100.0
23437,1150858.0,1417957.0,51.51,122.79,73.2,100.0
23457,1150859.0,1417979.0,52.57,131.61,73.2,100.0
23477,1150855.0,1417977.0,50.57,133.02,73.2,100.0
23498,1150930.0,1418190.0,75.51,208.05,73.2,100.0
23517,1150950.0,1418181.0,95.38,243.34,73.2,100.0
23538,1150959.0,1418162.0,107.97,251.45,73.2,100.0
23558,1150905.0,1418143.0,93.26,243.45,73.2,100.0
23577,1150965.0,1418186.0,104.32,248.86,73.2,100.0
23598,1150976.0,1418252.0,112.44,270.39,73.2,100.0
23617,1150984.0,1418228.0,117.38,267.92,73.2,100.0
23637,1150954.0,1418214.0,106.67,255.21,73.2,100.0
23658,1150949.0,1418215.0,96.21,242.51,73.2,100.0
23677,1150777.0,1417722.0,25.52,50.57,73.4,100.0
23697,1150771.0,1417733.0,-18.11,-57.39,73.6,100.0
23718,1150737.0,1417719.0,-55.28,-123.61,73.8,100.0
23737,1150764.0,1417737.0,-65.63,-152.54,73.9,100.0
23758,1150787.0,1417744.0,-61.75,-163.24,73.9,100.0
23778,1150834.0,1417928.0,-41.05,-98.91,74.0,100.0
23798,1150839.0,1417920.0,-26.23,-62.33,74.0,100.0
23817,1150845.0,1417914.0,-14.94,-41.99,74.0,100.0
23837,1150824.0,1417941.0,-15.64,-19.41,74.0,100.0
23888,1150845.0,1418003.0,-8.12,16.58,74.0,100.0
23890,1150825.0,1418008.0,-10.82,38.81,74.1,100.0
23903,1150856.0,1418010.0,-0.94,51.4,74.1,100.0
23917,1150858.0,1418023.0,5.41,62.22,74.3,100.0
23937,1150860.0,1418061.0,9.76,80.92,74.5,100.0
23957,1150885.0,1418086.0,21.17,98.91,74.7,100.0
23978,1150877.0,1418102.0,24.23,112.91,74.8,100.0
23997,1150899.0,1418089.0,33.52,113.61,74.8,100.0
24018,1150894.0,1418100.0,36.34,115.49,74.9,100.0
24037,1150894.0,1418112.0,37.16,118.32,74.9,100.0
24057,1150941.0,1418199.0,53.75,148.89,74.9,100.0
24077,1150943.0,1418201.0,62.92,163.83,75.0,100.0
24097,1150915.0,1418204.0,56.57,169.83,75.0,100.0
24118,1150948.0,1418189.0,63.63,164.07,75.0,100.0
24137,1150941.0,1418268.0,63.63,185.71,75.0,100.0
24158,1150965.0,1418247.0,70.92,186.29,75.0,100.0
24177,1150968.0,1418294.0,74.56,199.35,75.0,100.0
24198,1150975.0,1418243.0,77.62,183.94,75.0,100.0
24217,1150977.0,1418288.0,78.33,187.24,75.0,100.0
24237,1151017.0,1418384.0,91.5,219.7,75.0,100.0
24257,1150985.0,1418408.0,85.39,242.16,75.0,100.0
24278,1150983.0,1418397.0,79.15,245.57,75.0,100.0
24297,1151010.0,1418419.0,83.5,250.04,75.0,100.0
24318,1151103.0,1418624.0,117.85,321.19,75.0,100.0
24338,1151076.0,1418613.0,125.25,351.07,75.0,100.0
24358,1151109.0,1418652.0,138.66,374.47,75.0,100.0
24378,1151088.0,1418618.0,135.6,367.18,75.0,100.0
24397,1151088.0,1418626.0,130.78,357.42,75.0,100.0
24418,1150883.0,1418045.0,50.57,132.66,75.6,100.0
24437,1150872.0,1418040.0,-0.94,-2.0,76.0,100.0
24458,1150864.0,1418045.0,-33.64,-77.98,76.3,100.0
24478,1150845.0,1418019.0,-58.57,-129.61,76.5,100.0
24498,1150815.0,1417940.0,-82.68,-185.12,76.6,100.0
24518,1150831.0,1417962.0,-88.8,-204.99,76.7,100.0
24537,1150832.0,1417951.0,-89.85,-215.81,76.8,100.0
24557,1150844.0,1417968.0,-84.21,-210.99,76.8,100.0
24578,1150827.0,1417970.0,-85.15,-202.64,76.8,100.0
24597,1150820.0,1417967.0,-86.21,-194.29,77.5,100.0
24619,1150842.0,1417990.0,-76.92,-176.65,77.9,100.0
24638,1150843.0,1418006.0,-69.39,-156.66,78.2,100.0
24657,1150861.0,1418016.0,-56.92,-137.84,78.4,100.0
24678,1150859.0,1418012.0,-49.16,-125.37,78.6,100.0
24698,1150871.0,1418081.0,-39.16,-90.21,78.7,100.0
24718,1150887.0,1418092.0,-26.7,-63.86,78.8,100.0
24737,1150873.0,1418084.0,-23.99,-50.1,78.8,100.0
24757,1150887.0,1418089.0,-16.82,-39.16,78.9,100.0
24778,1150992.0,1418358.0,25.76,65.74,78.9,100.0
24798,1151000.0,1418357.0,52.69,124.43,78.9,100.0
24818,1150969.0,1418388.0,55.86,166.77,78.9,100.0
24838,1150986.0,1418363.0,62.57,178.3,78.9,100.0
24857,1150990.0,1418380.0,66.57,187.12,78.9,100.0
24878,1151069.0,1418607.0,96.09,270.39,78.9,100.0
24897,1151089.0,1418612.0,118.2,314.14,78.9,100.0
24917,1151080.0,1418640.0,125.02,342.36,78.9,100.0
24938,1151115.0,1418637.0,138.78,349.89,78.9,100.0
24957,1151131.0,1418673.0,149.37,359.18,78.9,100.0
24977,1151099.0,1418665.0,140.43,353.54,78.9,100.0
24998,1151120.0,1418698.0,139.6,354.12,78.9,100.0
25019,1151140.0,1418703.0,143.25,348.24,78.9,100.0
25037,1151107.0,1418693.0,130.19,333.19,78.9,100.0
25057,1151154.0,1418792.0,136.78,352.95,78.9,100.0
25077,1151163.0,1418807.0,140.66,361.77,78.9,100.0
25098,1151152.0,1418794.0,135.72,353.89,78.9,100.0
25119,1151195.0,1418763.0,145.37,330.01,78.9,100.0
25137,1151184.0,1418800.0,143.6,322.02,78.9,100.0
25157,1151120.0,1418642.0,116.08,252.74,79.6,100.0
25177,1151106.0,1418662.0,92.56,214.17,80.0,100.0
25197,1151085.0,1418614.0,69.15,169.59,80.3,100.0
25217,1151065.0,1418581.0,46.69,127.96,80.6,100.0
25238,1150922.0,1418165.0,-19.17,-49.98,80.7,100.0
25258,1150911.0,1418149.0,-60.69,-157.48,80.8,100.0
25278,1150880.0,1418149.0,-94.56,-216.05,80.9,100.0
25298,1151043.0,1418542.0,-52.81,-102.2,81.0,100.0
25318,1150900.0,1418143.0,-79.39,-179.0,81.0,100.0
25338,1150889.0,1418119.0,-96.91,-227.93,81.0,100.0
25357,1150871.0,1418127.0,-111.38,-248.16,81.0,100.0
25377,1150889.0,1418109.0,-110.67,-260.62,81.1,100.0
25398,1150879.0,1418092.0,-111.26,-268.15,81.1,100.0
25418,1150916.0,1418225.0,-95.73,-218.05,81.1,100.0
25438,1150941.0,1418217.0,-75.51,-187.0,81.1,100.0
25458,1150913.0,1418229.0,-72.21,-160.42,81.1,100.0
